race_id,segment_index,lap_time_sec
202304020401,1,11.9
202304020401,2,10.3
202304020401,3,11.2
202304020401,4,11.9
202304020401,5,12.0
202304020401,6,12.5
202304020402,1,12.6
202304020402,2,11.0
202304020402,3,12.1
202304020402,4,12.2
202304020402,5,12.1
202304020402,6,11.0
202304020402,7,11.1
202304020402,8,12.1
202304020403,1,11.7
202304020403,2,10.8
202304020403,3,11.7
202304020403,4,12.2
202304020403,5,12.0
202304020403,6,13.1
202304020404,1,12.4
202304020404,2,11.0
202304020404,3,11.5
202304020404,4,12.3
202304020404,5,11.7
202304020404,6,11.9
202304020404,7,11.9
202304020404,8,11.7
202304020404,9,12.2
202304020404,10,12.3
202304020405,1,12.7
202304020405,2,11.4
202304020405,3,12.2
202304020405,4,12.8
202304020405,5,12.5
202304020405,6,11.5
202304020405,7,10.9
202304020405,8,11.7
202304020406,1,13.1
202304020406,2,11.7
202304020406,3,13.3
202304020406,4,13.5
202304020406,5,12.7
202304020406,6,12.5
202304020406,7,12.8
202304020406,8,12.6
202304020406,9,12.6
202304020407,1,12.5
202304020407,2,11.1
202304020407,3,11.1
202304020407,4,11.9
202304020407,5,12.5
202304020407,6,12.3
202304020407,7,12.4
202304020407,8,12.4
202304020407,9,12.0
202304020407,10,11.9
202304020407,11,11.6
202304020408,1,12.5
202304020408,2,11.0
202304020408,3,11.2
202304020408,4,11.8
202304020408,5,11.7
202304020408,6,11.4
202304020408,7,11.6
202304020409,1,12.5
202304020409,2,11.8
202304020409,3,13.0
202304020409,4,13.6
202304020409,5,12.8
202304020409,6,12.6
202304020409,7,12.6
202304020409,8,12.1
202304020409,9,12.0
202304020410,1,11.7
202304020410,2,10.0
202304020410,3,10.3
202304020410,4,10.5
202304020410,5,11.8
202304020411,1,12.5
202304020411,2,10.9
202304020411,3,12.3
202304020411,4,12.6
202304020411,5,12.2
202304020411,6,12.7
202304020411,7,13.2
202304020411,8,12.0
202304020411,9,12.4
202304020412,1,12.5
202304020412,2,10.6
202304020412,3,11.4
202304020412,4,12.1
202304020412,5,12.0
202304020412,6,11.2
202304020412,7,11.1
202304020412,8,11.8
202301010601,1,6.7
202301010601,2,11.3
202301010601,3,11.6
202301010601,4,12.2
202301010601,5,12.7
202301010601,6,12.8
202301010601,7,12.7
202301010601,8,13.1
202301010602,1,6.9
202301010602,2,11.3
202301010602,3,12.1
202301010602,4,12.7
202301010602,5,12.5
202301010602,6,12.8
202301010602,7,13.2
202301010602,8,12.4
202301010602,9,11.9
202301010603,1,12.8
202301010603,2,11.5
202301010603,3,12.2
202301010603,4,12.7
202301010603,5,12.6
202301010603,6,12.6
202301010603,7,12.9
202301010603,8,12.9
202301010603,9,12.9
202301010603,10,12.5
202301010604,1,6.9
202301010604,2,10.9
202301010604,3,12.0
202301010604,4,12.3
202301010604,5,12.3
202301010604,6,12.5
202301010604,7,12.7
202301010604,8,12.7
202301010604,9,13.0
202301010605,1,13.2
202301010605,2,12.0
202301010605,3,13.0
202301010605,4,12.6
202301010605,5,12.3
202301010605,6,12.4
202301010605,7,12.6
202301010605,8,12.0
202301010605,9,12.3
202301010606,1,13.5
202301010606,2,12.8
202301010606,3,12.8
202301010606,4,13.3
202301010606,5,13.0
202301010606,6,13.2
202301010606,7,13.2
202301010606,8,12.8
202301010606,9,12.7
202301010606,10,12.2
202301010606,11,12.7
202301010606,12,12.8
202301010606,13,13.3
202301010607,1,12.4
202301010607,2,10.8
202301010607,3,11.7
202301010607,4,12.0
202301010607,5,12.4
202301010608,1,6.8
202301010608,2,11.0
202301010608,3,11.8
202301010608,4,12.5
202301010608,5,12.7
202301010608,6,12.5
202301010608,7,12.6
202301010608,8,13.1
202301010608,9,12.5
202301010609,1,12.9
202301010609,2,12.3
202301010609,3,12.6
202301010609,4,12.7
202301010609,5,12.4
202301010609,6,12.3
202301010609,7,12.1
202301010609,8,11.9
202301010609,9,12.3
202301010610,1,12.1
202301010610,2,10.7
202301010610,3,11.3
202301010610,4,11.6
202301010610,5,12.0
202301010610,6,13.0
202301010611,1,6.7
202301010611,2,11.0
202301010611,3,11.9
202301010611,4,12.3
202301010611,5,12.4
202301010611,6,12.2
202301010611,7,12.2
202301010611,8,11.9
202301010611,9,12.2
202301010612,1,12.0
202301010612,2,10.8
202301010612,3,11.7
202301010612,4,12.0
202301010612,5,11.8
202301010612,6,12.4
