race_id,segment_index,lap_time_sec
202009040501,1,12.4
202009040501,2,10.9
202009040501,3,11.6
202009040501,4,12.3
202009040501,5,11.7
202009040501,6,12.4
202009040502,1,12.7
202009040502,2,10.9
202009040502,3,13.0
202009040502,4,12.6
202009040502,5,12.7
202009040502,6,12.7
202009040502,7,12.6
202009040502,8,13.1
202009040502,9,12.8
202009040503,1,12.5
202009040503,2,10.9
202009040503,3,11.5
202009040503,4,12.2
202009040503,5,12.7
202009040503,6,12.4
202009040503,7,13.0
202009040504,1,12.5
202009040504,2,10.9
202009040504,3,11.3
202009040504,4,12.2
202009040504,5,12.5
202009040504,6,13.2
202009040504,7,13.0
202009040504,8,12.7
202009040504,9,12.4
202009040504,10,12.4
202009040504,11,12.9
202009040505,1,12.3
202009040505,2,10.9
202009040505,3,11.9
202009040505,4,12.4
202009040505,5,12.2
202009040505,6,12.4
202009040505,7,12.5
202009040506,1,12.7
202009040506,2,11.4
202009040506,3,11.4
202009040506,4,11.7
202009040506,5,11.9
202009040506,6,12.6
202009040507,1,12.9
202009040507,2,11.1
202009040507,3,13.6
202009040507,4,12.9
202009040507,5,12.9
202009040507,6,12.6
202009040507,7,12.5
202009040507,8,12.3
202009040507,9,12.8
202009040508,1,12.7
202009040508,2,11.3
202009040508,3,11.7
202009040508,4,13.7
202009040508,5,12.9
202009040508,6,13.2
202009040508,7,12.1
202009040508,8,12.2
202009040508,9,12.0
202009040508,10,12.7
202009040509,1,12.4
202009040509,2,11.1
202009040509,3,11.3
202009040509,4,11.6
202009040509,5,11.8
202009040509,6,12.1
202009040509,7,12.3
202009040510,1,12.7
202009040510,2,10.8
202009040510,3,11.4
202009040510,4,11.6
202009040510,5,12.2
202009040510,6,12.5
202009040510,7,12.4
202009040510,8,12.4
202009040510,9,12.7
202009040510,10,12.9
202009040511,1,12.8
202009040511,2,11.1
202009040511,3,13.2
202009040511,4,12.7
202009040511,5,11.9
202009040511,6,12.4
202009040511,7,12.3
202009040511,8,11.7
202009040511,9,12.6
202009040512,1,12.6
202009040512,2,11.4
202009040512,3,11.7
202009040512,4,12.2
202009040512,5,12.1
202009040512,6,11.6
202009040512,7,11.6
202009040512,8,11.8
202003020502,1,7.1
202003020502,2,11.3
202003020502,3,12.2
202003020502,4,13.0
202003020502,5,12.9
202003020502,6,12.1
202003020502,7,12.2
202003020502,8,12.1
202003020502,9,12.7
202003020503,1,6.8
202003020503,2,11.8
202003020503,3,12.1
202003020503,4,12.6
202003020503,5,12.9
202003020503,6,12.2
202003020503,7,12.6
202003020503,8,12.6
202003020503,9,13.1
202003020505,1,12.7
202003020505,2,12.0
202003020505,3,13.1
202003020505,4,14.1
202003020505,5,13.4
202003020505,6,11.8
202003020505,7,11.9
202003020505,8,12.1
202003020505,9,12.1
202003020506,1,9.5
202003020506,2,11.2
202003020506,3,11.5
202003020506,4,12.0
202003020506,5,12.5
202003020506,6,12.6
202003020507,1,12.4
202003020507,2,10.7
202003020507,3,11.2
202003020507,4,11.9
202003020507,5,11.9
202003020507,6,12.3
202003020508,1,7.0
202003020508,2,11.0
202003020508,3,11.4
202003020508,4,12.3
202003020508,5,12.7
202003020508,6,12.6
202003020508,7,12.7
202003020508,8,12.8
202003020508,9,12.6
202003020509,1,12.5
202003020509,2,11.7
202003020509,3,12.1
202003020509,4,12.3
202003020509,5,13.2
202003020509,6,12.4
202003020509,7,11.6
202003020509,8,12.2
202003020509,9,12.4
202003020509,10,12.5
202003020510,1,12.4
202003020510,2,10.5
202003020510,3,11.1
202003020510,4,11.6
202003020510,5,11.4
202003020510,6,12.0
202003020511,1,12.4
202003020511,2,11.3
202003020511,3,11.6
202003020511,4,12.1
202003020511,5,13.0
202003020511,6,12.5
202003020511,7,12.4
202003020511,8,12.1
202003020511,9,12.0
202003020511,10,12.4
202003020512,1,9.5
202003020512,2,10.6
202003020512,3,10.8
202003020512,4,11.8
202003020512,5,12.4
202003020512,6,12.9
202002020501,1,12.6
202002020501,2,11.2
202002020501,3,11.9
202002020501,4,12.5
202002020501,5,12.1
202002020501,6,12.1
202002020501,7,12.3
202002020501,8,12.3
202002020501,9,12.8
202002020502,1,12.4
202002020502,2,10.6
202002020502,3,11.6
202002020502,4,12.4
202002020502,5,12.9
202002020503,1,7.0
202002020503,2,10.8
202002020503,3,11.4
202002020503,4,11.8
202002020503,5,12.6
202002020503,6,13.0
202002020503,7,13.2
202002020503,8,13.3
202002020503,9,13.0
202002020504,1,12.0
202002020504,2,10.7
202002020504,3,11.2
202002020504,4,11.7
202002020504,5,11.7
202002020504,6,11.8
202002020505,1,12.5
202002020505,2,10.8
202002020505,3,11.6
202002020505,4,12.3
202002020505,5,12.7
202002020506,1,12.6
202002020506,2,12.0
202002020506,3,12.1
202002020506,4,12.2
202002020506,5,12.1
202002020506,6,12.2
202002020506,7,11.9
202002020506,8,12.0
202002020506,9,12.4
202002020507,1,12.0
202002020507,2,10.4
202002020507,3,11.4
202002020507,4,11.7
202002020507,5,12.9
202002020508,1,12.9
202002020508,2,11.7
202002020508,3,13.0
202002020508,4,12.9
202002020508,5,12.8
202002020508,6,12.9
202002020508,7,12.6
202002020508,8,12.1
202002020508,9,11.8
202002020508,10,11.8
202002020508,11,12.2
202002020508,12,12.6
202002020508,13,12.4
202002020509,1,12.4
202002020509,2,10.7
202002020509,3,11.5
202002020509,4,11.7
202002020509,5,11.8
202002020509,6,11.5
202002020510,1,7.1
202002020510,2,11.1
202002020510,3,12.3
202002020510,4,12.4
202002020510,5,12.5
202002020510,6,12.2
202002020510,7,12.4
202002020510,8,12.9
202002020510,9,13.4
202002020511,1,11.9
202002020511,2,10.5
202002020511,3,11.1
202002020511,4,11.6
202002020511,5,11.9
202002020511,6,12.8
202002020512,1,12.3
202002020512,2,11.6
202002020512,3,11.7
202002020512,4,11.7
202002020512,5,11.6
202002020512,6,11.6
202002020512,7,11.9
202002020512,8,12.1
202002020512,9,13.1
