race_id,kaisai_date,field_size,gap_pct_5,gap_top2,spread,gap_boundary_5,gap_boundary_4,gap_boundary_3,gap_boundary_2,gap_boundary_1,selected_5,ladder_conf_5_pct,ladder_conf_5_show_pct,ladder_conf_4_pct,ladder_conf_4_show_pct,ladder_conf_3_pct,ladder_conf_3_show_pct,ladder_conf_2_pct,ladder_conf_2_show_pct,ladder_conf_1_pct,ladder_conf_1_show_pct
202603020501,20260711,11,0.06336617135610609,0.16191800916223031,0.5568938654541026,0.06336617135610609,0.2344371092545725,0.024335098027414376,0.08745457521139688,0.16191800916223031,False,70.11557274547029,False,66.3471831637272,False,52.24260743853021,False,38.553201291394835,False,24.22315845762236,False
202603020507,20260711,11,0.026857692076008174,0.18011983599973783,0.44908556681741685,0.026857692076008174,0.260352143878235,0.0013433658161853457,0.03701125316680256,0.18011983599973783,False,69.63044293904525,False,66.79611217451054,False,52.88308016796355,False,38.022251108902324,False,24.25406484409188,False
202603020508,20260711,16,0.012705383880083148,0.09911776779820271,0.47623869084089565,0.012705383880083148,0.0540466441995185,0.029939997865874552,0.19671764665680525,0.09911776779820271,False,69.4411953349609,False,63.14357056617258,False,52.08635372477701,False,39.71250622236443,False,24.11673057445776,False
202603020509,20260711,15,0.06030025908508446,0.25291266931864687,0.4136714125553772,0.06030025908508446,0.05790349692017736,0.06547941688005712,0.031036691617116766,0.25291266931864687,False,70.07500375460391,False,63.213414754731275,False,51.094759960393176,False,37.9595514365683,False,24.37793358555108,False
202603020510,20260711,9,0.019702483487534457,0.5442998583656038,0.6187860938054531,0.019702483487534457,0.09864325117550947,0.06665703186586447,0.025919718919593847,0.5442998583656038,False,69.53484456538351,False,63.947744802798525,False,51.06188397778993,False,37.905883608053124,False,24.87805512918049,False
202603020511,20260711,9,0.12293953314215215,0.1507598448729783,0.5848780918741145,0.12293953314215215,0.1660340019304542,0.26958633218261574,0.002237612824653761,0.1507598448729783,True,70.89754957928977,False,65.14812674583914,False,45.40712665738864,False,37.65788805064314,False,24.204225340094887,False
202603020512,20260711,15,0.009953674337678419,0.500552155751728,0.5000955289907401,0.009953674337678419,0.00415369721206758,0.05916737046612083,0.029788057020282126,0.500552155751728,False,69.40432230703635,False,62.23517324043198,False,51.27095922145454,False,37.94645278590693,False,24.802532964605163,False
202610020507,20260711,12,0.2259318221171644,0.13167649897886705,0.28892966517540836,0.2259318221171644,0.04633526581986072,0.016260759848779307,0.16202124163859602,0.13167649897886705,True,72.22054972175394,False,63.00375922876291,False,52.46762637143561,False,39.343048583793596,False,24.17186816564513,False
202610020508,20260711,11,0.06398719219829428,0.09447161342332105,0.30685348392180084,0.06398719219829428,0.13081439683327437,0.054007864444713005,0.16588179322006424,0.09447161342332105,False,70.12378641890633,False,64.5230704479413,False,51.41496233356217,False,39.3840975037745,False,24.108869399916852,False
202610020509,20260711,11,0.09278718033182132,0.3618765310918417,0.5320343101200518,0.09278718033182132,0.20426934386345746,0.027349068124700088,0.10274530064665974,0.3618765310918417,False,70.50326861412205,False,65.8208460946964,False,52.158589069840225,False,38.71469260476676,False,24.564152784055153,False
202610020510,20260711,18,0.022047823280674183,0.210496775467474,0.48679805379078234,0.022047823280674183,0.04306366743471842,0.0683139962643676,0.007126412996428656,0.210496775467474,False,69.56619850212404,False,62.944377319392885,False,51.01562424298337,False,37.70903039434674,False,24.305704032093363,False
202610020511,20260711,11,0.12985508719692274,0.048069942394356614,0.2962445261055963,0.12985508719692274,0.011524907758852405,0.008749620422015068,0.6000628235201512,0.048069942394356614,True,70.98754017804575,False,62.36993998170167,False,52.676860122775594,False,44.083401535226386,False,24.030454917530474,False
202610020512,20260711,16,0.06656975389488028,0.0050303223091075835,0.4549115912409545,0.06656975389488028,0.028619824264746893,0.21913454320703804,0.1551185128574618,0.0050303223091075835,False,70.15792969205792,False,62.6817449327267,False,46.807631167393524,False,39.269689980943504,False,23.957878020437313,False
202602010907,20260711,14,0.014908464461108682,0.35500010694063444,0.5186856972253501,0.014908464461108682,0.03212784379069852,0.0076042706183983184,0.0700142474438947,0.35500010694063444,False,69.47069876729216,False,62.74560071946821,False,52.70875743657009,False,38.36931455749221,False,24.552372667001833,False
202602010908,20260711,12,0.10285844772872792,0.22546656161739426,0.4097016635639553,0.10285844772872792,0.060348466780648036,0.026823145524643485,0.06760017611274965,0.22546656161739426,True,70.63530880968891,False,63.257662321876374,False,52.173250745057096,False,38.34388720934368,False,24.331179314460666,False
202602010909,20260711,10,0.008307402485653743,0.08127734513640084,0.35622083136688903,0.008307402485653743,0.028131707598070335,0.4344458113453696,0.06776240561117919,0.08127734513640084,False,69.38225030235066,False,62.67285633068369,False,40.892332788756505,False,38.345595768631966,False,24.086554569194732,False
202602010910,20260711,14,0.014695918062105887,0.2852567601617679,0.40592033592660365,0.014695918062105887,0.2264884815336857,0.0070285329485086125,0.04958679776403386,0.2852567601617679,False,69.46785306336744,False,66.20889000883574,False,52.72479055626995,False,38.15435484246756,False,24.43310963545867,False
202602010911,20260711,13,0.0913809251164987,0.04398041741623229,0.4342325788285273,0.0913809251164987,0.05677665006241564,0.12014028630040104,0.30704804272378533,0.04398041741623229,False,70.48480433313787,False,63.19301427246798,False,49.56824460996577,False,40.894969359241585,False,24.023552370638395,False
202602010912,20260711,8,0.1330469626222057,0.2690036953517772,0.47982705199187975,0.1330469626222057,0.33747238447396327,0.06570450975133044,0.09187100389304216,0.2690036953517772,True,71.02901981404324,False,68.11390970637659,False,51.088476018506704,False,38.599819211883,False,24.40537284044623,False
202603020608,20260712,12,0.2555323296076684,0.1537278744401514,0.4314007565234768,0.2555323296076684,0.011014662943553629,0.07952768053863084,0.02427557227914335,0.1537278744401514,True,72.59386660105915,False,62.360617389932685,False,50.70251480664568,False,37.88864574489242,False,24.209260494392133,False
202603020609,20260712,14,0.23484475538241217,0.21043725394820928,0.45478718446772115,0.23484475538241217,0.109947663536845,0.0017010627119965385,0.050205237144463594,0.21043725394820928,True,72.33328696589955,False,64.15037148886636,False,52.873122646044834,False,38.160855972262546,False,24.305602775715823,False
202603020610,20260712,11,0.171310786605917,0.0768115336212826,0.3799181768494027,0.171310786605917,0.075310676758686,0.1936286573541958,0.028739113201660397,0.0768115336212826,True,71.523526400964,False,63.52795057068378,False,47.517715142729735,False,37.935450324654006,False,24.07900495199268,False
202603020611,20260712,16,0.05986693703033257,0.13978759560849216,0.4081392720100859,0.05986693703033257,0.008728612133990411,0.1928050017928048,0.18338599117965038,0.13978759560849216,False,70.06926737399131,False,62.318838134310326,False,47.540664011167465,False,39.57040547417878,False,24.18561750707634,False
202603020612,20260712,16,0.07353876312006126,0.13724108180405034,0.5075912574990098,0.07353876312006126,0.014559904722268719,0.0921597048187739,0.06720701770393467,0.13724108180405034,False,70.24995285986378,False,62.42537291868246,False,50.34973758455149,False,38.339746685673646,False,24.18130026847654,False
202610020607,20260712,15,0.03876810767014352,0.13232281521913228,0.30405378027620106,0.03876810767014352,0.0748010547782084,0.05247107543484742,0.017220750844415867,0.13232281521913228,False,69.78919817646035,False,63.51875829664748,False,51.457850069685676,False,37.814715053687884,False,24.172963558689776,False
202610020608,20260712,9,0.018581014020834646,0.053688884496040944,0.394628849147861,0.018581014020834646,0.0803576838146011,0.11476605685166393,0.24894107648225156,0.053688884496040944,False,69.51984566323944,False,63.61893228224338,False,49.71834134658976,False,40.27080312967232,False,24.03994111805315,False
202610020609,20260712,10,0.05301857383045492,0.188615178680792,0.47971099460471534,0.05301857383045492,0.26300304825808546,0.004578366954934212,0.14341070777002066,0.188615178680792,False,69.97852417644269,False,66.8418641686487,False,52.79301635635789,False,39.145376342053474,False,24.268498961040024,False
202610020610,20260712,11,0.05579779440643005,0.43480050237164874,0.639441595503339,0.05579779440643005,0.12515014976363079,0.0908878439307858,0.08970279648793958,0.43480050237164874,False,70.01536875658503,False,64.42207373755296,False,50.38525927358772,False,38.57692992921099,False,24.689314458516968,False
202610020611,20260712,11,0.16599962718564296,0.1351723988415458,0.40039066279137403,0.16599962718564296,0.007926981898360616,0.19103110103922052,0.16599735134084484,0.1351723988415458,True,71.45519132992544,False,62.3041834120625,False,47.590092330535114,False,39.3853264548916,False,24.17779350799191,False
202610020612,20260712,17,0.060289752699739296,0.07612362996591858,0.3586877848581884,0.060289752699739296,0.16505848613681873,0.09483100837543655,0.0010632842582818085,0.07612362996591858,False,70.07486467699259,False,65.13088271463478,False,50.27512987966246,False,37.64560734455147,False,24.077842169410694,False
202602011007,20260712,9,0.02797166860374136,0.22132247825104362,0.31901238843293717,0.02797166860374136,0.23034170818086036,0.07051193009570546,0.05488104980032756,0.22132247825104362,False,69.64531118634234,False,66.27596465550404,False,50.95425885598145,False,38.21002254383709,False,24.324125183437378,False
202602011008,20260712,11,0.09606011777278149,0.2630513300520627,0.34689598378608566,0.09606011777278149,0.03269310715510369,0.11027397932430817,0.2706098781612364,0.2630513300520627,False,70.5462166045014,False,62.75588594499073,False,49.84380449022902,False,40.503205651870545,False,24.395220120646876,False
202602011009,20260712,14,0.03894652079365828,0.3759360250985356,0.3861628589881341,0.03894652079365828,0.03009623400108706,0.042308745724322104,0.0025422500731148187,0.3759360250985356,False,69.7915726845994,False,62.70862513060913,False,51.741396935831204,False,37.661074096625555,False,24.588250199045607,False
202602011010,20260712,12,0.1001694866284212,0.34885796193419755,0.5805184071762347,0.1001694866284212,0.010066572903125738,0.01616730646701541,0.05816128003457348,0.34885796193419755,False,70.60008876254592,False,62.343292575994646,False,52.470230199414914,False,38.24452886813453,False,24.54185367853571,False
202602011011,20260712,14,0.003174563867180545,0.4483959709751382,0.5828173029454755,0.003174563867180545,0.11780199507981896,0.022590355667329982,0.0006531048281056612,0.4483959709751382,False,69.31337590811883,False,64.2908605893285,False,52.291238651597226,False,37.64131820946102,False,24.712696132261623,False
202602011012,20260712,8,0.17213941450977926,0.18363693782076973,0.3687985728157308,0.17213941450977926,0.24873307603423805,0.026566786005164288,0.22147381239466218,0.18363693782076973,True,71.53417890881437,False,66.59520510851834,False,52.18039740257817,False,39.97683886224859,False,24.260039911391594,False
202603020708,20260718,15,0.11298293247015086,0.10745280061312841,0.4303039175687582,0.11298293247015086,0.17099599112311123,0.05471551104749194,0.015746961961156707,0.10745280061312841,True,70.7676979738504,False,65.23577752713392,False,51.395213075029986,False,37.799277685224766,False,24.130837618892965,False
202603020709,20260718,12,0.10501428315817998,0.06403301473235107,0.37343545972487746,0.10501428315817998,0.03400862970714727,0.08096911995500862,0.16848001373504787,0.06403301473235107,False,70.66352815710903,False,62.77981800824237,False,50.66226229850089,False,39.41173260694037,False,24.057411327887106,False
202603020710,20260718,15,0.09589806045189565,0.10163320813395933,0.45931295122606397,0.09589806045189565,0.06991650790874471,0.02037605530140682,0.1335239951756487,0.10163320813395933,False,70.54409092059687,False,63.43060365930633,False,52.3529515910081,False,39.04050858500804,False,24.120987364834036,False
202603020711,20260718,16,0.022901459876455362,0.1292611717482066,0.4024308278343546,0.022901459876455362,0.003084617382307244,0.12484560266361511,0.1775703040384744,0.1292611717482066,False,69.57760593146777,False,62.21561164690442,False,49.43683622934523,False,39.508471645031676,False,24.16777490752466,False
202603020712,20260718,16,0.015493109241483415,0.4038521720676186,0.42284171627238415,0.015493109241483415,0.008365201646465974,0.0018459199459114595,0.06601100354617213,0.4038521720676186,False,69.47852558972993,False,62.31219485184941,False,52.869090063198264,False,38.32715197587005,False,24.636144570348613,False
202610020704,20260718,8,0.03845628040196097,0.2505562351001965,0.5351926966354545,0.03845628040196097,0.04260269567765498,0.2275472989697558,0.18788941007438814,0.2505562351001965,False,69.78504779941953,False,62.93600719253815,False,46.57368913559698,False,39.618387386275316,False,24.373917026673418,False
202610020708,20260718,10,0.2689346512848646,0.10233536614000198,0.34884387609424733,0.2689346512848646,0.06494070534493819,0.15867773622944242,0.10878091525606352,0.10233536614000198,True,72.76186373293609,False,63.34070945031727,False,48.49232388490427,False,38.77850565625664,False,24.1221756933931,False
202610020709,20260718,18,0.1389766684502648,0.25171021389546044,0.7075937644318945,0.1389766684502648,0.043917094080841566,0.004373194144093145,0.05383511309434801,0.25171021389546044,True,71.10598530012146,False,62.95987142067813,False,52.798729001156744,False,38.199022329147134,False,24.375883935694635,False
202610020710,20260718,12,0.10918924531368193,0.259632240178306,0.4748454363836858,0.10918924531368193,0.04233307648858474,0.046445700106049335,0.021981937823981695,0.259632240178306,True,70.71813224185736,False,62.93111120307715,False,51.62598113266675,False,37.864603512080606,False,24.38938960470795,False
202610020711,20260718,12,0.051714808112481365,0.28306938910873447,0.4093526625809605,0.051714808112481365,0.11470680603506232,0.2501389624360972,0.07030109294163672,0.28306938910873447,False,69.96123103675117,False,64.23552664174017,False,45.946233452867865,False,38.372336316472875,False,24.42937551838286,False
202610020712,20260718,14,0.01259495013954488,0.26959992947705824,0.44099070302484356,0.01259495013954488,0.03861372676040726,0.05965016470910266,0.03845198692422546,0.26959992947705824,False,69.4397159973336,False,62.86354479909597,False,51.257483196013354,False,38.03737679278344,False,24.40638997162389,False
202602011107,20260718,14,0.01568881433966266,0.2293602898696242,0.3958970362767488,0.01568881433966266,0.1600550057297719,0.004894160691966987,0.14241709966890642,0.2293602898696242,False,69.48114530370063,False,65.04237480393479,False,52.78422354039931,False,39.13483265284407,False,24.33780855121733,False
202602011108,20260718,12,0.05725964977070832,0.07787113598084101,0.3367678404856236,0.05725964977070832,0.11381080120701657,0.06920506233643219,0.10258436208487119,0.07787113598084101,False,70.0347384320587,False,64.21950130825459,False,50.99074641195473,False,38.71299157044228,False,24.080796102197194,False
202602011109,20260718,13,0.05577721976925711,0.05765178140617427,0.26921442587927547,0.05577721976925711,0.11160377834668293,0.009300355875881443,0.08637912820470177,0.05765178140617427,False,70.01509609026807,False,64.18001444379206,False,52.66152168690752,False,38.54185251107523,False,24.046633032962696,False
202602011110,20260718,10,0.043860654990071586,0.4956089864096008,0.5656344476613467,0.043860654990071586,0.024247477417390185,0.00026182087511329667,0.10832908648958986,0.4956089864096008,False,69.85693347514392,False,62.602094050862256,False,52.91318668321937,False,38.77372724688481,False,24.794009182344308,False
202602011111,20260718,13,0.008690812762730048,0.08042455200530806,0.2671469462089181,0.008690812762730048,0.024820705031547347,0.19379766731614537,0.06449118794613029,0.08042455200530806,False,69.38739158060953,False,62.61254041877763,False,47.51300628012756,False,38.31114971283636,False,24.085112766486603,False
202602011112,20260718,12,0.15848428625247096,0.23423700948911577,0.4827547738367465,0.15848428625247096,0.004522537547561628,0.008162598137825475,0.09093808804518216,0.23423700948911577,True,71.35832849964324,False,62.2419212089095,False,52.693208620390955,False,38.58997000861706,False,24.346113100331994,False
