race_id,horse_id,ped_sire_distance_win_rate,ped_sire_distance_runs,ped_sire_surface_win_rate,ped_sire_surface_runs,ped_sire_going_win_rate,ped_sire_going_runs,ped_sire_course_win_rate,ped_sire_course_runs
202407020501,2022104555,,0.0,,0.0,,0,,0
202407020501,2022101441,,0.0,,0.0,,0,,0
202407020501,2022101080,,0.0,,0.0,,0,,0
202407020501,2022103111,,0.0,,0.0,,0,,0
202407020501,2022103573,,0.0,,0.0,,0,,0
202407020501,2022102376,,0.0,,0.0,,0,,0
202407020502,2021104549,,0.0,,0.0,,0,,0
202407020502,2021103291,,0.0,,0.0,,0,,0
202407020502,2021104454,,0.0,,0.0,,0,,0
202407020502,2021100133,,0.0,,0.0,,0,,0
202407020502,2021100699,,0.0,,0.0,,0,,0
202407020502,2021106296,,0.0,,0.0,,0,,0
202407020502,2021106536,,0.0,,0.0,,0,,0
202407020502,2021104515,,0.0,,0.0,,0,,0
202407020502,2021102293,,0.0,,0.0,,0,,0
202407020502,2021102567,,0.0,,0.0,,0,,0
202407020502,2021109149,,0.0,,0.0,,0,,0
202407020502,2021100612,,0.0,,0.0,,0,,0
202407020502,2021101159,,0.0,,0.0,,0,,0
202407020502,2021100990,,0.0,,0.0,,0,,0
202407020502,2021102541,,0.0,,0.0,,0,,0
202407020502,2021103472,,0.0,,0.0,,0,,0
202407020503,2021104649,,0.0,,0.0,,0,,0
202407020503,2021103864,,0.0,,0.0,,0,,0
202407020503,2021106200,,0.0,,0.0,,0,,0
202407020503,2021106345,,0.0,,0.0,,0,,0
202407020503,2021107270,,0.0,,0.0,,0,,0
202407020503,2021104615,,0.0,,0.0,,0,,0
202407020503,2021105635,,0.0,,0.0,,0,,0
202407020503,2021102959,,0.0,,0.0,,0,,0
202407020503,2021100381,,0.0,,0.0,,0,,0
202407020503,2021102548,,0.0,,0.0,,0,,0
202407020503,2021100147,,0.0,,0.0,,0,,0
202407020503,2021105256,,0.0,,0.0,,0,,0
202407020503,2021106593,,0.0,,0.0,,0,,0
202407020503,2021103264,,0.0,,0.0,,0,,0
202407020503,2021102660,,0.0,,0.0,,0,,0
202407020504,2018105438,,0.0,,0.0,,0,,0
202407020504,2016104252,,0.0,,0.0,,0,,0
202407020504,2014103896,,0.0,,0.0,,0,,0
202407020504,2018105500,,0.0,,0.0,,0,,0
202407020505,2022101048,,0.0,,0.0,,0,,0
202407020505,2022104130,,0.0,,0.0,,0,,0
202407020505,2022105081,,0.0,,0.0,,0,,0
202407020505,2022107200,,0.0,,0.0,,0,,0
202407020505,2022104420,,0.0,,0.0,,0,,0
202407020505,2022100993,,0.0,,0.0,,0,,0
202407020505,2022104910,,0.0,,0.0,,0,,0
202407020505,2022103229,,0.0,,0.0,,0,,0
202407020505,2022102639,,0.0,,0.0,,0,,0
202407020505,2022106567,,0.0,,0.0,,0,,0
202407020505,2022104719,,0.0,,0.0,,0,,0
202407020505,2022101695,,0.0,,0.0,,0,,0
202407020505,2022105262,,0.0,,0.0,,0,,0
202407020505,2022100420,,0.0,,0.0,,0,,0
202407020505,2022103087,,0.0,,0.0,,0,,0
202407020505,2022104944,,0.0,,0.0,,0,,0
202407020506,2021101691,,0.0,,0.0,,0,,0
202407020506,2021103064,,0.0,,0.0,,0,,0
202407020506,2021110080,,0.0,,0.0,,0,,0
202407020506,2021102981,,0.0,,0.0,,0,,0
202407020506,2021103213,,0.0,,0.0,,0,,0
202407020506,2021104207,,0.0,,0.0,,0,,0
202407020506,2021103928,,0.0,,0.0,,0,,0
202407020506,2021105455,,0.0,,0.0,,0,,0
202407020506,2021105456,,0.0,,0.0,,0,,0
202407020506,2021106455,,0.0,,0.0,,0,,0
202407020506,2021100938,,0.0,,0.0,,0,,0
202407020506,2021110046,,0.0,,0.0,,0,,0
202407020506,2021105846,,0.0,,0.0,,0,,0
202407020506,2021105059,,0.0,,0.0,,0,,0
202407020506,2021100818,,0.0,,0.0,,0,,0
202407020507,2021101116,,0.0,,0.0,,0,,0
202407020507,2021105985,,0.0,,0.0,,0,,0
202407020507,2021102988,,0.0,,0.0,,0,,0
202407020507,2021105544,,0.0,,0.0,,0,,0
202407020507,2021104755,,0.0,,0.0,,0,,0
202407020507,2021105512,,0.0,,0.0,,0,,0
202407020507,2021105234,,0.0,,0.0,,0,,0
202407020507,2021100481,,0.0,,0.0,,0,,0
202407020507,2021103078,,0.0,,0.0,,0,,0
202407020507,2021106537,,0.0,,0.0,,0,,0
202407020507,2021104996,,0.0,,0.0,,0,,0
202407020507,2021104774,,0.0,,0.0,,0,,0
202407020507,2021106686,,0.0,,0.0,,0,,0
202407020507,2021102366,,0.0,,0.0,,0,,0
202407020507,2021104213,,0.0,,0.0,,0,,0
202407020507,2021101049,,0.0,,0.0,,0,,0
202407020507,2021104125,,0.0,,0.0,,0,,0
202407020507,2021105517,,0.0,,0.0,,0,,0
202407020508,2020103407,,0.0,,0.0,,0,,0
202407020508,2021105984,,0.0,,0.0,,0,,0
202407020508,2019103506,,0.0,,0.0,,0,,0
202407020508,2021102903,,0.0,,0.0,,0,,0
202407020508,2021102656,,0.0,,0.0,,0,,0
202407020508,2021106087,,0.0,,0.0,,0,,0
202407020508,2021104422,,0.0,,0.0,,0,,0
202407020508,2020102317,,0.0,,0.0,,0,,0
202407020508,2021101461,,0.0,,0.0,,0,,0
202407020508,2021104197,,0.0,,0.0,,0,,0
202407020508,2021103302,,0.0,,0.0,,0,,0
202407020508,2021103154,,0.0,,0.0,,0,,0
202407020508,2021106518,,0.0,,0.0,,0,,0
202407020509,2021106603,,0.0,,0.0,,0,,0
202407020509,2021104103,,0.0,,0.0,,0,,0
202407020509,2021106548,,0.0,,0.0,,0,,0
202407020509,2021106993,,0.0,,0.0,,0,,0
202407020509,2019100915,,0.0,,0.0,,0,,0
202407020509,2019100740,,0.0,,0.0,,0,,0
202407020509,2021105426,,0.0,,0.0,,0,,0
202407020509,2021103540,,0.0,,0.0,,0,,0
202407020509,2021101003,,0.0,,0.0,,0,,0
202407020509,2021106728,,0.0,,0.0,,0,,0
202407020509,2021101758,,0.0,,0.0,,0,,0
202407020510,2020105517,,0.0,,0.0,,0,,0
202407020510,2019102491,,0.0,,0.0,,0,,0
202407020510,2019103825,,0.0,,0.0,,0,,0
202407020510,2020110127,,0.0,,0.0,,0,,0
202407020510,2017104092,,0.0,,0.0,,0,,0
202407020510,2020106458,,0.0,,0.0,,0,,0
202407020510,2019103996,,0.0,,0.0,,0,,0
202407020510,2018106597,,0.0,,0.0,,0,,0
202407020510,2019106239,,0.0,,0.0,,0,,0
202407020510,2017103123,,0.0,,0.0,,0,,0
202407020510,2019110130,,0.0,,0.0,,0,,0
202407020510,2019101479,,0.0,,0.0,,0,,0
202407020510,2019103902,,0.0,,0.0,,0,,0
202407020510,2021101406,,0.0,,0.0,,0,,0
202407020510,2020103284,,0.0,,0.0,,0,,0
202407020511,2020106370,,0.0,,0.0,,0,,0
202407020511,2020101036,,0.0,,0.0,,0,,0
202407020511,2020103199,,0.0,,0.0,,0,,0
202407020511,2018104778,,0.0,,0.0,,0,,0
202407020511,2019102665,,0.0,,0.0,,0,,0
202407020511,2020102818,,0.0,,0.0,,0,,0
202407020511,2020105627,,0.0,,0.0,,0,,0
202407020511,2020101020,,0.0,,0.0,,0,,0
202407020511,2019104126,,0.0,,0.0,,0,,0
202407020511,2018106031,,0.0,,0.0,,0,,0
202407020511,2020106770,,0.0,,0.0,,0,,0
202407020511,2019101668,,0.0,,0.0,,0,,0
202407020511,2018100474,,0.0,,0.0,,0,,0
202407020511,2018101370,,0.0,,0.0,,0,,0
202407020511,2017103293,,0.0,,0.0,,0,,0
202407020512,2021105161,,0.0,,0.0,,0,,0
202407020512,2020106925,,0.0,,0.0,,0,,0
202407020512,2021100683,,0.0,,0.0,,0,,0
202407020512,2021101019,,0.0,,0.0,,0,,0
202407020512,2020105073,,0.0,,0.0,,0,,0
202407020512,2020104791,,0.0,,0.0,,0,,0
202407020512,2021104911,,0.0,,0.0,,0,,0
202407020512,2021105022,,0.0,,0.0,,0,,0
202407020512,2021105604,,0.0,,0.0,,0,,0
202407020512,2021105694,,0.0,,0.0,,0,,0
202407020512,2021104886,,0.0,,0.0,,0,,0
202407020512,2020102977,,0.0,,0.0,,0,,0
202407020512,2021102312,,0.0,,0.0,,0,,0
202407020512,2020103073,,0.0,,0.0,,0,,0
202407020512,2019106333,,0.0,,0.0,,0,,0
202407020512,2021102254,,0.0,,0.0,,0,,0
202407020512,2021105003,,0.0,,0.0,,0,,0
202401020501,2022100639,,0.0,,0.0,,0,,0
202401020501,2022104197,,0.0,,0.0,,0,,0
202401020501,2022100412,,0.0,,0.0,,0,,0
202401020501,2022101238,,0.0,,0.0,,0,,0
202401020501,2022102878,,0.0,,0.0,,0,,0
202401020501,2022102145,,0.0,,0.0,,0,,0
202401020501,2022100867,,0.0,,0.0,,0,,0
202401020502,2022106940,,0.0,,0.0,,0,,0
202401020502,2022100030,,0.0,,0.0,,0,,0
202401020502,2022110002,,0.0,,0.0,,0,,0
202401020502,2022103579,,0.0,,0.0,,0,,0
202401020502,2022106066,,0.0,,0.0,,0,,0
202401020502,2022101345,,0.0,,0.0,,0,,0
202401020502,2022103296,,0.0,,0.0,,0,,0
202401020502,2022106789,,0.0,,0.0,,0,,0
202401020502,2022100032,,0.0,,0.0,,0,,0
202401020503,2021100614,,0.0,,0.0,,0,,0
202401020503,2021105710,,0.0,,0.0,,0,,0
202401020503,2021105961,,0.0,,0.0,,0,,0
202401020503,2021101653,,0.0,,0.0,,0,,0
202401020503,2021102598,,0.0,,0.0,,0,,0
202401020503,2021101252,,0.0,,0.0,,0,,0
202401020503,2021104455,,0.0,,0.0,,0,,0
202401020503,2021103544,,0.0,,0.0,,0,,0
202401020503,2021104542,,0.0,,0.0,,0,,0
202401020503,2021104989,,0.0,,0.0,,0,,0
202401020503,2021104459,,0.0,,0.0,,0,,0
202401020504,2021103502,,0.0,,0.0,,0,,0
202401020504,2021106054,,0.0,,0.0,,0,,0
202401020504,2021106959,,0.0,,0.0,,0,,0
202401020504,2021105749,,0.0,,0.0,,0,,0
202401020504,2021105820,,0.0,,0.0,,0,,0
202401020504,2021104874,,0.0,,0.0,,0,,0
202401020504,2021105654,,0.0,,0.0,,0,,0
202401020504,2021101030,,0.0,,0.0,,0,,0
202401020504,2021101525,,0.0,,0.0,,0,,0
202401020504,2021102149,,0.0,,0.0,,0,,0
202401020504,2021104392,,0.0,,0.0,,0,,0
202401020504,2021100992,,0.0,,0.0,,0,,0
202401020504,2021104482,,0.0,,0.0,,0,,0
202401020504,2021100816,,0.0,,0.0,,0,,0
202401020505,2022104673,,0.0,,0.0,,0,,0
202401020505,2022105335,,0.0,,0.0,,0,,0
202401020505,2022103766,,0.0,,0.0,,0,,0
202401020505,2022110083,,0.0,,0.0,,0,,0
202401020505,2022106851,,0.0,,0.0,,0,,0
202401020505,2022105307,,0.0,,0.0,,0,,0
202401020505,2022105039,,0.0,,0.0,,0,,0
202401020505,2022105297,,0.0,,0.0,,0,,0
202401020505,2022100582,,0.0,,0.0,,0,,0
202401020505,2022101985,,0.0,,0.0,,0,,0
202401020505,2022102558,,0.0,,0.0,,0,,0
202401020505,2022104725,,0.0,,0.0,,0,,0
202401020506,2021105728,,0.0,,0.0,,0,,0
202401020506,2021105830,,0.0,,0.0,,0,,0
202401020506,2021105902,,0.0,,0.0,,0,,0
202401020506,2021102468,,0.0,,0.0,,0,,0
202401020506,2021100415,,0.0,,0.0,,0,,0
202401020506,2021100747,,0.0,,0.0,,0,,0
202401020506,2021103861,,0.0,,0.0,,0,,0
202401020506,2021101409,,0.0,,0.0,,0,,0
202401020506,2021103053,,0.0,,0.0,,0,,0
202401020506,2021102303,,0.0,,0.0,,0,,0
202401020506,2021104837,,0.0,,0.0,,0,,0
202401020506,2021103252,,0.0,,0.0,,0,,0
202401020506,2021103379,,0.0,,0.0,,0,,0
202401020507,2021107085,,0.0,,0.0,,0,,0
202401020507,2020103772,,0.0,,0.0,,0,,0
202401020507,2020103655,,0.0,,0.0,,0,,0
202401020507,2021100629,,0.0,,0.0,,0,,0
202401020507,2021102420,,0.0,,0.0,,0,,0
202401020507,2019105643,,0.0,,0.0,,0,,0
202401020507,2020103903,,0.0,,0.0,,0,,0
202401020507,2020101337,,0.0,,0.0,,0,,0
202401020507,2021103504,,0.0,,0.0,,0,,0
202401020507,2020103994,,0.0,,0.0,,0,,0
202401020507,2021104861,,0.0,,0.0,,0,,0
202401020507,2021100732,,0.0,,0.0,,0,,0
202401020507,2018103120,,0.0,,0.0,,0,,0
202401020507,2020100632,,0.0,,0.0,,0,,0
202401020508,2021102079,,0.0,,0.0,,0,,0
202401020508,2021103209,,0.0,,0.0,,0,,0
202401020508,2021105640,,0.0,,0.0,,0,,0
202401020508,2020101077,,0.0,,0.0,,0,,0
202401020508,2021103030,,0.0,,0.0,,0,,0
202401020508,2021102780,,0.0,,0.0,,0,,0
202401020508,2021104766,,0.0,,0.0,,0,,0
202401020508,2021102057,,0.0,,0.0,,0,,0
202401020508,2021100604,,0.0,,0.0,,0,,0
202401020508,2020103897,,0.0,,0.0,,0,,0
202401020508,2021106923,,0.0,,0.0,,0,,0
202401020508,2021104643,,0.0,,0.0,,0,,0
202401020509,2021105399,,0.0,,0.0,,0,,0
202401020509,2021103345,,0.0,,0.0,,0,,0
202401020509,2021110016,,0.0,,0.0,,0,,0
202401020509,2021104923,,0.0,,0.0,,0,,0
202401020509,2020105796,,0.0,,0.0,,0,,0
202401020509,2021106694,,0.0,,0.0,,0,,0
202401020509,2018100722,,0.0,,0.0,,0,,0
202401020509,2020103389,,0.0,,0.0,,0,,0
202401020509,2020104778,,0.0,,0.0,,0,,0
202401020509,2021100910,,0.0,,0.0,,0,,0
202401020509,2021101088,,0.0,,0.0,,0,,0
202401020509,2021104749,,0.0,,0.0,,0,,0
202401020509,2021103527,,0.0,,0.0,,0,,0
202401020509,2020103801,,0.0,,0.0,,0,,0
202401020510,2020103356,,0.0,,0.0,,0,,0
202401020510,2021110039,,0.0,,0.0,,0,,0
202401020510,2020103238,,0.0,,0.0,,0,,0
202401020510,2019104675,,0.0,,0.0,,0,,0
202401020510,2020104087,,0.0,,0.0,,0,,0
202401020510,2019104536,,0.0,,0.0,,0,,0
202401020510,2018104208,,0.0,,0.0,,0,,0
202401020510,2019103193,,0.0,,0.0,,0,,0
202401020510,2020100121,,0.0,,0.0,,0,,0
202401020510,2019101643,,0.0,,0.0,,0,,0
202401020510,2019101679,,0.0,,0.0,,0,,0
202401020510,2019101262,,0.0,,0.0,,0,,0
202401020510,2020101031,,0.0,,0.0,,0,,0
202401020510,2018106613,,0.0,,0.0,,0,,0
202401020511,2021104882,,0.0,,0.0,,0,,0
202401020511,2019104762,,0.0,,0.0,,0,,0
202401020511,2020101025,,0.0,,0.0,,0,,0
202401020511,2019104159,,0.0,,0.0,,0,,0
202401020511,2020105760,,0.0,,0.0,,0,,0
202401020511,2018105521,,0.0,,0.0,,0,,0
202401020511,2020105786,,0.0,,0.0,,0,,0
202401020511,2019105659,,0.0,,0.0,,0,,0
202401020511,2020102888,,0.0,,0.0,,0,,0
202401020511,2019102220,,0.0,,0.0,,0,,0
202401020511,2020104426,,0.0,,0.0,,0,,0
202401020511,2019100768,,0.0,,0.0,,0,,0
202401020511,2019102937,,0.0,,0.0,,0,,0
202401020511,2019105297,,0.0,,0.0,,0,,0
202401020512,2021103000,,0.0,,0.0,,0,,0
202401020512,2020103193,,0.0,,0.0,,0,,0
202401020512,2020101465,,0.0,,0.0,,0,,0
202401020512,2020101258,,0.0,,0.0,,0,,0
202401020512,2020100257,,0.0,,0.0,,0,,0
202401020512,2021100475,,0.0,,0.0,,0,,0
202401020512,2019104005,,0.0,,0.0,,0,,0
202401020512,2020103893,,0.0,,0.0,,0,,0
202401020512,2020105624,,0.0,,0.0,,0,,0
202401020512,2020101712,,0.0,,0.0,,0,,0
202404030601,2020105611,,0.0,,0.0,,0,,0
202404030601,2015105440,,0.0,,0.0,,0,,0
202404030601,2020105495,,0.0,,0.0,,0,,0
202404030601,2019103634,,0.0,,0.0,,0,,0
202404030601,2017104128,,0.0,0.0,5.0,0.0,5,0.0,3
202404030601,2021104280,0.0,1.0,0.0,1.0,0.2,5,0.0,2
202404030601,2020104922,,0.0,0.0,4.0,0.0,11,0.0,3
202404030601,2017103267,,0.0,,0.0,,0,,0
202404030602,2021104052,,0.0,,0.0,,0,,0
202404030602,2021104628,,0.0,,0.0,,0,,0
202404030602,2021100180,0.2,5.0,0.0,5.0,0.125,8,0.25,4
202404030602,2021102067,0.0,2.0,0.0,2.0,0.0,2,0.0,1
202404030602,2021104822,0.0,1.0,0.0,2.0,0.0,2,,0
202404030602,2021100518,0.0,1.0,0.0,1.0,0.0,3,0.0,1
202404030602,2021103096,0.0,1.0,0.0,2.0,0.0,2,,0
202404030602,2021101564,0.5,2.0,0.3333333333333333,3.0,0.25,4,0.3333333333333333,3
202404030602,2021106078,,0.0,,0.0,,0,,0
202404030602,2021106703,0.0,2.0,0.0,3.0,0.0,5,0.0,1
202404030602,2021105656,,0.0,0.0,4.0,0.0,4,0.0,1
202404030602,2021103906,0.3333333333333333,3.0,0.25,4.0,0.16666666666666666,6,0.3333333333333333,3
202404030602,2021104588,0.08333333333333333,12.0,0.1,10.0,0.06666666666666667,15,0.0,5
202404030602,2021102302,,0.0,,0.0,,0,,0
202404030602,2021103301,0.0,1.0,0.0,5.0,0.0,6,0.0,4
202404030603,2022104533,,0.0,,0.0,,0,,0
202404030603,2022103324,0.0,1.0,0.0,2.0,0.0,2,,0
202404030603,2022100399,0.0,1.0,0.0,2.0,0.0,3,,0
202404030603,2022103549,,0.0,0.0,2.0,0.2,5,0.0,1
202404030603,2022106024,0.0,4.0,0.0,2.0,0.0,6,0.0,4
202404030603,2022103870,0.0,3.0,0.0,2.0,0.0,5,0.0,1
202404030603,2022107225,0.0,1.0,0.0,1.0,0.0,1,,0
202404030603,2022103570,0.0,2.0,0.0,5.0,0.0,5,0.0,3
202404030603,2022103331,,0.0,,0.0,,0,,0
202404030603,2022102621,0.0,5.0,0.0,5.0,0.0,6,0.0,2
202404030603,2022104122,0.0,1.0,0.0,2.0,0.0,2,,0
