model,scope,bet_type,races,hit_races,hit_rate_pct,total_stake,total_return,return_rate_pct
軸流しモデル(現行box3重み転用、winner_box3.json),高確信度10レース/日(計120レース),馬単_軸流し,120,8,6.7,24000.0,46160.0,192.3
軸流しモデル(現行box3重み転用、winner_box3.json),高確信度10レース/日(計120レース),馬単_マルチ,120,15,12.5,48000.0,76900.0,160.2
軸流しモデル(現行box3重み転用、winner_box3.json),高確信度10レース/日(計120レース),3連単_軸流し,120,1,0.8,24000.0,2780.0,11.6
軸流しモデル(現行box3重み転用、winner_box3.json),高確信度10レース/日(計120レース),3連単_マルチ,120,4,3.3,72000.0,374040.0,519.5
軸流しモデル(現行box3重み転用、winner_box3.json),"連続乗数(gap_pct順位→[0.5,1.5]、全211レース)",馬連,211,26,12.3,42200.0,55346.26225490196,131.2
軸流しモデル(現行box3重み転用、winner_box3.json),"連続乗数(gap_pct順位→[0.5,1.5]、全211レース)",ワイド,211,54,25.6,42200.0,41575.08578431373,98.5
軸流しモデル(現行box3重み転用、winner_box3.json),"連続乗数(gap_pct順位→[0.5,1.5]、全211レース)",3連複,211,6,2.8,21100.0,71249.41176470589,337.7
軸流しモデル(現行box3重み転用、winner_box3.json),"連続乗数(gap_pct順位→[0.5,1.5]、全211レース)",馬単_軸流し,211,14,6.6,42200.0,58927.79411764706,139.6
軸流しモデル(現行box3重み転用、winner_box3.json),"連続乗数(gap_pct順位→[0.5,1.5]、全211レース)",馬単_マルチ,211,26,12.3,84400.0,116213.11274509804,137.7
軸流しモデル(現行box3重み転用、winner_box3.json),"連続乗数(gap_pct順位→[0.5,1.5]、全211レース)",3連単_軸流し,211,2,0.9,42200.0,4962.352941176471,11.8
軸流しモデル(現行box3重み転用、winner_box3.json),"連続乗数(gap_pct順位→[0.5,1.5]、全211レース)",3連単_マルチ,211,6,2.8,126600.0,494440.1470588235,390.6
軸流し専用探索候補(pattern#461・不採用/参考),全211レース,馬連,211,31,14.7,42200.0,103870.0,246.1
軸流し専用探索候補(pattern#461・不採用/参考),全211レース,ワイド,211,52,24.6,42200.0,45200.0,107.1
軸流し専用探索候補(pattern#461・不採用/参考),全211レース,3連複,211,4,1.9,21100.0,21240.0,100.7
軸流し専用探索候補(pattern#461・不採用/参考),全211レース,馬単_軸流し,211,13,6.2,42200.0,37850.0,89.7
軸流し専用探索候補(pattern#461・不採用/参考),全211レース,馬単_マルチ,211,31,14.7,84400.0,177680.0,210.5
軸流し専用探索候補(pattern#461・不採用/参考),全211レース,3連単_軸流し,211,1,0.5,42200.0,7470.0,17.7
軸流し専用探索候補(pattern#461・不採用/参考),全211レース,3連単_マルチ,211,4,1.9,126600.0,206480.0,163.1
軸流し専用探索候補(pattern#461・不採用/参考),高確信度5レース/日(計60レース),馬連,60,11,18.3,12000.0,15350.0,127.9
軸流し専用探索候補(pattern#461・不採用/参考),高確信度5レース/日(計60レース),ワイド,60,18,30.0,12000.0,12050.0,100.4
軸流し専用探索候補(pattern#461・不採用/参考),高確信度5レース/日(計60レース),3連複,60,1,1.7,6000.0,320.0,5.3
軸流し専用探索候補(pattern#461・不採用/参考),高確信度5レース/日(計60レース),馬単_軸流し,60,2,3.3,12000.0,8550.0,71.2
軸流し専用探索候補(pattern#461・不採用/参考),高確信度5レース/日(計60レース),馬単_マルチ,60,11,18.3,24000.0,28570.0,119.0
軸流し専用探索候補(pattern#461・不採用/参考),高確信度5レース/日(計60レース),3連単_軸流し,60,0,0.0,12000.0,0.0,0.0
軸流し専用探索候補(pattern#461・不採用/参考),高確信度5レース/日(計60レース),3連単_マルチ,60,1,1.7,36000.0,880.0,2.4
軸流し専用探索候補(pattern#461・不採用/参考),高確信度6レース/日(計72レース),馬連,72,14,19.4,14400.0,17640.0,122.5
軸流し専用探索候補(pattern#461・不採用/参考),高確信度6レース/日(計72レース),ワイド,72,22,30.6,14400.0,13350.0,92.7
軸流し専用探索候補(pattern#461・不採用/参考),高確信度6レース/日(計72レース),3連複,72,1,1.4,7200.0,320.0,4.4
軸流し専用探索候補(pattern#461・不採用/参考),高確信度6レース/日(計72レース),馬単_軸流し,72,5,6.9,14400.0,13990.0,97.2
軸流し専用探索候補(pattern#461・不採用/参考),高確信度6レース/日(計72レース),馬単_マルチ,72,14,19.4,28800.0,34010.0,118.1
軸流し専用探索候補(pattern#461・不採用/参考),高確信度6レース/日(計72レース),3連単_軸流し,72,0,0.0,14400.0,0.0,0.0
軸流し専用探索候補(pattern#461・不採用/参考),高確信度6レース/日(計72レース),3連単_マルチ,72,1,1.4,43200.0,880.0,2.0
軸流し専用探索候補(pattern#461・不採用/参考),高確信度7レース/日(計84レース),馬連,84,14,16.7,16800.0,17640.0,105.0
軸流し専用探索候補(pattern#461・不採用/参考),高確信度7レース/日(計84レース),ワイド,84,22,26.2,16800.0,13350.0,79.5
軸流し専用探索候補(pattern#461・不採用/参考),高確信度7レース/日(計84レース),3連複,84,1,1.2,8400.0,320.0,3.8
軸流し専用探索候補(pattern#461・不採用/参考),高確信度7レース/日(計84レース),馬単_軸流し,84,5,6.0,16800.0,13990.0,83.3
軸流し専用探索候補(pattern#461・不採用/参考),高確信度7レース/日(計84レース),馬単_マルチ,84,14,16.7,33600.0,34010.0,101.2
軸流し専用探索候補(pattern#461・不採用/参考),高確信度7レース/日(計84レース),3連単_軸流し,84,0,0.0,16800.0,0.0,0.0
軸流し専用探索候補(pattern#461・不採用/参考),高確信度7レース/日(計84レース),3連単_マルチ,84,1,1.2,50400.0,880.0,1.7
軸流し専用探索候補(pattern#461・不採用/参考),高確信度8レース/日(計96レース),馬連,96,17,17.7,19200.0,19010.0,99.0
軸流し専用探索候補(pattern#461・不採用/参考),高確信度8レース/日(計96レース),ワイド,96,25,26.0,19200.0,15230.0,79.3
軸流し専用探索候補(pattern#461・不採用/参考),高確信度8レース/日(計96レース),3連複,96,3,3.1,9600.0,3540.0,36.9
軸流し専用探索候補(pattern#461・不採用/参考),高確信度8レース/日(計96レース),馬単_軸流し,96,7,7.3,19200.0,15010.0,78.2
軸流し専用探索候補(pattern#461・不採用/参考),高確信度8レース/日(計96レース),馬単_マルチ,96,17,17.7,38400.0,36480.0,95.0
軸流し専用探索候補(pattern#461・不採用/参考),高確信度8レース/日(計96レース),3連単_軸流し,96,1,1.0,19200.0,7470.0,38.9
軸流し専用探索候補(pattern#461・不採用/参考),高確信度8レース/日(計96レース),3連単_マルチ,96,3,3.1,57600.0,13660.0,23.7
軸流し専用探索候補(pattern#461・不採用/参考),高確信度9レース/日(計108レース),馬連,108,18,16.7,21600.0,19650.0,91.0
軸流し専用探索候補(pattern#461・不採用/参考),高確信度9レース/日(計108レース),ワイド,108,28,25.9,21600.0,16460.0,76.2
軸流し専用探索候補(pattern#461・不採用/参考),高確信度9レース/日(計108レース),3連複,108,3,2.8,10800.0,3540.0,32.8
軸流し専用探索候補(pattern#461・不採用/参考),高確信度9レース/日(計108レース),馬単_軸流し,108,7,6.5,21600.0,15010.0,69.5
軸流し専用探索候補(pattern#461・不採用/参考),高確信度9レース/日(計108レース),馬単_マルチ,108,18,16.7,43200.0,37770.0,87.4
軸流し専用探索候補(pattern#461・不採用/参考),高確信度9レース/日(計108レース),3連単_軸流し,108,1,0.9,21600.0,7470.0,34.6
軸流し専用探索候補(pattern#461・不採用/参考),高確信度9レース/日(計108レース),3連単_マルチ,108,3,2.8,64800.0,13660.0,21.1
軸流し専用探索候補(pattern#461・不採用/参考),高確信度10レース/日(計120レース),馬連,120,19,15.8,24000.0,20760.0,86.5
軸流し専用探索候補(pattern#461・不採用/参考),高確信度10レース/日(計120レース),ワイド,120,29,24.2,24000.0,16960.0,70.7
軸流し専用探索候補(pattern#461・不採用/参考),高確信度10レース/日(計120レース),3連複,120,3,2.5,12000.0,3540.0,29.5
軸流し専用探索候補(pattern#461・不採用/参考),高確信度10レース/日(計120レース),馬単_軸流し,120,7,5.8,24000.0,15010.0,62.5
軸流し専用探索候補(pattern#461・不採用/参考),高確信度10レース/日(計120レース),馬単_マルチ,120,19,15.8,48000.0,39970.0,83.3
軸流し専用探索候補(pattern#461・不採用/参考),高確信度10レース/日(計120レース),3連単_軸流し,120,1,0.8,24000.0,7470.0,31.1
軸流し専用探索候補(pattern#461・不採用/参考),高確信度10レース/日(計120レース),3連単_マルチ,120,3,2.5,72000.0,13660.0,19.0
市場ベンチマーク(軸=1番人気・相手=2〜3番人気),全211レース,馬連,211,57,27.0,42200.0,36460.0,86.4
市場ベンチマーク(軸=1番人気・相手=2〜3番人気),全211レース,ワイド,211,99,46.9,42200.0,32770.0,77.7
市場ベンチマーク(軸=1番人気・相手=2〜3番人気),全211レース,3連複,211,9,4.3,21100.0,10320.0,48.9
市場ベンチマーク(軸=1番人気・相手=2〜3番人気),全211レース,馬単_軸流し,211,32,15.2,42200.0,29880.0,70.8
市場ベンチマーク(軸=1番人気・相手=2〜3番人気),全211レース,馬単_マルチ,211,57,27.0,84400.0,68740.0,81.4
市場ベンチマーク(軸=1番人気・相手=2〜3番人気),全211レース,3連単_軸流し,211,4,1.9,42200.0,14390.0,34.1
市場ベンチマーク(軸=1番人気・相手=2〜3番人気),全211レース,3連単_マルチ,211,9,4.3,126600.0,51150.0,40.4
