race_id,segment_index,lap_time_sec
201605040301,1,12.4
201605040301,2,11.2
201605040301,3,12.5
201605040301,4,12.8
201605040301,5,12.7
201605040301,6,12.1
201605040301,7,12.5
201605040302,1,12.5
201605040302,2,11.0
201605040302,3,11.4
201605040302,4,11.9
201605040302,5,12.5
201605040302,6,11.9
201605040302,7,11.9
201605040302,8,12.1
201605040303,1,13.5
201605040303,2,11.6
201605040303,3,12.3
201605040303,4,12.8
201605040303,5,12.7
201605040303,6,12.8
201605040303,7,11.9
201605040303,8,11.1
201605040303,9,11.3
201605040304,1,6.9
201605040304,2,11.3
201605040304,3,11.8
201605040304,4,12.5
201605040304,5,12.4
201605040304,6,11.8
201605040304,7,12.0
201605040305,1,13.2
201605040305,2,12.1
201605040305,3,13.3
201605040305,4,13.3
201605040305,5,12.9
201605040305,6,11.6
201605040305,7,11.1
201605040305,8,11.2
201605040306,1,12.4
201605040306,2,11.3
201605040306,3,12.4
201605040306,4,12.6
201605040306,5,12.7
201605040306,6,11.9
201605040306,7,11.5
201605040306,8,12.0
201605040307,1,12.3
201605040307,2,10.7
201605040307,3,11.3
201605040307,4,12.1
201605040307,5,12.3
201605040307,6,12.1
201605040307,7,12.5
201605040308,1,12.7
201605040308,2,11.1
201605040308,3,12.2
201605040308,4,12.3
201605040308,5,12.1
201605040308,6,11.3
201605040308,7,11.4
201605040308,8,11.9
201605040309,1,12.3
201605040309,2,11.1
201605040309,3,11.5
201605040309,4,11.6
201605040309,5,12.2
201605040309,6,11.9
201605040309,7,12.1
201605040309,8,12.3
201605040310,1,13.0
201605040310,2,11.6
201605040310,3,12.7
201605040310,4,12.9
201605040310,5,12.5
201605040310,6,12.5
201605040310,7,13.1
201605040310,8,12.8
201605040310,9,12.5
201605040310,10,11.7
201605040310,11,11.2
201605040310,12,11.3
201605040311,1,12.4
201605040311,2,10.6
201605040311,3,11.1
201605040311,4,11.7
201605040311,5,12.0
201605040311,6,12.0
201605040311,7,12.2
201605040312,1,12.8
201605040312,2,11.6
201605040312,3,12.5
201605040312,4,13.0
201605040312,5,13.0
201605040312,6,12.6
201605040312,7,11.6
201605040312,8,11.1
201605040312,9,11.4
201608040301,1,12.5
201608040301,2,11.4
201608040301,3,12.1
201608040301,4,12.9
201608040301,5,12.8
201608040301,6,12.9
201608040301,7,12.9
201608040301,8,12.5
201608040301,9,12.9
201608040302,1,12.5
201608040302,2,11.2
201608040302,3,11.4
201608040302,4,11.2
201608040302,5,11.6
201608040302,6,11.7
201608040302,7,12.0
201608040303,1,12.8
201608040303,2,11.5
201608040303,3,12.5
201608040303,4,13.2
201608040303,5,13.1
201608040303,6,12.5
201608040303,7,11.3
201608040303,8,11.1
201608040305,1,13.1
201608040305,2,11.5
201608040305,3,13.5
201608040305,4,13.4
201608040305,5,13.0
201608040305,6,12.9
201608040305,7,12.6
201608040305,8,12.3
201608040305,9,11.1
201608040305,10,11.4
201608040306,1,6.8
201608040306,2,11.2
201608040306,3,11.3
201608040306,4,12.4
201608040306,5,12.8
201608040306,6,13.2
201608040306,7,13.1
201608040306,8,13.0
201608040306,9,12.0
201608040306,10,12.7
201608040307,1,12.3
201608040307,2,10.8
201608040307,3,11.4
201608040307,4,12.3
201608040307,5,12.4
201608040307,6,12.9
201608040308,1,12.6
201608040308,2,11.8
201608040308,3,13.4
201608040308,4,12.7
201608040308,5,12.8
201608040308,6,12.2
201608040308,7,12.1
201608040308,8,12.4
201608040308,9,12.7
201608040309,1,12.1
201608040309,2,10.7
201608040309,3,11.5
201608040309,4,12.0
201608040309,5,12.4
201608040309,6,12.3
201608040310,1,12.6
201608040310,2,11.4
201608040310,3,13.1
201608040310,4,12.3
201608040310,5,12.0
201608040310,6,12.2
201608040310,7,11.9
201608040310,8,11.6
201608040310,9,11.0
201608040310,10,11.3
201608040311,1,12.7
201608040311,2,11.5
201608040311,3,12.0
201608040311,4,13.0
201608040311,5,12.8
201608040311,6,12.2
201608040311,7,12.7
201608040311,8,13.0
201608040311,9,11.9
201608040311,10,11.1
201608040311,11,11.1
201608040311,12,11.5
201608040312,1,11.9
201608040312,2,10.8
201608040312,3,11.6
201608040312,4,12.3
201608040312,5,12.4
201608040312,6,12.4
201608040312,7,12.7
