race_id,checkpoint_label,checkpoint_offset_sec,scheduled_time,fetched_time,umaban_a,umaban_b,umaren_odds,umaren_ninki
202609040302,確定,-600,2026-09-12 10:45:00,2026-09-12 10:45:13.446958,3,6,125.0,14
202609040302,確定,-600,2026-09-12 10:45:00,2026-09-12 10:45:13.446958,3,7,155.1,16
202609040302,確定,-600,2026-09-12 10:45:00,2026-09-12 10:45:13.446958,4,5,45.7,12
202609040302,確定,-600,2026-09-12 10:45:00,2026-09-12 10:45:13.446958,4,6,161.7,17
202609040302,確定,-600,2026-09-12 10:45:00,2026-09-12 10:45:13.446958,4,7,163.5,18
202609040302,確定,-600,2026-09-12 10:45:00,2026-09-12 10:45:13.446958,5,6,2.8,1
202609040302,確定,-600,2026-09-12 10:45:00,2026-09-12 10:45:13.446958,5,7,7.4,4
202609040302,確定,-600,2026-09-12 10:45:00,2026-09-12 10:45:13.446958,6,7,25.1,9
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,2,152.3,51
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,3,282.9,68
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,4,378.4,76
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,5,174.0,55
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,6,358.3,75
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,7,"1,549.6",106
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,8,146.9,49
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,9,191.0,56
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,10,325.7,72
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,11,"1,092.5",101
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,12,"3,337.7",118
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,13,242.6,62
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,14,663.1,90
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,15,107.6,39
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,1,16,"1,607.0",107
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,3,65.6,30
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,4,61.2,27
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,5,22.1,8
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,6,54.4,25
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,7,247.9,64
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,8,15.7,2
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,9,34.7,10
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,10,52.4,23
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,11,253.2,65
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,12,"1,368.1",104
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,13,47.1,21
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,14,153.0,52
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,15,19.4,6
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,2,16,425.9,79
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,3,4,191.3,57
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,3,5,83.4,34
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,3,6,139.7,48
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,3,7,836.7,94
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,3,8,59.1,26
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,3,9,64.0,29
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,3,10,148.2,50
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,3,11,561.9,86
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,3,12,"2,045.3",109
