race_id,checkpoint_label,checkpoint_offset_sec,scheduled_time,fetched_time,umaban_a,umaban_b,umaren_odds,umaren_ninki
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,5,12,"1,146.2",42
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,6,7,"1,428.6",47
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,6,8,"4,129.5",62
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,6,9,168.5,21
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,6,10,"5,910.8",66
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,6,11,"1,656.3",51
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,6,12,"4,567.4",63
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,7,8,526.0,32
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,7,9,7.4,3
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,7,10,"1,530.2",49
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,7,11,72.1,14
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,7,12,701.0,39
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,8,9,54.4,11
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,8,10,"4,637.7",64
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,8,11,310.7,30
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,8,12,"2,691.5",56
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,9,10,152.1,20
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,9,11,3.1,1
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,9,12,71.8,13
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,10,11,"1,629.4",50
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,10,12,"1,944.8",54
202601020501,確定,-600,2026-09-05 10:00:00,2026-09-05 10:00:21.177253,11,12,589.9,35
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,1,2,276.3,39
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,1,3,191.2,35
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,1,4,89.0,27
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,1,5,357.8,41
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,1,6,447.1,44
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,1,7,62.1,20
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,1,8,23.5,10
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,1,9,36.8,16
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,1,10,"1,916.8",54
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,1,11,33.7,14
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,2,3,134.2,31
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,2,4,141.1,32
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,2,5,233.7,37
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,2,6,762.2,48
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,2,7,88.4,26
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,2,8,57.4,19
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,2,9,66.5,23
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,2,10,"1,232.2",52
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,2,11,52.1,18
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,3,4,63.3,21
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,3,5,153.8,33
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,3,6,507.4,45
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,3,7,41.8,17
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,3,8,25.2,12
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,3,9,29.8,13
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,3,10,"1,130.2",50
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,3,11,21.6,9
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,4,5,237.6,38
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,4,6,350.5,40
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,4,7,36.2,15
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,4,8,21.5,8
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,4,9,20.9,7
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,4,10,"1,214.0",51
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,4,11,25.0,11
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,5,6,925.9,49
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,5,7,158.5,34
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,5,8,77.7,24
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,5,9,99.2,28
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,5,10,"1,360.1",53
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,5,11,65.3,22
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,6,7,195.3,36
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,6,8,81.7,25
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,6,9,123.4,29
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,6,10,"2,392.5",55
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,6,11,132.2,30
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,7,8,9.4,3
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,7,9,14.8,6
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,7,10,744.9,47
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,7,11,10.6,5
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,8,9,9.5,4
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,8,10,409.2,43
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,8,11,6.3,1
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,9,10,548.1,46
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,9,11,8.9,2
202609040101,確定,-600,2026-09-05 10:05:00,2026-09-05 10:05:05.072675,10,11,364.6,42
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,1,2,130.4,25
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,1,3,24.9,10
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,1,4,8.5,4
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,1,5,122.7,24
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,1,6,46.6,14
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,1,7,14.8,6
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,1,8,82.8,21
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,2,3,77.0,18
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,2,4,20.1,7
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,2,5,275.1,27
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,2,6,78.4,19
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,2,7,58.6,15
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,2,8,272.9,26
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,3,4,4.8,2
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,3,5,59.7,16
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,3,6,24.5,9
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,3,7,10.3,5
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,3,8,78.5,20
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,4,5,31.5,11
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,4,6,8.2,3
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,4,7,3.9,1
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,4,8,31.5,12
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,5,6,107.8,22
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,5,7,69.9,17
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,5,8,306.5,28
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,6,7,21.4,8
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,6,8,116.7,23
202606040101,確定,-600,2026-09-05 10:15:00,2026-09-05 10:15:05.604874,7,8,42.9,13
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,1,2,155.4,33
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,1,3,83.4,24
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,1,4,175.5,37
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,1,5,600.9,50
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,1,6,294.7,41
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,1,7,159.3,34
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,1,8,"1,000.4",52
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,1,9,67.8,22
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,1,10,63.4,21
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,1,11,22.2,10
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,2,3,110.9,28
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,2,4,129.7,30
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,2,5,547.7,48
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,2,6,304.9,42
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,2,7,114.8,29
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,2,8,"1,083.6",53
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,2,9,60.4,20
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,2,10,59.6,19
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,2,11,26.8,12
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,3,4,83.2,23
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,3,5,331.9,43
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,3,6,139.8,31
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,3,7,41.4,15
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,3,8,444.1,46
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,3,9,18.7,8
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,3,10,26.4,11
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,3,11,9.2,3
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,4,5,190.1,40
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,4,6,178.0,38
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,4,7,44.0,16
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,4,8,525.6,47
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,4,9,21.1,9
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,4,10,46.5,17
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,4,11,15.1,5
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,5,6,600.9,51
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,5,7,159.6,35
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,5,8,"1,989.6",55
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,5,9,92.8,26
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,5,10,179.2,39
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,5,11,50.6,18
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,6,7,144.8,32
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,6,8,"1,110.9",54
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,6,9,85.5,25
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,6,10,102.7,27
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,6,11,40.4,14
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,7,8,548.5,49
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,7,9,16.5,7
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,7,10,36.6,13
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,7,11,11.8,4
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,8,9,339.9,44
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,8,10,351.4,45
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,8,11,162.2,36
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,9,10,16.5,6
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,9,11,5.8,1
202601020502,確定,-600,2026-09-05 10:30:00,2026-09-05 10:30:21.235038,10,11,7.0,2
202609040102,確定,-600,2026-09-05 10:40:00,2026-09-05 10:40:15.555457,1,2,25.0,8
202609040102,確定,-600,2026-09-05 10:40:00,2026-09-05 10:40:15.555457,1,3,47.9,10
202609040102,確定,-600,2026-09-05 10:40:00,2026-09-05 10:40:15.555457,1,4,20.2,7
202609040102,確定,-600,2026-09-05 10:40:00,2026-09-05 10:40:15.555457,1,5,39.6,9
202609040102,確定,-600,2026-09-05 10:40:00,2026-09-05 10:40:15.555457,2,3,6.3,4
202609040102,確定,-600,2026-09-05 10:40:00,2026-09-05 10:40:15.555457,2,4,3.2,1
202609040102,確定,-600,2026-09-05 10:40:00,2026-09-05 10:40:15.555457,2,5,3.5,2
202609040102,確定,-600,2026-09-05 10:40:00,2026-09-05 10:40:15.555457,3,4,11.9,6
202609040102,確定,-600,2026-09-05 10:40:00,2026-09-05 10:40:15.555457,3,5,10.7,5
202609040102,確定,-600,2026-09-05 10:40:00,2026-09-05 10:40:15.555457,4,5,4.4,3
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,2,258.1,53
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,3,"1,050.5",86
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,4,"1,947.9",104
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,5,"3,360.5",115
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,6,"1,418.9",97
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,7,"5,224.1",120
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,8,768.2,78
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,9,"4,710.2",118
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,10,"3,882.8",117
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,11,869.3,84
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,12,804.8,79
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,13,"5,130.8",119
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,14,"1,618.7",101
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,15,"3,283.7",114
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,1,16,"2,059.7",106
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,3,21.1,6
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,4,51.4,17
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,5,118.3,31
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,6,34.3,11
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,7,143.6,36
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,8,6.7,2
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,9,251.1,52
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,10,61.2,21
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,11,12.3,3
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,12,5.7,1
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,13,94.9,27
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,14,22.9,7
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,15,58.2,19
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,2,16,26.3,8
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,3,4,217.0,47
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,3,5,686.5,76
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,3,6,174.8,41
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,3,7,548.8,70
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,3,8,52.3,18
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,3,9,"1,422.4",98
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,3,10,259.3,54
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,3,11,45.6,15
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,3,12,42.2,14
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,3,13,429.4,63
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,3,14,74.6,23
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,3,15,225.3,48
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,3,16,271.0,55
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,4,5,"1,433.0",99
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,4,6,468.7,65
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,4,7,"1,352.1",94
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,4,8,113.0,30
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,4,9,"1,902.8",103
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,4,10,847.5,83
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,4,11,145.9,37
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,4,12,96.4,28
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,4,13,"1,225.2",92
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,4,14,207.7,46
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,4,15,552.0,71
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,4,16,287.7,57
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,5,6,"1,135.6",90
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,5,7,"2,414.5",110
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,5,8,308.4,58
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,5,9,"2,280.3",107
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,5,10,"1,520.2",100
202606040102,確定,-600,2026-09-05 10:50:00,2026-09-05 10:50:05.352334,5,11,357.5,62
