kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260726,202635072601,C2九組,盛岡,1,ダ,1200,12:25,9
20260726,202635072602,C2八組,盛岡,2,ダ,1200,13:00,9
20260726,202635072603,C2七組,盛岡,3,ダ,1200,13:35,9
20260726,202635072604,3歳B2二組,盛岡,4,ダ,1400,14:10,11
20260726,202635072605,3歳B2一組,盛岡,5,ダ,1400,14:45,11
20260726,202635072606,3歳,盛岡,6,ダ,1200,15:20,9
20260726,202635072607,3歳B1,盛岡,7,ダ,1600,15:55,9
20260726,202635072608,B2,盛岡,8,ダ,1200,16:30,9
20260726,202635072609,釜淵の滝賞(B2),盛岡,9,ダ,1200,17:10,9
20260726,202635072610,B2,盛岡,10,ダ,1200,17:45,9
20260726,202635072611,若鮎賞重賞,盛岡,11,芝,1600,18:20,11
20260726,202635072612,B1,盛岡,12,ダ,1400,18:55,12
20260726,202646072601,猫月めいちゃん誕生日記念(2歳),金沢,1,ダ,1400,16:50,5
20260726,202646072602,けんご&あすか結婚記念(2歳),金沢,2,ダ,1400,17:25,5
20260726,202646072603,JRA認定競走 スフェーン賞(2歳),金沢,3,ダ,1400,18:00,9
20260726,202646072604,かつののみや杯(C2),金沢,4,ダ,1500,18:35,9
20260726,202646072605,能登復興祈念 百万石かがやきナイター賞重賞,金沢,5,ダ,1400,19:15,9
20260726,202646072606,楽天競馬で馬券を買おう!楽天競馬特別(C1C2),金沢,6,ダ,900,19:55,10
20260726,202646072607,能登復興支援 能登金剛賞(C2),金沢,7,ダ,1500,20:30,10
20260726,202654072601,2歳新馬 弐,高知,1,ダ,1300,15:30,7
20260726,202654072602,2歳新馬 壱,高知,2,ダ,1300,16:05,7
20260726,202654072603,岡山県ももたろう特別(C1),高知,3,ダ,1300,16:35,11
20260726,202654072604,C1ー6,高知,4,ダ,1300,17:10,11
20260726,202654072605,C1ー5,高知,5,ダ,1300,17:40,9
20260726,202654072606,C2ー6,高知,6,ダ,1600,18:10,11
20260726,202654072607,C2ー5,高知,7,ダ,1600,18:40,8
20260726,202654072608,C2ー4,高知,8,ダ,1600,19:10,11
20260726,202654072609,C3ー2,高知,9,ダ,1400,19:45,10
20260726,202654072610,ヒマワリ特別(C3),高知,10,ダ,1400,20:20,10
20260726,202654072611,ファイナルレース(C3),高知,11,ダ,1400,20:50,12
