kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260804,202630080401,公認キャラビラッキー賞(2歳),門別,1,ダ,1000,14:30,10
20260804,202630080402,平取町馬事普及賞(2歳),門別,2,ダ,1000,15:00,10
20260804,202630080403,日高山脈最高峰幌尻岳賞(2歳),門別,3,ダ,1000,15:30,10
20260804,202630080404,アイヌ文化のふるさと平取町賞(2歳),門別,4,ダ,1100,16:05,8
20260804,202630080405,びらとり温泉ゆから賞(C4),門別,5,ダ,1200,16:35,7
20260804,202630080406,チプサンケ賞(C4),門別,6,ダ,1200,17:10,7
20260804,202630080407,平取中応援ファンファーレ賞(C4),門別,7,ダ,1000,17:45,7
20260804,202630080408,サマーセール平取産馬応援賞(C4),門別,8,ダ,1200,18:20,8
20260804,202630080409,平取町軽種馬生産振興会賞(C4),門別,9,ダ,1200,18:50,9
20260804,202630080410,グランシャリオドリーム41(B1),門別,10,ダ,1700,19:25,9
20260804,202630080411,JAびらとりニシパの恋人特別(B4),門別,11,ダ,1000,20:00,10
20260804,202630080412,平取町長杯「平取すずらん」特別(B4),門別,12,ダ,1000,20:35,8
20260804,202635080401,3歳C2七組,盛岡,1,ダ,1200,11:45,10
20260804,202635080402,3歳C2六組,盛岡,2,ダ,1200,12:20,10
20260804,202635080403,C2三組,盛岡,3,ダ,1400,12:55,7
20260804,202635080404,C2二組,盛岡,4,ダ,1400,13:30,7
20260804,202635080405,C2一組,盛岡,5,ダ,1400,14:05,8
20260804,202635080406,C1,盛岡,6,ダ,1200,14:40,10
20260804,202635080407,C1,盛岡,7,ダ,1200,15:20,10
20260804,202635080408,C1,盛岡,8,ダ,1400,15:55,11
20260804,202635080409,C1五組,盛岡,9,ダ,1400,16:30,11
20260804,202635080410,C1四組,盛岡,10,ダ,1400,17:05,11
20260804,202635080411,C1三組,盛岡,11,ダ,1400,17:40,11
20260804,202635080412,スプリント特別OP,盛岡,12,ダ,1000,18:15,12
20260804,202643080401,3歳六,船橋,1,ダ,1200,14:45,6
20260804,202643080402,3歳五,船橋,2,ダ,1200,15:15,11
20260804,202643080403,C3一,船橋,3,ダ,1500,15:45,8
20260804,202643080404,C3四,船橋,4,ダ,1200,16:20,9
20260804,202643080405,3歳四,船橋,5,ダ,1200,16:50,10
20260804,202643080406,C2四,船橋,6,ダ,1200,17:20,10
20260804,202643080407,C1二三,船橋,7,ダ,1200,17:55,10
20260804,202643080408,馬い!八幡平バイオレット記念(C1),船橋,8,ダ,1600,18:30,8
20260804,202643080409,ひまわり賞(3上)OP,船橋,9,ダ,1800,19:10,6
20260804,202643080410,海ほたる特別(A2B1),船橋,10,ダ,1600,19:40,10
20260804,202643080411,納涼特別(B2),船橋,11,ダ,1600,20:15,12
20260804,202643080412,七福神特別(C2),船橋,12,ダ,1600,20:50,14
20260804,202646080401,加賀山中賞(3歳牝馬),金沢,1,ダ,1500,15:25,7
20260804,202646080402,3歳B9,金沢,2,ダ,1500,16:00,10
20260804,202646080403,3歳B8,金沢,3,ダ,1400,16:40,9
20260804,202646080404,3歳B7,金沢,4,ダ,1400,17:15,9
20260804,202646080405,3歳B6,金沢,5,ダ,1500,17:50,10
20260804,202646080406,能登復興支援 狼煙賞(3歳),金沢,6,ダ,1500,18:25,11
20260804,202646080407,ずまちゃんハッピーバースデー記念☆(B1特別),金沢,7,ダ,1400,19:00,6
20260804,202646080408,堀江舞アナ明日8月5日はお誕生日記念(B1特別),金沢,8,ダ,1400,19:35,6
20260804,202646080409,金沢競馬B1プレミアム,金沢,9,ダ,1400,20:10,12
20260804,202646080410,金沢競馬は楽天競馬で投票!特別(A2),金沢,10,ダ,1700,20:45,10
