kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260821,202645082101,C3一二三(C3二),川崎,1,ダ,1400,15:00,12
20260821,202645082102,C3一二三(C3二),川崎,2,ダ,1400,15:30,11
20260821,202645082103,スパーキングデビュー新馬(2歳),川崎,3,ダ,900,16:00,9
20260821,202645082104,スパーキングデビュー新馬(2歳),川崎,4,ダ,1400,16:30,8
20260821,202645082105,C3一二三(C3二),川崎,5,ダ,1400,17:00,12
20260821,202645082106,ユニヴェール賞(3歳),川崎,6,ダ,900,17:30,10
20260821,202645082107,3歳6,川崎,7,ダ,1400,18:00,11
20260821,202645082108,ヴァルキリー賞(C2C3),川崎,8,ダ,2000,18:30,12
20260821,202645082109,ポータルサイト「やまなみ五湖navi」賞(C1),川崎,9,ダ,1600,19:05,12
20260821,202645082110,水源地域の特産品「やまなみグッズ」賞(B3二),川崎,10,ダ,1500,19:40,10
20260821,202645082111,神奈川の水がめ「やまなみ五湖」賞(B1B2),川崎,11,ダ,900,20:15,8
20260821,202645082112,鶺鴒賞(3歳),川崎,12,ダ,1500,20:50,12
20260821,202648082101,3歳10組,名古屋,1,ダ,1500,14:35,12
20260821,202648082102,3歳9組,名古屋,2,ダ,1500,15:10,12
20260821,202648082103,3歳8組,名古屋,3,ダ,1500,15:40,12
20260821,202648082104,2歳2組,名古屋,4,ダ,1500,16:15,9
20260821,202648082105,ルミナス特別(2歳),名古屋,5,ダ,1500,16:45,9
20260821,202648082106,増田家結婚1周年記念(B),名古屋,6,ダ,1500,17:15,9
20260821,202648082107,躍駿特別(3歳),名古屋,7,ダ,1500,17:45,11
20260821,202648082108,連続開催!第3回中京競馬(B),名古屋,8,ダ,1700,18:20,10
20260821,202648082109,壮馬大空特別(3歳),名古屋,9,ダ,2000,18:55,12
20260821,202648082110,新涼特別(A),名古屋,10,ダ,1500,19:30,9
20260821,202648082111,晩夏特別(A),名古屋,11,ダ,1700,20:05,9
20260821,202648082112,金シャチ最終戦(3歳),名古屋,12,ダ,1500,20:40,12
20260821,202650082101,C3三,園田,1,ダ,1400,14:20,10
20260821,202650082102,2歳未勝利二,園田,2,ダ,820,14:50,7
20260821,202650082103,2歳未勝利一,園田,3,ダ,820,15:20,8
20260821,202650082104,C3二,園田,4,ダ,1400,15:50,10
20260821,202650082105,C2二,園田,5,ダ,1230,16:25,8
20260821,202650082106,C2一,園田,6,ダ,1230,17:00,8
20260821,202650082107,C1,園田,7,ダ,1400,17:35,8
20260821,202650082108,C3,園田,8,ダ,820,18:10,10
20260821,202650082109,C2二,園田,9,ダ,1400,18:45,9
20260821,202650082110,ジニア賞C2一,園田,10,ダ,1400,19:20,9
20260821,202650082111,兵庫馬事畜産特別B1B2,園田,11,ダ,1230,19:55,9
20260821,202650082112,トレニア賞C3一,園田,12,ダ,1400,20:30,10
