kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260916,202630091601,2歳 未勝利,門別,1,ダ,1000,14:20,12
20260916,202630091602,2歳 未勝利,門別,2,ダ,1200,14:50,12
20260916,202630091603,3歳以上 C4ー3,門別,3,ダ,1200,15:25,7
20260916,202630091604,3歳以上 C4ー3,門別,4,ダ,1700,15:55,8
20260916,202630091605,3歳以上 C4ー2,門別,5,ダ,1000,16:25,9
20260916,202630091606,3歳以上 C4ー2,門別,6,ダ,1000,17:00,9
20260916,202630091607,3歳以上 C4ー2,門別,7,ダ,1000,17:35,9
20260916,202630091608,JRA認定競走ウィナーズチャレンジ6競走(2歳)OP,門別,8,ダ,1000,18:05,8
20260916,202630091609,キンモクセイ特別(B4),門別,9,ダ,1200,18:40,9
20260916,202630091610,グランシャリオドリーム60(B4),門別,10,ダ,1200,19:15,10
20260916,202630091611,ホクレンあったか灯油特別(B4),門別,11,ダ,1200,19:55,8
20260916,202630091612,サートゥルナーリア・プレミアム(B3),門別,12,ダ,1000,20:35,12
20260916,202644091601,2歳二三,大井,1,ダ,1400,14:15,7
20260916,202644091602,2歳二三,大井,2,ダ,1200,14:50,9
20260916,202644091603,C2五六七(C2六),大井,3,ダ,1600,15:29,10
20260916,202644091604,C2五六七(C2六),大井,4,ダ,1400,16:02,13
20260916,202644091605,C2五六七(C2六),大井,5,ダ,1200,16:35,12
20260916,202644091606,C1六七八(C1七),大井,6,ダ,1600,17:10,12
20260916,202644091607,C1六七八(C1七),大井,7,ダ,1400,17:45,10
20260916,202644091608,ピンポン賞(C1七),大井,8,ダ,1200,18:20,13
20260916,202644091609,キンモクセイ特別競走(C1),大井,9,ダ,1600,18:55,10
20260916,202644091610,フォーチュネイトりんどう特別競走(3歳C1),大井,10,ダ,1200,19:30,14
20260916,202644091611,東京記念競走重賞,大井,11,ダ,2400,20:10,11
20260916,202644091612,金毘羅坂賞競走(B3),大井,12,ダ,2000,20:50,14
20260916,202648091601,シトロン賞(3歳),名古屋,1,ダ,1400,14:05,10
20260916,202648091602,3歳5組,名古屋,2,ダ,1500,14:40,11
20260916,202648091603,3歳4組,名古屋,3,ダ,1500,15:15,11
20260916,202648091604,3歳3組,名古屋,4,ダ,1500,15:50,11
20260916,202648091605,C8組,名古屋,5,ダ,1500,16:20,11
20260916,202648091606,壮太郎6歳お誕生日おめでとう(C),名古屋,6,ダ,1500,16:55,11
20260916,202648091607,星月夜賞(B),名古屋,7,ダ,1400,17:30,10
20260916,202648091608,C6組,名古屋,8,ダ,1500,18:00,12
20260916,202648091609,スクエア疾風戦(B),名古屋,9,ダ,920,18:35,11
20260916,202648091610,名古屋チャレンジカップ ライム賞(3歳),名古屋,10,ダ,1500,19:10,11
20260916,202648091611,セレクトゴールド第2戦(2歳),名古屋,11,ダ,1500,19:50,10
20260916,202648091612,金シャチ最終戦(3歳),名古屋,12,ダ,1500,20:30,12
20260916,202650091601,C3三,園田,1,ダ,1400,10:40,9
20260916,202650091602,C2二,園田,2,ダ,1400,11:10,8
20260916,202650091603,2歳オープン,園田,3,ダ,1400,11:40,5
20260916,202650091604,郡津7ハロンC3二,園田,4,ダ,1400,12:10,10
20260916,202650091605,不撓不屈ハンデスプリントC3二,園田,5,ダ,1230,12:45,11
20260916,202650091606,C3一,園田,6,ダ,1400,13:20,10
20260916,202650091607,ファイティングジョッキー賞C2,園田,7,ダ,1700,13:55,12
20260916,202650091608,B1,園田,8,ダ,1400,14:30,8
20260916,202650091609,エキサイティングジョッキー賞C1,園田,9,ダ,1230,15:05,12
20260916,202650091610,C2一,園田,10,ダ,1400,15:40,9
20260916,202650091611,チャンピオンジョッキー賞B2,園田,11,ダ,1400,16:15,12
20260916,202650091612,不撓不屈ファイナルスプリントC3一,園田,12,ダ,1230,16:50,11
