race_id,finish1_umaban,finish1_horse,finish1_ninki,finish1_odds,finish2_umaban,finish2_horse,finish3_umaban,finish3_horse,finish4_umaban,finish4_horse,finish5_umaban,finish5_horse,tansho_payout,tansho_ninki
202644091506,3,クイーンアン,2,3.5,10,ピッタンヌンムル,5,マツリ,8,サリー,1,ポリループ,350円,2人気
202644091507,7,ベルウッドモア,1,1.4,1,アメージングヨシノ,13,アースフレンドリー,12,ジーティークィーン,3,ヴェールジャルダン,140円,1人気
202644091508,10,ヤスール,1,1.3,4,キミオウ,11,モカットモネ,1,ゴールドフリーザ,5,ハッチトポッチ,130円,1人気
202644091509,4,ロードオブファイア,1,2.2,9,ラインメテオラ,3,ケテンビート,5,ショーンバローズ,2,シーフレッシュ,220円,1人気
202644091510,3,ストライクノワール,1,2.0,13,ラピード,12,ショーシャンク,7,カレーウドン,11,デスタン,200円,1人気
202644091511,2,スマイルマンボ,3,5.1,8,ブレスワード,3,ムットクルフェ,5,アレスグート,4,デンテブリランテ,510円,3人気
202644091512,8,リュウノファウラー,7,27.6,1,ミラクルメイキング,13,アジアジェニファー,7,ジューンドラゴン,9,フレンドローマ,"2,760円",7人気
202646091501,10,サバイバルトゥルー,1,2.7,3,サノノサンダー,2,モルトカリーナ,6,ジュンオルレアン,8,ピースオブザスカイ,270円,1人気
202646091502,1,ディンキー,1,1.7,10,ラブカニュー,2,アヴァンフライト,4,スーザンバローズ,11,ティーマベーラ,170円,1人気
202646091503,4,キュールエサクラコ,1,3.1,2,デルマトカチ,7,メイショウバリスタ,3,ジョアンズベスト,8,レフィノス,310円,1人気
202646091504,11,ヴェロシスタ,1,1.5,6,ナックレジーナ,12,ナックキャンドル,8,メイショウボンテン,7,キョウエイクローム,150円,1人気
202646091505,2,ルナカカオ,1,1.3,8,エレクトロン,9,ハンターワディー,4,シャインヴィーラ,7,ストライプブルー,130円,1人気
202646091506,1,ハクサンスオーノ,8,25.4,12,ミュークゴールド,11,ルストラーレ,2,ファインブルー,4,ストロボエッジ,"2,540円",8人気
202646091507,7,スマートクラビ,3,5.3,4,ランドブレイブ,8,イーサンハンター,5,プールナバドラ,2,インペリアルモート,530円,3人気
202646091508,2,トランセンコ,1,2.5,5,チャリティチャリス,8,ゼルノードゥス,9,ラブソング,4,ラルクアンレーヴ,250円,1人気
202646091509,6,ケイアイギルス,6,19.3,4,スカイプレリュード,3,レディアグレッサー,1,シャドウクライ,7,ウキヨノサンシロウ,"1,930円",6人気
202646091510,6,エンブルーシャ,1,2.0,9,スズノグレイス,3,ウインアイルグロウ,8,ファントムグレース,5,モロノディアマンテ,200円,1人気
202646091511,2,マリアディオーサ,1,1.4,9,レイオーバー,4,デルマスソバライ,1,ラブアンドラッキー,5,アンクルサンダー,140円,1人気
202646091512,8,スナドケイ,3,9.3,1,ハクサンハナビ,3,エルオレンス,2,タルバン,5,ナインパワー,930円,3人気
202648091501,9,ホウオウワイズ,1,1.7,8,シンゼンコジロウ,1,サファイアプレミア,4,カウガールハット,6,ウォーブレイク,170円,1人気
202648091502,9,ジャッキーバローズ,1,2.5,11,オケアノステソーロ,6,オーケーエレガンス,1,ジーティートゥーリ,3,アンコンケラブル,250円,1人気
202648091503,12,プシュカル,5,14.3,1,ホウオウバトラー,5,ロードリュイール,11,シシリアンマインド,7,リアンマカ,"1,430円",5人気
202648091504,6,フルーツベイビー,1,2.0,2,チェリーブルーム,12,アルティシエル,4,シュトルムカイザー,1,デルマノリクラ,200円,1人気
202648091505,2,セカンドナッツ,3,7.5,7,レマンノソヨカゼ,3,ハレテル,4,ルクスオリジン,5,ディヴィナス,750円,3人気
202648091506,3,ニューハーピー,1,1.1,6,ケイズヴェロシティ,1,ニシキクイーン,5,アルバイトボシュウ,2,ヴィオラリク,110円,1人気
202648091507,1,ステイラッキー,1,1.7,2,スマートエラブル,4,ロッカフラダンサー,10,フラッシュドロー,6,アンスリウムリリー,170円,1人気
202648091508,4,ピチクリ,1,1.5,5,コモモチャン,1,ウインフォーユー,9,カピタン,7,アンジェララヴ,150円,1人気
202648091509,6,テーオーリップマン,1,2.8,10,オーバードライブ,4,メタルクラフト,8,ハルノウミ,9,アットザホップ,280円,1人気
202648091510,5,ミヤイグアス,5,11.1,10,コスモベルツリー,1,ワウワウワウ,11,ホウオウシーザー,7,プルメリアリング,"1,110円",5人気
202648091511,8,ケイアイカラキア,3,7.9,7,サラサラヘアー,4,クルベリ,11,ドラゴステ,3,オッシレイション,790円,3人気
202648091512,12,ウインプライム,8,40.7,11,シュタットパーク,4,メイショウイサミ,9,ウワサノモアナ,3,テンバコウクウ,"4,070円",8人気
