kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260815,202644081501,C3五六,大井,1,ダ,1600,15:40,12
20260815,202644081502,C3五六,大井,2,ダ,1200,16:12,14
20260815,202644081503,2歳選抜牝馬,大井,3,ダ,1200,16:45,9
20260815,202644081504,3歳一二三(3歳二),大井,4,ダ,1600,17:17,9
20260815,202644081505,シーブリーズ賞競走(B2),大井,5,ダ,2000,17:50,5
20260815,202644081506,テキーラ・サンセット賞(3歳二),大井,6,ダ,1400,18:22,13
20260815,202644081507,3歳一二三(3歳二),大井,7,ダ,1200,18:55,16
20260815,202644081508,サンパラソル賞(B3),大井,8,ダ,1400,19:30,11
20260815,202644081509,サマーバケーション賞競走(B3),大井,9,ダ,1400,20:10,14
20260815,202644081510,立秋特別競走(C2),大井,10,ダ,2400,20:50,14
20260815,202655081501,ホープフルデビュー 2歳新馬,佐賀,1,ダ,900,15:55,6
20260815,202655081502,ホープフルデビュー 2歳新馬,佐賀,2,ダ,900,16:30,7
20260815,202655081503,C2ー21組,佐賀,3,ダ,1400,17:05,11
20260815,202655081504,C2ー20組,佐賀,4,ダ,1400,17:40,12
20260815,202655081505,C2ー19組,佐賀,5,ダ,1400,18:10,11
20260815,202655081506,佐賀城特別,佐賀,6,ダ,1750,18:40,9
20260815,202655081507,あさがお賞(B),佐賀,7,ダ,1400,19:15,10
20260815,202655081508,サガデーナイト競馬賞(C2),佐賀,8,ダ,1400,19:50,11
20260815,202655081509,オレンジサファイア賞(B),佐賀,9,ダ,1400,20:20,10
20260815,202655081510,一発逆転ファイナルレース×SAGAリベン,佐賀,10,ダ,1400,20:50,12
