race_id,finish1_umaban,finish1_horse,finish1_ninki,finish1_odds,finish2_umaban,finish2_horse,finish3_umaban,finish3_horse,finish4_umaban,finish4_horse,finish5_umaban,finish5_horse,tansho_payout,tansho_ninki
202636091301,7,エッシャー,2,2.5,4,ファイストス,9,ビップレジアス,3,ハートループ,2,コンバットベラ,250円,2人気
202636091302,7,レアグリフォン,1,1.2,4,ピースオブライツ,8,ゴールデンシロップ,2,サトノメドーサ,9,グロー,120円,1人気
202636091303,3,ヒシタイカン,4,5.9,8,マイネルイヴィンス,7,ロッキータイタン,2,ルレット,9,ホウオウルバン,590円,4人気
202636091304,5,フークタオユエン,4,6.4,7,ドナアフロディテ,8,コウノノシラトリ,9,エヴィダンシア,4,ナンデフェスティヴ,640円,4人気
202636091305,9,ガビーズデトワール,3,6.7,8,エクスペクタント,5,スーパーハイウェイ,1,ノアシルヴィ,4,エイシンティズナウ,670円,3人気
202636091306,10,サトノトリニティ,3,3.3,2,ジョイグリーン,6,ラブデウザ,4,エメラルドテソーロ,7,ナディア,330円,3人気
202636091307,4,キタノアヤカ,2,4.0,3,サクラボーベル,1,マツリダシリウス,8,ベネファクター,12,ビップブレット,400円,2人気
202636091308,4,ワナカ,1,1.7,3,ネコニコタツ,8,スターライトテール,1,ビッグリュウオー,7,アズーラ,170円,1人気
202636091309,7,グランクロワ,9,44.3,9,ベルドラゴ,2,パンセ,4,ネイビス,6,マイネルレクエルド,"4,430円",9人気
202636091310,9,ヘクトプリンセス,2,2.7,4,ヒロシゲウェーブ,1,リュウノメディナ,7,リアルモハメド,12,クイーンオブソウル,270円,2人気
202636091311,4,オンラインボス,1,1.9,6,ブレイクバウンズ,3,タイセイストラーダ,8,ケープライト,7,グッデーサイレンス,190円,1人気
202636091312,5,ヒロシクン,1,1.3,6,サクラトップキッド,4,ウインオーディン,7,ヴァトレニ,1,バトルバーリライ,130円,1人気
202646091301,6,マイネルイグザルト,1,1.6,5,フィーユポワソン,8,カルツァクライン,4,コロラマ,9,クロシオカレント,160円,1人気
202646091302,10,エイチエヌハーモニ,1,1.6,6,カフェランデブー,4,サノケン,9,シュンレツ,7,ジーマックス,160円,1人気
202646091303,3,イーサンバーニング,1,1.1,12,エムティラヴ,8,バーニングフレーム,2,エアミアーニ,6,ヴァルトバーデン,110円,1人気
202646091304,6,ベストベルシック,1,3.0,7,メイショウロッキー,2,フェスティヴイリス,8,アマソナ,3,ソルセルリ,300円,1人気
202646091305,7,アキュートガール,1,2.3,5,ガルムキャット,2,ゴールドブラボー,4,ビスクウィザード,6,ハクサンミラクル,230円,1人気
202646091306,10,スターキャンディ,5,15.0,4,シャンパンスター,7,アメジストロード,6,ニャンタロウ,11,グリーゼ,"1,500円",5人気
202646091307,1,イモータルソウル,3,4.4,8,ドンリュウスター,7,ルセルマンダムール,11,ソングフォーユー,10,ドーンコスモ,440円,3人気
202646091308,5,トーアカフウ,2,3.0,9,シントーツバキ,1,マクギリス,3,サルジュ,2,カルデア,300円,2人気
202646091309,2,ロット,1,1.3,6,ウレシイゴサン,1,リュウノアーチスト,4,ゴーゴーパワー,3,ダイバーシティ,130円,1人気
202646091310,8,リュウノタイタン,1,2.0,4,ダスオルケスタ,7,ナックステート,11,モーモークローム,12,ドライヴトウショウ,200円,1人気
202646091311,3,デルマニンフ,1,1.1,5,マイネルクロンヌ,4,フミマーズ,6,ドゥフトブリューテ,2,ステイグリーン,110円,1人気
202654091301,9,ワンダーミューズ,1,3.8,7,ヤマニンルーバス,11,エーデルクラフト,12,チアフルラン,5,ベンテンカグラ,380円,1人気
202654091302,3,スズカローズキング,2,2.8,9,リフルフォース,7,クラックミーアップ,11,リュネヴィル,12,トーアイクタチ,280円,2人気
202654091303,4,サンライズジャッジ,5,12.5,8,サンシャインビーチ,11,ベアエクスプレス,1,タマモアマルフィ,9,コスモタキシード,"1,250円",5人気
202654091304,2,ロードベルファスト,2,2.8,5,エナジーアユ,3,ピコマーキス,7,セントポールヒロ,4,ラヴィニアパーク,280円,2人気
202654091305,5,メイショウクリフト,2,4.4,4,エンファサイズ,1,パーセルペーパー,6,スプレーフォール,8,ロクサーヌ,440円,2人気
202654091306,2,ケイアイシェルビー,1,1.1,1,スクーバー,5,リゼレインボー,4,コントリビュート,8,ミスターディジェイ,110円,1人気
202654091307,12,ライラボンド,1,1.5,10,シンリンゲンカイ,6,ニクソンテソーロ,3,グラティアスグー,1,エクセレントタイム,150円,1人気
202654091308,3,プレシャスメノウ,1,2.0,8,クワッドマリニン,2,クルマトラサン,5,マサハヤアン,6,セージブラッシュ,200円,1人気
202654091309,6,フレールフィーユ,1,1.3,9,キーチデッドミラー,7,トーケンタカハール,5,サンブル,10,ブロードグリン,130円,1人気
202654091310,10,ヴァンケドミンゴ,1,1.9,11,サンライズホープ,1,ダイヤモンドフジ,9,ネオブレイブ,7,フユソウビ,190円,1人気
202654091311,2,シャマル,1,1.3,4,ブルーシンフォニー,3,エイシングラス,8,エスケンドリーム,1,ティアップエックス,130円,1人気
202654091312,8,ナイトオブバンド,1,2.2,10,コムルヴァン,3,モトサン,2,レリッシュ,5,ボールドステート,220円,1人気
