kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260725,202654072501,C2ー3,高知,1,ダ,1600,16:05,9
20260725,202654072502,C3ー4,高知,2,ダ,1400,16:35,11
20260725,202654072503,C3ー3,高知,3,ダ,1400,17:10,11
20260725,202654072504,C1ー4,高知,4,ダ,1300,17:40,11
20260725,202654072505,C1ー3,高知,5,ダ,1300,18:10,12
20260725,202654072506,アイスクリン特別(C1),高知,6,ダ,1300,18:40,12
20260725,202654072507,五台山特別,高知,7,ダ,1300,19:15,12
20260725,202654072508,C2ー2,高知,8,ダ,1600,19:45,11
20260725,202654072509,夏休み特別(C2),高知,9,ダ,1600,20:20,11
20260725,202654072510,ファイナルレース(C2),高知,10,ダ,1600,20:50,11
