kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260903,202630090301,2歳 未勝利,門別,1,ダ,1600,14:15,11
20260903,202630090302,2歳 未勝利,門別,2,ダ,1200,14:45,12
20260903,202630090303,2歳 3組,門別,3,ダ,1000,15:15,8
20260903,202630090304,2歳 新馬,門別,4,ダ,1000,15:45,11
20260903,202630090305,びらとり和牛・トマトまつり賞(C4),門別,5,ダ,1000,16:20,10
20260903,202630090306,JRA認定競走ウィナーズチャレンジ4競走(2歳)OP,門別,6,ダ,1200,16:55,12
20260903,202630090307,北広島市制30周年記念賞(C3),門別,7,ダ,1000,17:30,10
20260903,202630090308,キレートレモンMUKUMI賞(C3),門別,8,ダ,1000,18:05,11
20260903,202630090309,キレートレモンWレモン賞(C3),門別,9,ダ,1200,18:40,10
20260903,202630090310,グランシャリオドリーム55(B3),門別,10,ダ,1500,19:15,11
20260903,202630090311,キレートレモンクエン酸特別(B3),門別,11,ダ,1700,19:50,12
20260903,202630090312,ドレフォン・プレミアム(B3),門別,12,ダ,1200,20:30,10
20260903,202644090301,C3一二,大井,1,ダ,1600,14:50,10
20260903,202644090302,C3一二,大井,2,ダ,1200,15:22,16
20260903,202644090303,2歳三四,大井,3,ダ,1400,15:54,10
20260903,202644090304,2歳三四,大井,4,ダ,1200,16:26,7
20260903,202644090305,3歳四五,大井,5,ダ,1600,16:58,12
20260903,202644090306,3歳四五,大井,6,ダ,1200,17:30,15
20260903,202644090307,C2三四五(C2四),大井,7,ダ,1600,18:04,12
20260903,202644090308,ネグローニ賞(C2四),大井,8,ダ,1400,18:35,14
20260903,202644090309,C2三四五(C2四),大井,9,ダ,1200,19:07,12
20260903,202644090310,オフトひたちなか賞競走(B2),大井,10,ダ,1600,19:40,11
20260903,202644090311,セプテンバー賞競走(A2B1),大井,11,ダ,1800,20:15,9
20260903,202644090312,うお座特別競走(C1),大井,12,ダ,1650,20:50,10
20260903,202648090301,3歳7組,名古屋,1,ダ,1500,14:20,11
20260903,202648090302,3歳6組,名古屋,2,ダ,1500,14:55,11
20260903,202648090303,3歳5組,名古屋,3,ダ,1500,15:30,12
20260903,202648090304,レイトサマーフューチャー戦(2歳),名古屋,4,ダ,1500,16:00,7
20260903,202648090305,C9組,名古屋,5,ダ,1500,16:35,10
20260903,202648090306,カズ、ななこ結婚おめでとう(C),名古屋,6,ダ,1500,17:15,11
20260903,202648090307,C7組,名古屋,7,ダ,1500,17:45,11
20260903,202648090308,B6組,名古屋,8,ダ,1500,18:20,12
20260903,202648090309,セレクトゴールド第1戦(2歳),名古屋,9,ダ,1500,18:55,12
20260903,202648090310,秋桜賞重賞,名古屋,10,ダ,1700,19:30,10
20260903,202648090311,コバルト特別(A),名古屋,11,ダ,1400,20:10,12
20260903,202648090312,金シャチ最終戦(3歳),名古屋,12,ダ,1500,20:45,12
20260903,202650090301,C2二,園田,1,ダ,1230,10:40,12
20260903,202650090302,C3二,園田,2,ダ,1400,11:10,10
20260903,202650090303,NewBeginning 2歳初出走,園田,3,ダ,1400,11:40,7
20260903,202650090304,神垣7ハロンC2三,園田,4,ダ,1400,12:10,12
20260903,202650090305,上上地スプリントC2一,園田,5,ダ,1230,12:45,12
20260903,202650090306,C3,園田,6,ダ,820,13:15,12
20260903,202650090307,C3一,園田,7,ダ,1400,13:50,10
20260903,202650090308,B1,園田,8,ダ,1400,14:25,7
20260903,202650090309,C2二,園田,9,ダ,1400,15:00,12
20260903,202650090310,JRA交流 妙見山特別,園田,10,ダ,1870,15:35,9
20260903,202650090311,鳥取食パラダイス畜産特別C1,園田,11,ダ,1400,16:10,12
20260903,202650090312,C2一,園田,12,ダ,1400,16:45,12
20260903,202655090301,ホープフルデビュー 2歳新馬,佐賀,1,ダ,900,14:05,6
20260903,202655090302,C1ー5組,佐賀,2,ダ,1400,14:40,8
20260903,202655090303,C2ー24組,佐賀,3,ダ,1400,15:15,11
20260903,202655090304,C2ー23組,佐賀,4,ダ,1400,15:50,11
20260903,202655090305,UMATENA賞(C2),佐賀,5,ダ,1300,16:25,12
20260903,202655090306,第5回BAOO優駿(C2),佐賀,6,ダ,1300,17:00,11
20260903,202655090307,楽天ポイントが貯まる!楽天競馬賞(C1),佐賀,7,ダ,1400,17:35,9
20260903,202655090308,オッズパーク杯(C1),佐賀,8,ダ,1400,18:10,12
20260903,202655090309,祝30周年!SPAT4賞(A2),佐賀,9,ダ,1400,18:45,9
20260903,202655090310,夕凪特選(C2),佐賀,10,ダ,900,19:20,11
20260903,202655090311,サマーチャンピオンJpn3,佐賀,11,ダ,1400,20:00,9
20260903,202655090312,SAGAリベンジャーズダッシュ(C2),佐賀,12,ダ,900,20:40,11
