kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260826,202630082601,2歳 未勝利,門別,1,ダ,1700,14:15,9
20260826,202630082602,2歳牝馬 未勝利,門別,2,ダ,1000,14:45,12
20260826,202630082603,2歳 未勝利,門別,3,ダ,1100,15:15,12
20260826,202630082604,JRA認定競走アタックチャレンジ競走(2歳),門別,4,ダ,1200,15:50,11
20260826,202630082605,3歳以上 C4ー3,門別,5,ダ,1000,16:25,11
20260826,202630082606,3歳以上 C4ー3,門別,6,ダ,1000,16:55,12
20260826,202630082607,あと1年 全共北海道2027賞(C4),門別,7,ダ,1000,17:30,12
20260826,202630082608,インパチェンス特別(C3),門別,8,ダ,1200,18:00,8
20260826,202630082609,日高建設協会賞(C4),門別,9,ダ,1200,18:35,11
20260826,202630082610,グランシャリオドリーム51(C3),門別,10,ダ,1200,19:10,10
20260826,202630082611,JAさっぽろ とれのさと特別(C3),門別,11,ダ,1000,19:50,12
20260826,202630082612,ビアパーティーAiba浦河2特別(A1),門別,12,ダ,1700,20:30,5
20260826,202643082601,2歳六未受賞,船橋,1,ダ,1200,14:35,8
20260826,202643082602,3歳五,船橋,2,ダ,1200,15:10,10
20260826,202643082603,C3四,船橋,3,ダ,1200,15:42,12
20260826,202643082604,C3二組下選抜馬,船橋,4,ダ,1500,16:21,12
20260826,202643082605,ユウゼンギクスプリント(C2),船橋,5,ダ,1200,16:53,12
20260826,202643082606,C3選抜馬,船橋,6,ダ,1000,17:21,14
20260826,202643082607,C1二三,船橋,7,ダ,1600,17:49,11
20260826,202643082608,ナティブーツ特別(3歳C1),船橋,8,ダ,1600,18:18,13
20260826,202643082609,獅子奮迅スプリント(B1B2),船橋,9,ダ,1200,18:50,11
20260826,202643082610,馬い!野菜熊本肥後むらさき記念(C1),船橋,10,ダ,1200,19:25,12
20260826,202643082611,フリオーソレジェンドカップ重賞,船橋,11,ダ,1800,20:05,13
20260826,202643082612,ひぐらし特別(B1B2),船橋,12,ダ,1600,20:50,11
20260826,202647082601,C級未勝利,笠松,1,ダ,1400,11:55,9
20260826,202647082602,あーちゃんハタチになりました杯(3歳),笠松,2,ダ,1400,12:25,8
20260826,202647082603,夏果特別(3歳),笠松,3,ダ,1580,12:55,8
20260826,202647082604,美咲百花1stAnniv.(3歳),笠松,4,ダ,1400,13:25,7
20260826,202647082605,瀬古順二お疲れチャン☆カップ(B),笠松,5,ダ,1400,14:00,8
20260826,202647082606,昇平・伽奈結婚おめでとう記念(B),笠松,6,ダ,1400,14:30,8
20260826,202647082607,B4組,笠松,7,ダ,1580,15:10,9
20260826,202647082608,大湫宿特別(3歳),笠松,8,ダ,1400,15:45,8
20260826,202647082609,晩夏特別(3歳),笠松,9,ダ,1400,16:20,8
20260826,202647082610,C級サバイバル,笠松,10,ダ,1400,17:00,7
20260826,202650082601,C3二,園田,1,ダ,820,10:40,8
20260826,202650082602,C3三,園田,2,ダ,1400,11:10,7
20260826,202650082603,C3二,園田,3,ダ,1400,11:40,8
20260826,202650082604,夢洲7ハロンC2二,園田,4,ダ,1400,12:10,10
20260826,202650082605,立売堀7ハロンC2一,園田,5,ダ,1400,12:40,10
20260826,202650082606,C3一,園田,6,ダ,820,13:10,9
20260826,202650082607,C3一,園田,7,ダ,1400,13:40,8
20260826,202650082608,A2,園田,8,ダ,1700,14:10,6
20260826,202650082609,2歳特別,園田,9,ダ,1400,14:45,8
20260826,202650082610,B2二,園田,10,ダ,1400,15:20,8
20260826,202650082611,チャオ特別B2一,園田,11,ダ,1400,15:55,8
20260826,202650082612,C1,園田,12,ダ,820,16:30,12
