kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260823,202635082301,ファーストステップ 2歳 新馬戦,盛岡,1,ダ,1000,13:00,6
20260823,202635082302,C2八組,盛岡,2,ダ,1200,13:35,8
20260823,202635082303,C2七組,盛岡,3,ダ,1200,14:10,8
20260823,202635082304,C2六組,盛岡,4,ダ,1200,14:45,9
20260823,202635082305,B1,盛岡,5,芝,1700,15:20,11
20260823,202635082306,B2,盛岡,6,ダ,1200,15:55,12
20260823,202635082307,B1B2混合,盛岡,7,ダ,1200,16:30,11
20260823,202635082308,ジュニアグランプリ重賞,盛岡,8,芝,1600,17:15,12
20260823,202635082309,3歳B1,盛岡,9,ダ,1600,17:55,9
20260823,202635082310,B1二組,盛岡,10,ダ,1600,18:30,8
20260823,202635082311,夢・希望 未来へ前進(B1),盛岡,11,ダ,1600,19:05,8
20260823,202646082301,2歳3,金沢,1,ダ,1400,16:30,8
20260823,202646082302,2歳2,金沢,2,ダ,1400,17:10,7
20260823,202646082303,楽天競馬で馬券を買おう!楽天競馬特別(2歳),金沢,3,ダ,1400,17:45,6
20260823,202646082304,鳩村月麦3歳のお誕生日おめでとう記念(C2),金沢,4,ダ,1500,18:20,9
20260823,202646082305,ばにちゃん&まいちゃんバースデー杯(C2),金沢,5,ダ,1500,18:55,10
20260823,202646082306,祝!健二郎還暦おめでとう記念(C2),金沢,6,ダ,1400,19:30,10
20260823,202646082307,能登復興支援 能登ヒバ賞(C2),金沢,7,ダ,1400,20:05,8
20260823,202646082308,金沢競馬で目指せ初勝利☆(C2),金沢,8,ダ,1500,20:40,12
20260823,202655082301,夢を叶える!ミクチャライバー記念(C2),佐賀,1,ダ,1400,16:05,10
20260823,202655082302,リスナーとの絆!ミクチャVライバー記念(C2),佐賀,2,ダ,1400,16:35,11
20260823,202655082303,ミクチャ愛届けるFUKUOKA記念(C2),佐賀,3,ダ,1300,17:05,10
20260823,202655082304,令和8年熊本地震被災者支援競走(C2),佐賀,4,ダ,1300,17:35,11
20260823,202655082305,UMATENA賞(C2),佐賀,5,ダ,1400,18:10,11
20260823,202655082306,九州女子翼来場記念(C1),佐賀,6,ダ,1400,18:40,11
20260823,202655082307,九州チャンピオンシップ重賞,佐賀,7,ダ,1750,19:15,12
20260823,202655082308,サガデーナイト競馬賞(C1),佐賀,8,ダ,1400,19:50,11
20260823,202655082309,いて座特選(C2),佐賀,9,ダ,1400,20:20,12
20260823,202655082310,一発逆転ファイナルレース×SAGAリベン,佐賀,10,ダ,1400,20:50,12
