kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260817,202635081701,3歳C2六組,盛岡,1,ダ,1200,11:45,11
20260817,202635081702,3歳C2五組,盛岡,2,ダ,1200,12:20,11
20260817,202635081703,3歳C2四組,盛岡,3,ダ,1200,12:55,12
20260817,202635081704,C2,盛岡,4,ダ,1000,13:30,10
20260817,202635081705,C2,盛岡,5,ダ,1000,14:05,10
20260817,202635081706,C2五組,盛岡,6,ダ,1400,14:40,7
20260817,202635081707,C2四組,盛岡,7,ダ,1400,15:15,8
20260817,202635081708,C1,盛岡,8,ダ,1400,15:50,8
20260817,202635081709,C1,盛岡,9,ダ,1400,16:20,9
20260817,202635081710,シェパーズパース賞(C1),盛岡,10,ダ,1400,16:55,9
20260817,202635081711,納涼特別(A),盛岡,11,ダ,1600,17:30,11
20260817,202635081712,御所湖賞(C1),盛岡,12,ダ,1400,18:05,8
20260817,202644081701,C3一二,大井,1,ダ,1600,15:40,11
20260817,202644081702,C3一二,大井,2,ダ,1200,16:12,14
20260817,202644081703,2歳一二,大井,3,ダ,1200,16:45,8
20260817,202644081704,フレッシュスター特別競走(2歳),大井,4,ダ,1400,17:17,8
20260817,202644081705,シューティングスター賞(B2B3),大井,5,ダ,1000,17:50,8
20260817,202644081706,ミント・フラッペ賞(C2四),大井,6,ダ,1600,18:22,12
20260817,202644081707,月見草特別競走(3歳),大井,7,ダ,1600,18:59,12
20260817,202644081708,C2三四五(C2四),大井,8,ダ,1400,19:32,13
20260817,202644081709,サードニックス賞競走(B1B2),大井,9,ダ,1800,20:10,9
20260817,202644081710,メリッサ特別競走(C2四),大井,10,ダ,1200,20:50,13
20260817,202646081701,3歳B5,金沢,1,ダ,1500,15:10,9
20260817,202646081702,3歳B4,金沢,2,ダ,1500,15:45,10
20260817,202646081703,ピンクダイヤモンド特別(3歳),金沢,3,ダ,900,16:25,8
20260817,202646081704,だいちくんゆりなさん結婚記念(3歳),金沢,4,ダ,1400,17:00,10
20260817,202646081705,3歳B2,金沢,5,ダ,1400,17:35,10
20260817,202646081706,3歳A4,金沢,6,ダ,1400,18:10,12
20260817,202646081707,3歳A3,金沢,7,ダ,1500,18:45,10
20260817,202646081708,神代れいん生誕祭2026記念杯(B1),金沢,8,ダ,1500,19:20,9
20260817,202646081709,能登復興支援 皆月海岸賞(B1),金沢,9,ダ,1400,20:00,9
20260817,202646081710,お家でネット投票!楽天競馬特別(A2),金沢,10,ダ,1400,20:40,11
