kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260828,202643082801,3歳八未受賞,船橋,1,ダ,1200,14:45,8
20260828,202643082802,プルメリアデビュー(2歳),船橋,2,ダ,1200,15:15,5
20260828,202643082803,プルメリアデビュー(2歳),船橋,3,ダ,1500,15:45,7
20260828,202643082804,3歳七,船橋,4,ダ,1200,16:20,8
20260828,202643082805,新涼スプリント(A2B1),船橋,5,ダ,1200,16:50,6
20260828,202643082806,馬い!淡路洲本農園玉ねぎ記念(C3),船橋,6,ダ,1500,17:20,12
20260828,202643082807,モモサンゴスプリント(C1),船橋,7,ダ,1200,17:55,10
20260828,202643082808,C3選抜馬,船橋,8,ダ,1200,18:30,12
20260828,202643082809,熊本地震被災地復興支援競走(C1),船橋,9,ダ,1600,19:05,13
20260828,202643082810,オーガストダッシュ(B2B3),船橋,10,ダ,1000,19:40,14
20260828,202643082811,濃溝の滝賞(A2B1),船橋,11,ダ,2200,20:15,13
20260828,202643082812,2026JockeysFestival((C2),船橋,12,ダ,1800,20:50,13
20260828,202647082801,3歳11組,笠松,1,ダ,800,10:40,7
20260828,202647082802,丙午魂!まさよし還暦記念(3歳),笠松,2,ダ,1400,11:15,8
20260828,202647082803,ポポちゃん可愛すぎ記念(C),笠松,3,ダ,1580,11:50,9
20260828,202647082804,C級セレクション,笠松,4,ダ,1400,12:20,7
20260828,202647082805,爽籟特別(A),笠松,5,ダ,1400,12:50,8
20260828,202647082806,りぼんしゅしゅ愛してるよ記念(C),笠松,6,ダ,1400,13:20,9
20260828,202647082807,駆け抜けろ!ふみや君お誕生日杯(C),笠松,7,ダ,1400,13:55,9
20260828,202647082808,C3組,笠松,8,ダ,1580,14:30,9
20260828,202647082809,B8組,笠松,9,ダ,1400,15:05,9
20260828,202647082810,B7組,笠松,10,ダ,1580,15:35,8
20260828,202647082811,秋嵐特別(A),笠松,11,ダ,1580,16:10,9
20260828,202647082812,金風特別(A),笠松,12,ダ,1400,16:45,9
20260828,202650082801,C3二,園田,1,ダ,1400,14:20,8
20260828,202650082802,C3一,園田,2,ダ,1400,14:55,8
20260828,202650082803,C2四,園田,3,ダ,1400,15:25,9
20260828,202650082804,C2三,園田,4,ダ,1400,16:00,9
20260828,202650082805,C2二,園田,5,ダ,1400,16:35,9
20260828,202650082806,C2一,園田,6,ダ,1400,17:10,9
20260828,202650082807,C1二,園田,7,ダ,1400,17:45,8
20260828,202650082808,C1一,園田,8,ダ,1400,18:20,9
20260828,202650082809,C3,園田,9,ダ,820,18:55,12
20260828,202650082810,デュランタ賞C2,園田,10,ダ,1700,19:30,10
20260828,202650082811,第2回日本トーター杯(A),園田,11,ダ,1400,20:05,12
20260828,202650082812,ホウセンカ賞B1B2,園田,12,ダ,820,20:40,12
