kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260917,202630091701,2歳 未勝利,門別,1,ダ,1500,14:20,12
20260917,202630091702,2歳 3組,門別,2,ダ,1000,14:50,8
20260917,202630091703,道産牛肉食べて元気に!賞(2歳),門別,3,ダ,1200,15:20,8
20260917,202630091704,3歳以上 C3ー2 C4ー1,門別,4,ダ,1000,15:55,9
20260917,202630091705,3歳以上 C3ー2 C4ー1,門別,5,ダ,1000,16:25,10
20260917,202630091706,3歳以上 C3ー2 C4ー1,門別,6,ダ,1200,17:00,9
20260917,202630091707,フジバカマ特別(B3),門別,7,ダ,1600,17:35,9
20260917,202630091708,ヘメロカリス特別(B3),門別,8,ダ,1700,18:05,10
20260917,202630091709,日胆JAアグリアクション特別(B3),門別,9,ダ,1800,18:40,11
20260917,202630091710,グランシャリオドリーム61(2歳),門別,10,ダ,1000,19:15,11
20260917,202630091711,赤井川オーガニックかぼちゃ特別(B3),門別,11,ダ,1200,19:55,8
20260917,202630091712,フローラルカップ〔H3〕(プログノーシス重賞,門別,12,ダ,1600,20:35,14
20260917,202644091701,C3一二,大井,1,ダ,1600,14:15,11
20260917,202644091702,C3一二,大井,2,ダ,1200,14:50,14
20260917,202644091703,3歳四五,大井,3,ダ,1600,15:25,13
20260917,202644091704,3歳四五,大井,4,ダ,1200,16:00,10
20260917,202644091705,C1二,大井,5,ダ,1000,16:35,8
20260917,202644091706,C2二三四(C2三),大井,6,ダ,1600,17:10,13
20260917,202644091707,クンツァイト賞競走(A2),大井,7,ダ,1200,17:45,7
20260917,202644091708,サイレント・サード賞(C2三),大井,8,ダ,1400,18:20,11
20260917,202644091709,C2二三四(C2三),大井,9,ダ,1200,18:55,11
20260917,202644091710,紀尾井坂賞競走(B3),大井,10,ダ,1400,19:30,13
20260917,202644091711,ゴールドジュニア競走重賞,大井,11,ダ,1400,20:13,12
20260917,202644091712,ペルセウス賞競走(B1B2),大井,12,ダ,1650,20:50,10
20260917,202648091701,3歳8組,名古屋,1,ダ,1500,14:05,10
20260917,202648091702,3歳7組,名古屋,2,ダ,1500,14:40,11
20260917,202648091703,C5組,名古屋,3,ダ,1500,15:15,9
20260917,202648091704,C4組,名古屋,4,ダ,1500,15:50,9
20260917,202648091705,彼岸花賞(C),名古屋,5,ダ,1400,16:20,10
20260917,202648091706,仲田院長生誕51周年おめでとう(B),名古屋,6,ダ,1500,16:55,11
20260917,202648091707,B7組,名古屋,7,ダ,1500,17:30,12
20260917,202648091708,クレセントドリーム戦(3歳),名古屋,8,ダ,1700,18:00,5
20260917,202648091709,長月疾風特別(A),名古屋,9,ダ,920,18:35,11
20260917,202648091710,予月特別(A),名古屋,10,ダ,1500,19:10,9
20260917,202648091711,秋の鞍重賞,名古屋,11,ダ,1500,20:00,12
20260917,202648091712,金シャチ最終戦(C),名古屋,12,ダ,1500,20:40,12
20260917,202650091701,C3三,園田,1,ダ,1400,10:40,8
20260917,202650091702,2歳未勝利,園田,2,ダ,1230,11:10,7
20260917,202650091703,C3二,園田,3,ダ,1400,11:40,8
20260917,202650091704,自然田7ハロンC3一,園田,4,ダ,1400,12:10,9
20260917,202650091705,淡輪7ハロンC2二,園田,5,ダ,1400,12:45,9
20260917,202650091706,C3,園田,6,ダ,820,13:20,12
20260917,202650091707,C2一,園田,7,ダ,1400,13:55,9
20260917,202650091708,C1二,園田,8,ダ,1400,14:30,9
20260917,202650091709,C1一,園田,9,ダ,1400,15:05,9
20260917,202650091710,青馬ひすみ☆配信記念8thB1B2,園田,10,ダ,820,15:40,12
20260917,202650091711,園田プリンセスカップ重賞,園田,11,ダ,1400,16:15,9
20260917,202650091712,青馬ひすみ☆デビュー1周年記念C2,園田,12,ダ,1230,16:50,12
