race_id,finish1_umaban,finish1_horse,finish1_ninki,finish1_odds,finish2_umaban,finish2_horse,finish3_umaban,finish3_horse,finish4_umaban,finish4_horse,finish5_umaban,finish5_horse,tansho_payout,tansho_ninki
202644090401,2,ミエノワイルド,2,5.4,8,エンリッチザハート,4,ミュウチャン,5,ハルイチバン,10,フラワーキングエス,540円,2人気
202644090402,3,サイカンサンユウ,1,2.6,6,リトルデビル,11,ピルゴスアイトス,7,サヨノグッドデイ,2,タケゾウ,260円,1人気
202644090403,7,レヴェルトディオ,1,1.4,13,オレンジマン,2,マインゴールド,11,ボビー,10,リアンリーヴァ,140円,1人気
202644090404,5,ゴールドシュミット,3,5.0,7,キングビー,6,イントゥザライト,2,モンサンマナオラナ,1,サーブルエース,500円,3人気
202644090405,2,ケテンパッション,2,2.4,3,タルガフローリオ,5,アウン,1,ロワゾドゥフ,4,シンプウキセキ,240円,2人気
202644090406,12,カンタベリータイム,3,7.9,8,クリノエーデル,7,スクラッチクラッチ,1,フィールドアピール,11,ボワヴェール,790円,3人気
202644090407,7,コーゲンシルバー,2,3.1,9,ヴィラスターリ,3,バズッチ,2,ユーヒナタ,5,オンリーユーズド,310円,2人気
202644090408,1,ルガルバンダ,2,3.6,4,ゴッドバーグ,3,ドライブミーホーム,6,ビッティンキバラ,5,ヴァンビー,360円,2人気
202644090409,2,ナンパセン,3,4.8,3,スリーレジェンド,7,ドウジギリ,1,トランジェント,4,ヒロシゲジャック,480円,3人気
202644090410,3,ラピード,10,52.2,6,カルサパラストリス,2,ショーシャンク,8,デルマアリエル,13,デスタン,"5,220円",10人気
202644090411,6,イチニチショチョウ,10,109.3,12,ヴィルミーキスミー,5,シンギングブルース,7,グラシアレス,13,サトノエンパイア,"10,930円",10人気
202644090412,2,グルナルーフス,3,7.7,12,マジシャンガール,3,トップレジェンド,14,トーキングザゴッド,6,ワンウェイ,770円,3人気
202648090401,8,トークダウン,10,113.9,6,レイナティア,2,セルリアンドロップ,7,チャコワールド,5,ノヴァエスペランサ,"11,390円",10人気
202648090402,3,サンマルレーヴ,1,3.5,5,ユメミ,9,スイートゥンビター,4,サクリファイス,6,ザボドフスキー,350円,1人気
202648090403,9,カフジジャワ,5,17.5,6,ポムドール,2,セイスイミリオン,10,ベルフォン,11,エイシンパンタレイ,"1,750円",5人気
202648090404,6,ウインマデイラ,3,4.5,2,ユイノレジスタンス,5,パッションマーレ,4,ナムラシンジロー,3,アイオロステソーロ,450円,3人気
202648090405,6,アーデントアイ,3,9.6,7,グーフィー,2,ノーブルスナイパー,1,ベラケンタウロス,3,フークフォルモサ,960円,3人気
202648090406,2,サーフギャラクシー,7,18.6,10,オイチノカタ,6,ローズドゥレッシュ,5,エイシンメリダ,8,メイショウオハコ,"1,860円",7人気
202648090407,10,ミヤイグアス,8,21.6,4,アカツキロットリー,2,デトネイター,8,サンマイメ,7,グランドネビュラ,"2,160円",8人気
202648090408,4,リトルリリイ,3,11.9,2,ナンヨーリクエスト,6,ヘヴンリースカイ,10,ハチハチローズ,5,ナンゴクドリーム,"1,190円",3人気
202648090409,10,シャッフルガール,4,11.7,7,イザベルソレイユ,5,トップパワー,6,タベザカリ,12,メイショウサキガケ,"1,170円",4人気
202648090410,3,サンテオレンジ,3,6.8,2,キタサンフジヤマ,1,ファーストボーイ,7,ロイヤルドリーム,6,アレステソーロ,680円,3人気
202648090411,3,サブリュウシン,4,5.2,2,ドラゴステ,4,テルケンレンスター,7,マフィン,11,イストロス,520円,4人気
202648090412,12,シャイニーセーラー,1,3.0,1,キタノレーニア,3,ベアショット,4,モンサンフリージア,6,シャイニングウェイ,300円,1人気
202650090401,5,ノルディア,1,1.7,6,セイウンスペリオル,10,タマノルーナ,2,ヤングオーオー,3,スパイウェア,170円,1人気
202650090402,3,ニッポンセーラ,6,13.5,2,ベリルブレード,4,ミルトアフター,6,ビバムチャチョ,8,モズハート,"1,350円",6人気
202650090403,8,ロックオンドーロ,1,1.5,9,コウジュンニコシン,7,ヒナデコルテ,4,スマイルトークン,10,アンジェラスリング,150円,1人気
202650090404,9,ワンダーアウメント,9,84.7,1,アナベルデアモンテ,8,サクラトップロール,6,アカノストロング,2,イテマエバファロー,"8,470円",9人気
202650090405,1,オキョンピー,1,1.2,3,ワンダーエトワール,7,リザンテラ,9,ウォニー,10,マイネルトラキア,120円,1人気
202650090406,4,ダイボウケン,2,2.8,3,ノーブルフェスタ,7,ヤマトフェイス,8,クレスコハルカ,6,コンバットモモヒメ,280円,2人気
202650090407,7,テイケイホロムア,2,3.5,8,カネトシクラッチ,5,アラモアナ,2,アイルヴィータ,10,アカキチノイレブン,350円,2人気
202650090408,3,エイシンレオ,1,1.2,2,フェアリーブルー,4,テーオーターナー,5,メイショウハクサン,6,ハイエストエンド,120円,1人気
202650090409,4,サンライズナスカ,2,2.8,8,ベストマリア,9,メイショウメゴヒメ,3,コカボムショット,1,キーチジャステン,280円,2人気
202650090410,4,エクヴァータル,3,6.0,5,エイシンピサロ,1,イオシーワン,2,ワンダーデュエル,6,マジックエミリア,600円,3人気
202650090411,1,スマイルクラーク,1,2.9,5,ウイングスオール,3,タンバブショウ,9,クイッククイーン,2,コヒロ,290円,1人気
202650090412,12,リマンシテ,1,1.7,10,シャナオウ,11,ウインカグヤヒメ,5,コパノジェームス,8,インパルスベラ,170円,1人気
