kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260820,202630082001,2歳 未勝利,門別,1,ダ,1500,14:20,8
20260820,202630082002,2歳 未勝利,門別,2,ダ,1200,14:50,10
20260820,202630082003,3歳以上 C3ー2 C4ー1,門別,3,ダ,1000,15:25,10
20260820,202630082004,3歳以上 C3ー2 C4ー1,門別,4,ダ,1000,16:00,9
20260820,202630082005,JRA認定競走アタックチャレンジ競走(2歳),門別,5,ダ,1100,16:35,10
20260820,202630082006,JRA認定競走フレッシュチャレンジ競走(2歳),門別,6,ダ,1000,17:10,12
20260820,202630082007,3歳以上 C3ー2 C4ー1,門別,7,ダ,1200,17:45,9
20260820,202630082008,タチギボウシ特別(B3),門別,8,ダ,1600,18:15,9
20260820,202630082009,オオウバユリ特別(B3),門別,9,ダ,1800,18:50,8
20260820,202630082010,グランシャリオドリーム49(2歳),門別,10,ダ,1000,19:25,11
20260820,202630082011,サルビア特別(B3),門別,11,ダ,1200,20:00,11
20260820,202630082012,ブリーダーズゴールドジュニアカップ〔H2重賞,門別,12,ダ,1700,20:35,10
20260820,202645082001,C3四,川崎,1,ダ,1400,15:00,12
20260820,202645082002,未受賞(2歳),川崎,2,ダ,1400,15:30,9
20260820,202645082003,ヴェルトラオム賞(3歳),川崎,3,ダ,900,16:00,11
20260820,202645082004,オオクワガタ特別(2歳),川崎,4,ダ,1500,16:30,10
20260820,202645082005,令和8年熊本地震被災者支援競走(C2C3),川崎,5,ダ,2000,17:00,11
20260820,202645082006,水引賞(C1),川崎,6,ダ,1400,17:30,13
20260820,202645082007,朝顔賞(C1),川崎,7,ダ,1400,18:00,11
20260820,202645082008,日本刀賞(C1),川崎,8,ダ,1500,18:30,13
20260820,202645082009,追風逐電賞(B3),川崎,9,ダ,900,19:05,10
20260820,202645082010,法師蝉特別(B3二),川崎,10,ダ,1600,19:40,9
20260820,202645082011,処暑特別(B1B2),川崎,11,ダ,1500,20:15,14
20260820,202645082012,鶫賞(3歳),川崎,12,ダ,1500,20:50,13
20260820,202648082001,3歳7組,名古屋,1,ダ,1500,14:15,11
20260820,202648082002,3歳6組,名古屋,2,ダ,1500,14:45,12
20260820,202648082003,3歳5組,名古屋,3,ダ,1500,15:20,12
20260820,202648082004,3歳4組,名古屋,4,ダ,1500,15:55,12
20260820,202648082005,C7組,名古屋,5,ダ,1500,16:40,11
20260820,202648082006,伊丹結婚おめでとう記念杯(C),名古屋,6,ダ,1500,17:15,12
20260820,202648082007,C5組,名古屋,7,ダ,1500,17:50,12
20260820,202648082008,B7組,名古屋,8,ダ,1500,18:20,11
20260820,202648082009,サーフタイド昇竜戦(A),名古屋,9,ダ,1400,18:55,6
20260820,202648082010,B6組,名古屋,10,ダ,1500,19:30,11
20260820,202648082011,ベイスプリント重賞,名古屋,11,ダ,920,20:05,12
20260820,202648082012,金シャチ最終戦(3歳),名古屋,12,ダ,1500,20:45,12
20260820,202650082001,C3三,園田,1,ダ,1400,10:40,10
20260820,202650082002,C3二,園田,2,ダ,1230,11:10,8
20260820,202650082003,C3一,園田,3,ダ,1230,11:45,8
20260820,202650082004,榎列7ハロンC3二,園田,4,ダ,1400,12:20,10
20260820,202650082005,掃守7ハロンC3一,園田,5,ダ,1400,12:55,10
20260820,202650082006,C2二,園田,6,ダ,820,13:25,10
20260820,202650082007,C2二,園田,7,ダ,1400,14:00,10
20260820,202650082008,B1,園田,8,ダ,1400,14:35,7
20260820,202650082009,C2一,園田,9,ダ,1400,15:10,10
20260820,202650082010,南あわじ市ゆめるん特別C2一,園田,10,ダ,820,15:40,10
20260820,202650082011,JRA交流 淀川特別,園田,11,ダ,1400,16:15,11
20260820,202650082012,C1,園田,12,ダ,1400,16:50,12
