kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260731,202645073101,C3五,川崎,1,ダ,1400,15:00,9
20260731,202645073102,3歳8,川崎,2,ダ,1400,15:30,11
20260731,202645073103,アーベントロート賞(3歳),川崎,3,ダ,900,16:00,12
20260731,202645073104,スパーキングデビュー新馬(2歳),川崎,4,ダ,1400,16:30,8
20260731,202645073105,スパーキングデビュー新馬(2歳),川崎,5,ダ,1400,17:00,7
20260731,202645073106,3歳7,川崎,6,ダ,1400,17:30,12
20260731,202645073107,オーブ賞(3歳),川崎,7,ダ,1500,18:00,11
20260731,202645073108,クロート賞(C2C3),川崎,8,ダ,2000,18:30,10
20260731,202645073109,紫電賞(C2),川崎,9,ダ,900,19:05,12
20260731,202645073110,迅速賞(C1),川崎,10,ダ,900,19:40,12
20260731,202645073111,かなテクカレッジ記念(B1B2),川崎,11,ダ,1500,20:15,12
20260731,202645073112,ファイナルアンサー賞(C1),川崎,12,ダ,1500,20:50,11
20260731,202648073101,名古屋モーニングフィーバー11(3歳),名古屋,1,ダ,1500,14:35,12
20260731,202648073102,アジア・アジアパラ応援32(3歳),名古屋,2,ダ,1500,15:10,12
20260731,202648073103,ゴールデンデビュー名古屋(2歳),名古屋,3,ダ,900,15:45,10
20260731,202648073104,3歳9組,名古屋,4,ダ,1500,16:15,12
20260731,202648073105,湾岸路疾風戦(C),名古屋,5,ダ,920,16:45,12
20260731,202648073106,りょう&とうこ結婚おめでとう(3歳),名古屋,6,ダ,1500,17:20,12
20260731,202648073107,飛島特別(C),名古屋,7,ダ,1500,17:50,12
20260731,202648073108,真夏の中京競馬!熱く開催中(B),名古屋,8,ダ,1500,18:20,12
20260731,202648073109,B9組,名古屋,9,ダ,1500,18:55,12
20260731,202648073110,伊勢湾特別(C),名古屋,10,ダ,1700,19:30,12
20260731,202648073111,ベイサイドナイト特別(A),名古屋,11,ダ,1700,20:05,11
20260731,202648073112,金シャチ最終戦777(C),名古屋,12,ダ,1500,20:40,12
20260731,202650073101,C3,園田,1,ダ,1230,14:50,10
20260731,202650073102,C3三,園田,2,ダ,1400,15:20,9
20260731,202650073103,2歳未勝利,園田,3,ダ,820,15:55,6
20260731,202650073104,C3二,園田,4,ダ,1400,16:35,9
20260731,202650073105,C3一,園田,5,ダ,1400,17:10,9
20260731,202650073106,C2三,園田,6,ダ,1400,17:40,6
20260731,202650073107,C2二,園田,7,ダ,1400,18:10,6
20260731,202650073108,C2一,園田,8,ダ,1400,18:45,6
20260731,202650073109,パンジー賞B2,園田,9,ダ,1400,19:20,8
20260731,202650073110,晩夏特別A2B1,園田,10,ダ,1870,19:55,9
20260731,202650073111,ベゴニア賞C1,園田,11,ダ,1400,20:30,12
