kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260909,202630090901,2歳 未勝利,門別,1,ダ,1700,14:20,9
20260909,202630090902,2歳牝馬 未勝利,門別,2,ダ,1000,14:50,12
20260909,202630090903,3歳以上 C4ー3,門別,3,ダ,1000,15:25,12
20260909,202630090904,3歳以上 C4ー3,門別,4,ダ,1000,15:55,12
20260909,202630090905,3歳以上 C3ー2 C4ー1,門別,5,ダ,1200,16:30,12
20260909,202630090906,3歳以上 C3ー2 C4ー1,門別,6,ダ,1200,17:00,11
20260909,202630090907,プレセペ特別(C1),門別,7,ダ,1200,17:30,12
20260909,202630090908,クンツァイト特別(2歳)OP,門別,8,ダ,1700,18:05,7
20260909,202630090909,鮭鮭鮭!石狩市三大秋祭り特別(C4),門別,9,ダ,1000,18:40,9
20260909,202630090910,グランシャリオドリーム57(C4),門別,10,ダ,1200,19:15,11
20260909,202630090911,新冠町軽種馬生産振興会特別(C3),門別,11,ダ,1000,19:55,12
20260909,202630090912,ヤングジェネレーションカップ(A1),門別,12,ダ,1800,20:35,5
20260909,202645090901,梟賞(3歳),川崎,1,ダ,1500,14:45,14
20260909,202645090902,花朝月夕賞(2歳),川崎,2,ダ,1400,15:18,8
20260909,202645090903,激雷賞(C2),川崎,3,ダ,900,15:47,12
20260909,202645090904,ペルセポネ賞(C2C3),川崎,4,ダ,2000,16:17,14
20260909,202645090905,裂空賞(C1),川崎,5,ダ,900,16:46,12
20260909,202645090906,木槿賞(C1),川崎,6,ダ,1400,17:15,12
20260909,202645090907,竜胆賞(C1),川崎,7,ダ,1400,17:45,12
20260909,202645090908,軍配賞(C1),川崎,8,ダ,1500,18:20,14
20260909,202645090909,日和風特別(B3二),川崎,9,ダ,1400,18:55,12
20260909,202645090910,涼秋特別(B2),川崎,10,ダ,1600,19:30,13
20260909,202645090911,戸塚記念重賞,川崎,11,ダ,2100,20:10,14
20260909,202645090912,2026川崎ジョッキーズカップ第4戦(C2),川崎,12,ダ,1500,20:50,14
20260909,202647090901,笠松デビュー馬未勝利(2歳),笠松,1,ダ,1400,11:55,8
20260909,202647090902,祝36歳!午年あやか誕生日記念(3歳),笠松,2,ダ,1400,12:30,9
20260909,202647090903,好きです笠松競馬(3歳),笠松,3,ダ,1400,13:00,8
20260909,202647090904,新月特別(2歳),笠松,4,ダ,1400,13:35,7
20260909,202647090905,しゅんやようこありがとう記念(BC),笠松,5,ダ,1400,14:20,10
20260909,202647090906,B8組,笠松,6,ダ,1400,14:48,9
20260909,202647090907,B7組,笠松,7,ダ,1400,15:20,8
20260909,202647090908,細久手宿特別(3歳),笠松,8,ダ,1400,15:55,10
20260909,202647090909,夜長月特別(C),笠松,9,ダ,1580,16:25,10
20260909,202647090910,色取月特別(C),笠松,10,ダ,1400,16:55,10
20260909,202650090901,C3三,園田,1,ダ,1400,11:10,10
20260909,202650090902,NewBeginning 2歳初出走,園田,2,ダ,820,11:45,6
20260909,202650090903,神代国衙7ハロンC3二,園田,3,ダ,1400,12:20,10
20260909,202650090904,松帆檪田7ハロンC3一,園田,4,ダ,1400,12:55,10
20260909,202650090905,C3二,園田,5,ダ,820,13:30,10
20260909,202650090906,C2二,園田,6,ダ,1400,14:10,10
20260909,202650090907,C2一,園田,7,ダ,1400,14:50,10
20260909,202650090908,C3一,園田,8,ダ,820,15:30,10
20260909,202650090909,初秋特別B2,園田,9,ダ,1400,16:05,9
20260909,202650090910,C1,園田,10,ダ,1400,16:40,12
