race_id,finish1_umaban,finish1_horse,finish1_ninki,finish1_odds,finish2_umaban,finish2_horse,finish3_umaban,finish3_horse,tansho_payout,tansho_ninki
202654080101,9,ソヴァージュ,7,30.9,7,オーケートムボーイ,4,エナジーアユ,"3,090円",7人気
202654080102,6,フルフィルメント,1,1.5,2,クレセントゴールド,7,ソレユケカツコ,150円,1人気
202654080103,11,バリキング,1,3.0,5,ランツェンライター,3,シティプロスパー,300円,1人気
202654080104,10,エートゥージー,3,4.2,7,ソックス,8,スレイラー,420円,3人気
202654080105,5,フロスティクォーツ,7,19.3,12,オブリマイラブ,9,ブランカアンヘル,"1,930円",7人気
202654080106,9,スノークルーズ,4,5.7,6,リバティフレイム,4,ビッグバンド,570円,4人気
202654080107,9,ステラマテュティナ,3,4.7,2,ガラパゴス,6,フライヤートゥルー,470円,3人気
202654080108,3,ダイヤモンドフジ,2,8.6,12,アースライザー,7,ミラクルドリーム,860円,2人気
