kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260802,202635080201,C2九組,盛岡,1,ダ,1200,12:35,9
20260802,202635080202,C2八組,盛岡,2,ダ,1200,13:10,9
20260802,202635080203,C2七組,盛岡,3,ダ,1200,13:45,10
20260802,202635080204,3歳C2三組,盛岡,4,ダ,1400,14:25,11
20260802,202635080205,3歳C2二組,盛岡,5,ダ,1400,15:00,11
20260802,202635080206,3歳C2一組,盛岡,6,ダ,1400,15:35,12
20260802,202635080207,C1,盛岡,7,ダ,1200,16:10,10
20260802,202635080208,C1,盛岡,8,ダ,1200,16:40,10
20260802,202635080209,OROターフ特別OP,盛岡,9,ダ,1600,17:15,9
20260802,202635080210,C1二組,盛岡,10,ダ,1600,17:55,11
20260802,202635080211,C1一組,盛岡,11,ダ,1600,18:30,11
20260802,202635080212,フェアリーカップ重賞,盛岡,12,ダ,1800,19:05,11
20260802,202643080201,C3五,船橋,1,ダ,1200,14:40,11
20260802,202643080202,2歳二,船橋,2,ダ,1200,15:10,9
20260802,202643080203,リバーサイドアイドル特別(2歳),船橋,3,ダ,1200,15:40,6
20260802,202643080204,3歳二,船橋,4,ダ,1200,16:15,7
20260802,202643080205,C1四五六イ(C1五),船橋,5,ダ,1200,16:45,11
20260802,202643080206,3歳331P未満選抜馬,船橋,6,ダ,1500,17:20,10
20260802,202643080207,アキレアスプリント(B3),船橋,7,ダ,1200,17:55,9
20260802,202643080208,馬い!卵はサンサンエッグ津田沼店(C1五),船橋,8,ダ,1200,18:30,9
20260802,202643080209,C3二組下選抜馬,船橋,9,ダ,1500,19:00,11
20260802,202643080210,夏茜特別(C2),船橋,10,ダ,1800,19:40,9
20260802,202643080211,盆踊り賞(B3),船橋,11,ダ,1600,20:15,9
20260802,202643080212,C1四五六ア(C1五),船橋,12,ダ,1500,20:50,9
20260802,202654080201,アクイラ特別(2歳),高知,1,ダ,1300,15:30,11
20260802,202654080202,3歳ー8,高知,2,ダ,1300,16:05,12
20260802,202654080203,3歳ー7,高知,3,ダ,1300,16:35,12
20260802,202654080204,3歳ー6,高知,4,ダ,1300,17:05,12
20260802,202654080205,C3ー9,高知,5,ダ,1400,17:35,11
20260802,202654080206,C3ー8,高知,6,ダ,1400,18:10,12
20260802,202654080207,アカメ特別(A),高知,7,ダ,1600,18:40,10
20260802,202654080208,黒潮菊花賞[地方交流]重賞,高知,8,ダ,1900,19:15,12
20260802,202654080209,一本釣り特別(A),高知,9,ダ,1600,19:45,8
20260802,202654080210,ペリドット特別(A),高知,10,ダ,1600,20:20,8
20260802,202654080211,ファイナルレース(3歳),高知,11,ダ,1300,20:50,12
