kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260814,202644081401,3歳四五,大井,1,ダ,1600,15:40,10
20260814,202644081402,3歳四五,大井,2,ダ,1200,16:12,16
20260814,202644081403,C2六七八(C2七),大井,3,ダ,1600,16:45,13
20260814,202644081404,C2六七八(C2七),大井,4,ダ,1400,17:17,12
20260814,202644081405,C2六七八(C2七),大井,5,ダ,1200,17:50,14
20260814,202644081406,チチ賞(C1),大井,6,ダ,1600,18:22,11
20260814,202644081407,葉月賞競走(B1),大井,7,ダ,1200,18:55,8
20260814,202644081408,C1五六,大井,8,ダ,1200,19:30,16
20260814,202644081409,東京記念トライアル競走(3上)OP,大井,9,ダ,2400,20:10,7
20260814,202644081410,サマーナイト賞競走(B2),大井,10,ダ,1400,20:50,10
20260814,202647081401,ミルクスイーツフェスタ実施記念(2歳),笠松,1,ダ,1400,10:40,7
20260814,202647081402,2歳新馬,笠松,2,ダ,800,11:15,7
20260814,202647081403,線香花火特別(2歳),笠松,3,ダ,1400,11:50,7
20260814,202647081404,高野龍真生誕記念杯(C),笠松,4,ダ,1400,12:20,7
20260814,202647081405,尾丸ポルカ活動6周年記念(C),笠松,5,ダ,1580,12:50,8
20260814,202647081406,秘密結社フローリス杯(C),笠松,6,ダ,1400,13:25,8
20260814,202647081407,地方競馬初来場記念(C),笠松,7,ダ,1400,14:00,7
20260814,202647081408,C4組,笠松,8,ダ,1580,14:30,8
20260814,202647081409,C3組,笠松,9,ダ,1400,15:05,8
20260814,202647081410,C2組,笠松,10,ダ,1400,15:35,8
20260814,202647081411,仕掛け花火特別(C),笠松,11,ダ,1580,16:05,9
20260814,202647081412,打上花火特別(C),笠松,12,ダ,1400,16:40,10
20260814,202650081401,C3,園田,1,ダ,820,14:20,12
20260814,202650081402,2歳未勝利,園田,2,ダ,1230,14:50,12
20260814,202650081403,C3二,園田,3,ダ,1400,15:20,10
20260814,202650081404,C3一,園田,4,ダ,1400,15:50,11
20260814,202650081405,C2四,園田,5,ダ,1400,16:25,10
20260814,202650081406,C2三,園田,6,ダ,1400,17:00,10
20260814,202650081407,C1二,園田,7,ダ,820,17:35,10
20260814,202650081408,兵庫ジョッキーズ楽天競馬賞3rdC2二,園田,8,ダ,1400,18:10,10
20260814,202650081409,C2一,園田,9,ダ,1400,18:45,10
20260814,202650081410,青馬ひすみ☆配信記念7thC1一,園田,10,ダ,820,19:20,10
20260814,202650081411,摂津盃重賞,園田,11,ダ,1700,19:55,12
20260814,202650081412,虎のレジェンド!掛布雅之記念B2,園田,12,ダ,1400,20:30,12
