kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260919,202655091901,パッカルくんのおとしもの賞(2歳),佐賀,1,ダ,1300,16:05,11
20260919,202655091902,C2ー26組,佐賀,2,ダ,1300,16:35,11
20260919,202655091903,長月賞(B),佐賀,3,ダ,1800,17:10,9
20260919,202655091904,SAGAリベンジャーズウェルカム(C2),佐賀,4,ダ,1400,17:45,12
20260919,202655091905,C2ー25組,佐賀,5,ダ,1400,18:15,11
20260919,202655091906,C1ー3組,佐賀,6,ダ,1400,18:45,11
20260919,202655091907,サンダーソニア賞,佐賀,7,ダ,1400,19:15,11
20260919,202655091908,長崎街道神埼宿特選(C1),佐賀,8,ダ,1300,19:45,10
20260919,202655091909,SAGAリベンジャーズドリーム(C2),佐賀,9,ダ,1300,20:20,11
20260919,202655091910,SAGAリベFEVER14(C2),佐賀,10,ダ,1400,20:50,14
