kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260908,202630090801,2歳 未勝利,門別,1,ダ,1000,14:25,12
20260908,202630090802,2歳 未勝利,門別,2,ダ,1000,14:55,12
20260908,202630090803,2歳牝馬 未勝利,門別,3,ダ,1100,15:30,11
20260908,202630090804,2歳 未勝利,門別,4,ダ,1100,16:05,12
20260908,202630090805,3歳以上 C4ー3,門別,5,ダ,1200,16:35,11
20260908,202630090806,3歳以上 C4ー2,門別,6,ダ,1000,17:10,12
20260908,202630090807,3歳以上 C4ー2,門別,7,ダ,1000,17:45,12
20260908,202630090808,門別プロパンガス事業組合賞(C4),門別,8,ダ,1600,18:20,10
20260908,202630090809,伊藤忠エネクスホームライフ賞(C4),門別,9,ダ,1800,18:50,12
20260908,202630090810,グランシャリオドリーム56(C4),門別,10,ダ,1700,19:25,12
20260908,202630090811,ふるさと日高応援特別(A2),門別,11,ダ,1000,20:00,11
20260908,202630090812,日高報知新聞特別(A2),門別,12,ダ,1200,20:35,12
20260908,202636090801,C2四組,水沢,1,ダ,1400,11:45,12
20260908,202636090802,C2三組,水沢,2,ダ,1400,12:20,12
20260908,202636090803,C2二組,水沢,3,ダ,1400,12:55,12
20260908,202636090804,C2一組,水沢,4,ダ,1400,13:30,12
20260908,202636090805,3歳C1三組,水沢,5,ダ,1400,14:05,8
20260908,202636090806,3歳C1二組,水沢,6,ダ,1400,14:40,9
20260908,202636090807,3歳C1一組,水沢,7,ダ,1400,15:15,9
20260908,202636090808,B2三組,水沢,8,ダ,1600,15:50,8
20260908,202636090809,B2二組,水沢,9,ダ,1600,16:25,8
20260908,202636090810,B2一組,水沢,10,ダ,1600,17:05,8
20260908,202636090811,B1二組,水沢,11,ダ,1600,17:40,8
20260908,202636090812,カウスアウストラリス賞(B1),水沢,12,ダ,1600,18:15,9
20260908,202645090801,キリギリス賞(2歳),川崎,1,ダ,1400,15:00,8
20260908,202645090802,マツムシ賞(2歳),川崎,2,ダ,1400,15:30,11
20260908,202645090803,ワラビー賞(C3),川崎,3,ダ,900,16:00,12
20260908,202645090804,C2三四,川崎,4,ダ,1400,16:30,12
20260908,202645090805,C2三四,川崎,5,ダ,1400,17:00,12
20260908,202645090806,斬撃賞(C1),川崎,6,ダ,900,17:30,12
20260908,202645090807,サファイアフラワー賞(3歳C1),川崎,7,ダ,1400,18:00,12
20260908,202645090808,セプテンバーフラワー賞(3歳C1),川崎,8,ダ,1600,18:30,8
20260908,202645090809,山紫水明賞(B2),川崎,9,ダ,900,19:05,10
20260908,202645090810,第41回津久井やまびこ祭り祈願特別(B3二),川崎,10,ダ,1500,19:40,14
20260908,202645090811,多摩オープン(3歳)OP,川崎,11,ダ,1600,20:15,10
20260908,202645090812,ステンノー賞(C1),川崎,12,ダ,2000,20:50,14
20260908,202646090801,登志雄さん70歳お誕生日おめでとう記念(C1),金沢,1,ダ,1500,12:05,9
20260908,202646090802,☆祝三十路☆小山光生誕記念杯(C1),金沢,2,ダ,1500,12:40,10
20260908,202646090803,友朗&杏奈ハッピーウエディング記念(C1),金沢,3,ダ,1500,13:15,8
20260908,202646090804,C18,金沢,4,ダ,1400,13:55,9
20260908,202646090805,C17,金沢,5,ダ,1500,14:30,9
20260908,202646090806,C16,金沢,6,ダ,1400,15:05,10
20260908,202646090807,C15,金沢,7,ダ,1400,15:40,9
20260908,202646090808,B24,金沢,8,ダ,1400,16:15,8
20260908,202646090809,B23,金沢,9,ダ,1400,16:50,7
20260908,202646090810,B22,金沢,10,ダ,1500,17:25,10
20260908,202646090811,十万石まつり特別(B2),金沢,11,ダ,1400,18:05,11
20260908,202646090812,スマホで投票!楽天競馬特別(A1),金沢,12,ダ,1700,18:40,7
20260908,202647090801,C級未勝利,笠松,1,ダ,800,11:55,9
20260908,202647090802,串団子覇権争奪杯(C),笠松,2,ダ,1400,12:30,8
20260908,202647090803,わたぽん誕生日おめでとう記念(C),笠松,3,ダ,1400,13:05,8
20260908,202647090804,紅葉月特別(AB),笠松,4,ダ,1400,13:40,9
20260908,202647090805,ゆうた&なな結婚記念(C),笠松,5,ダ,1400,14:15,8
20260908,202647090806,活動6周年尾丸ポルカ祝祭杯(C),笠松,6,ダ,1400,14:50,8
20260908,202647090807,C7組,笠松,7,ダ,1580,15:28,8
20260908,202647090808,C6組,笠松,8,ダ,1400,15:50,8
20260908,202647090809,いわし雲特別(B),笠松,9,ダ,1400,16:20,9
20260908,202647090810,ひつじ雲特別(B),笠松,10,ダ,1580,16:55,10
