kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260913,202636091301,C2,水沢,1,ダ,850,11:30,10
20260913,202636091302,C2九組,水沢,2,ダ,1300,12:05,9
20260913,202636091303,C2八組,水沢,3,ダ,1300,12:40,9
20260913,202636091304,C2七組,水沢,4,ダ,1300,13:15,9
20260913,202636091305,3歳C2三組,水沢,5,ダ,1400,13:45,12
20260913,202636091306,3歳C2二組,水沢,6,ダ,1400,14:20,12
20260913,202636091307,3歳C2一組,水沢,7,ダ,1400,14:50,12
20260913,202636091308,C1五組,水沢,8,ダ,1400,15:25,11
20260913,202636091309,C1四組,水沢,9,ダ,1400,16:05,12
20260913,202636091310,四十八坂賞(C1),水沢,10,ダ,1400,16:50,12
20260913,202636091311,白露特別(A),水沢,11,ダ,1600,17:30,8
20260913,202636091312,青藍賞重賞,水沢,12,ダ,1600,18:05,8
20260913,202646091301,C25,金沢,1,ダ,1500,14:45,12
20260913,202646091302,C24,金沢,2,ダ,1500,15:20,10
20260913,202646091303,運命のエキスパートは救われたい記念(C2),金沢,3,ダ,1400,15:55,12
20260913,202646091304,C22,金沢,4,ダ,1400,16:30,8
20260913,202646091305,お家でネット投票!楽天競馬特別(A2),金沢,5,ダ,1500,17:10,8
20260913,202646091306,サラブレッド大賞典重賞,金沢,6,ダ,2000,17:45,12
20260913,202646091307,やりめん七年目記念杯(B1),金沢,7,ダ,1500,18:25,11
20260913,202646091308,B13,金沢,8,ダ,1500,19:00,9
20260913,202646091309,りょうへい&ゆきの結婚記念杯(3歳),金沢,9,ダ,1400,19:35,9
20260913,202646091310,3歳A2,金沢,10,ダ,1500,20:10,12
20260913,202646091311,能登復興支援 ツインブリッジのと特別(C2),金沢,11,ダ,1400,20:45,6
20260913,202654091301,3歳ー8,高知,1,ダ,1400,14:55,12
20260913,202654091302,3歳ー7,高知,2,ダ,1400,15:25,12
20260913,202654091303,3歳ー6,高知,3,ダ,1400,16:00,12
20260913,202654091304,3歳ー5,高知,4,ダ,1400,16:35,12
20260913,202654091305,C3ー15,高知,5,ダ,1300,17:05,10
20260913,202654091306,C3ー14,高知,6,ダ,1300,17:40,10
20260913,202654091307,建依別賞重賞,高知,7,ダ,1400,18:15,12
20260913,202654091308,C3ー12,高知,8,ダ,1300,18:45,9
20260913,202654091309,C3ー11,高知,9,ダ,1300,19:20,10
20260913,202654091310,Aー3,高知,10,ダ,1300,19:50,11
20260913,202654091311,Aー2,高知,11,ダ,1300,20:20,8
20260913,202654091312,ファイナルレース(C3),高知,12,ダ,1300,20:50,12
