kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260819,202630081901,2歳 未勝利,門別,1,ダ,1000,14:20,12
20260819,202630081902,2歳 未勝利,門別,2,ダ,1100,14:50,11
20260819,202630081903,JRA認定競走アタックチャレンジ競走(2歳),門別,3,ダ,1000,15:25,9
20260819,202630081904,3歳以上 C4ー3,門別,4,ダ,1700,15:55,8
20260819,202630081905,アグリアクション2026賞(C4),門別,5,ダ,1000,16:30,12
20260819,202630081906,3歳以上 C4ー2,門別,6,ダ,1000,17:00,12
20260819,202630081907,3歳以上 C4ー2,門別,7,ダ,1000,17:30,12
20260819,202630081908,エゾミソハギ特別(B4),門別,8,ダ,1200,18:05,10
20260819,202630081909,日高コズミック祭り特別(B4),門別,9,ダ,1200,18:40,9
20260819,202630081910,グランシャリオドリーム48(B4),門別,10,ダ,1200,19:15,10
20260819,202630081911,一般社団法人東京馬主協会特別(B3),門別,11,ダ,1000,19:55,10
20260819,202630081912,フルールカップ〔H3〕(ミスチヴィアスア重賞,門別,12,ダ,1200,20:35,14
20260819,202645081901,コスモス賞(3歳),川崎,1,ダ,900,14:45,11
20260819,202645081902,2歳5ロ,川崎,2,ダ,1400,15:15,7
20260819,202645081903,2歳4イ,川崎,3,ダ,1400,15:45,8
20260819,202645081904,クロマグロ賞(C3),川崎,4,ダ,900,16:15,9
20260819,202645081905,C2三四,川崎,5,ダ,1400,16:45,11
20260819,202645081906,C2三四,川崎,6,ダ,1400,17:15,11
20260819,202645081907,雷霆賞(C2),川崎,7,ダ,900,17:45,12
20260819,202645081908,笹五位賞(3歳),川崎,8,ダ,1500,18:20,14
20260819,202645081909,鳳仙花賞(C1),川崎,9,ダ,1400,18:55,13
20260819,202645081910,火竜賞(C1),川崎,10,ダ,900,19:32,12
20260819,202645081911,スパーキングサマーカップ【地方交重賞,川崎,11,ダ,1600,20:10,12
20260819,202645081912,カノープス賞(B3C1),川崎,12,ダ,2000,20:50,14
20260819,202648081901,C11組,名古屋,1,ダ,1500,14:05,12
20260819,202648081902,C10組,名古屋,2,ダ,1500,14:35,12
20260819,202648081903,C9組,名古屋,3,ダ,1500,15:10,12
20260819,202648081904,矢梨賞(C),名古屋,4,ダ,1400,15:50,12
20260819,202648081905,ブラックベリー賞(3歳),名古屋,5,ダ,1400,16:25,12
20260819,202648081906,秀哉&晏菜ガチガチ愛の馬連(B),名古屋,6,ダ,1500,16:55,10
20260819,202648081907,B4組,名古屋,7,ダ,1500,17:25,10
20260819,202648081908,サドル賞(B),名古屋,8,ダ,1400,18:00,11
20260819,202648081909,立秋特別(A),名古屋,9,ダ,1500,18:35,10
20260819,202648081910,名古屋CC ラズベリー賞(3歳),名古屋,10,ダ,1500,19:10,12
20260819,202648081911,日暮特別(A),名古屋,11,ダ,1700,19:50,11
20260819,202648081912,金シャチ最終戦(C),名古屋,12,ダ,1500,20:30,12
20260819,202650081901,C3二,園田,1,ダ,1400,10:40,9
20260819,202650081902,C3二,園田,2,ダ,820,11:10,9
20260819,202650081903,2歳,園田,3,ダ,1400,11:40,5
20260819,202650081904,薬研堀7ハロンC3一,園田,4,ダ,1400,12:10,9
20260819,202650081905,厩橋7ハロンC2一,園田,5,ダ,1400,12:45,10
20260819,202650081906,C3一,園田,6,ダ,820,13:15,10
20260819,202650081907,C2三,園田,7,ダ,1400,13:50,9
20260819,202650081908,A2,園田,8,ダ,1400,14:20,7
20260819,202650081909,C2二,園田,9,ダ,1400,14:55,9
20260819,202650081910,C1一,園田,10,ダ,1230,15:30,10
20260819,202650081911,オッズパーク杯B2,園田,11,ダ,1400,16:05,9
20260819,202650081912,C1二,園田,12,ダ,1230,16:40,10
