kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260902,202630090201,涼夏少雪の郷「新ひだか」賞(2歳),門別,1,ダ,1000,14:30,12
20260902,202630090202,みついし産米トキノミノル賞(2歳),門別,2,ダ,1000,15:00,11
20260902,202630090203,静内産馬カーニバル賞(2歳),門別,3,ダ,1100,15:30,11
20260902,202630090204,新ひだか町に新規就農しま賞(C4),門別,4,ダ,1600,16:05,10
20260902,202630090205,新ひだか町静内地酒・海桜丸賞(C4),門別,5,ダ,1200,16:40,8
20260902,202630090206,みついし花だより賞(C4),門別,6,ダ,1000,17:10,12
20260902,202630090207,デネブ特別(C1),門別,7,ダ,1700,17:45,8
20260902,202630090208,新ひだか建設協会賞(C4),門別,8,ダ,1000,18:20,12
20260902,202630090209,静内ライオンズクラブ特別(B4),門別,9,ダ,1200,18:50,9
20260902,202630090210,グランシャリオドリーム54(B4),門別,10,ダ,1200,19:25,10
20260902,202630090211,静内ロータリークラブ特別(B4),門別,11,ダ,1200,20:00,9
20260902,202630090212,風かおる優駿桜国しんひだか特別(B3),門別,12,ダ,1000,20:35,9
20260902,202644090201,3歳六七,大井,1,ダ,1600,14:50,12
20260902,202644090202,3歳六七,大井,2,ダ,1200,15:24,16
20260902,202644090203,2歳五六,大井,3,ダ,1400,15:54,7
20260902,202644090204,2歳五六,大井,4,ダ,1200,16:26,11
20260902,202644090205,C2二,大井,5,ダ,1000,16:58,12
20260902,202644090206,C2六七,大井,6,ダ,1600,17:30,14
20260902,202644090207,笠間モンブラン賞(C2),大井,7,ダ,1200,18:02,15
20260902,202644090208,ハンター賞(B3),大井,8,ダ,1400,18:35,12
20260902,202644090209,フォーチュネイトむくげ特別競走(C13歳),大井,9,ダ,1800,19:07,13
20260902,202644090210,花野特別競走(C1C2),大井,10,ダ,1400,19:40,13
20260902,202644090211,アフター5スター賞競走重賞,大井,11,ダ,1200,20:15,16
20260902,202644090212,永代橋賞競走(B2),大井,12,ダ,1200,20:50,12
20260902,202648090201,3歳14組,名古屋,1,ダ,1500,14:40,10
20260902,202648090202,3歳13組,名古屋,2,ダ,1500,15:10,10
20260902,202648090203,祐史くん葵ちゃん結婚記念(3歳),名古屋,3,ダ,1500,15:45,11
20260902,202648090204,3歳11組,名古屋,4,ダ,1400,16:15,11
20260902,202648090205,C12組,名古屋,5,ダ,1500,16:50,12
20260902,202648090206,C11組,名古屋,6,ダ,1500,17:20,12
20260902,202648090207,C10組,名古屋,7,ダ,1500,17:50,12
20260902,202648090208,B4組,名古屋,8,ダ,1400,18:25,10
20260902,202648090209,B5組,名古屋,9,ダ,1500,18:55,10
20260902,202648090210,名古屋CC ヴェスタ賞(A),名古屋,10,ダ,2000,19:30,11
20260902,202648090211,アルマク疾風戦(B),名古屋,11,ダ,920,20:05,10
20260902,202648090212,金シャチ最終戦(3歳),名古屋,12,ダ,1500,20:40,12
20260902,202650090201,C2二,園田,1,ダ,820,10:40,12
20260902,202650090202,C3,園田,2,ダ,1230,11:10,9
20260902,202650090203,2歳,園田,3,ダ,1400,11:40,6
20260902,202650090204,志知鈩7ハロンC3二,園田,4,ダ,1400,12:10,10
20260902,202650090205,倭文委文7ハロンC2二,園田,5,ダ,1400,12:45,12
20260902,202650090206,C2一,園田,6,ダ,820,13:15,12
20260902,202650090207,C3一,園田,7,ダ,1400,13:50,10
20260902,202650090208,B2,園田,8,ダ,1700,14:25,7
20260902,202650090209,C1二,園田,9,ダ,1400,15:00,11
20260902,202650090210,A2B1,園田,10,ダ,1230,15:35,8
20260902,202650090211,神戸ビーフ特別C1一,園田,11,ダ,1400,16:10,11
20260902,202650090212,C2一,園田,12,ダ,1400,16:45,12
