kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260905,202654090501,徳島県ミルクとすだち特別(2歳),高知,1,ダ,1300,15:25,8
20260905,202654090502,C3ー7,高知,2,ダ,1300,16:00,9
20260905,202654090503,C3ー6,高知,3,ダ,1300,16:35,10
20260905,202654090504,C3ー5,高知,4,ダ,1300,17:05,11
20260905,202654090505,C1ー6,高知,5,ダ,1600,17:40,10
20260905,202654090506,C1ー5,高知,6,ダ,1600,18:15,8
20260905,202654090507,C1ー3,高知,7,ダ,1600,18:45,9
20260905,202654090508,C2ー3,高知,8,ダ,1400,19:15,10
20260905,202654090509,C2ー2,高知,9,ダ,1400,19:45,11
20260905,202654090510,白露特別(C2),高知,10,ダ,1400,20:20,12
20260905,202654090511,ファイナルレース(C2),高知,11,ダ,1400,20:50,12
20260905,202655090501,2歳ー4組,佐賀,1,ダ,1300,15:55,10
20260905,202655090502,C2ー19組,佐賀,2,ダ,1300,16:25,12
20260905,202655090503,周防灘賞,佐賀,3,ダ,1300,17:00,10
20260905,202655090504,C2ー18組,佐賀,4,ダ,1400,17:35,11
20260905,202655090505,C2ー17組,佐賀,5,ダ,1400,18:05,12
20260905,202655090506,C2ー16組,佐賀,6,ダ,1400,18:35,12
20260905,202655090507,AIパッカル賞(C2),佐賀,7,ダ,1300,19:05,12
20260905,202655090508,サガデーナイト競馬賞(C2),佐賀,8,ダ,1300,19:35,11
20260905,202655090509,KYUSHU DREAM賞(C1),佐賀,9,ダ,1400,20:10,10
20260905,202655090510,SAGAリベンジャーズジョッキーズ(C2),佐賀,10,ダ,1400,20:40,10
