kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260727,202635072701,C2,盛岡,1,ダ,1000,11:45,11
20260727,202635072702,C2,盛岡,2,ダ,1000,12:20,11
20260727,202635072703,C2六組,盛岡,3,ダ,1200,12:55,9
20260727,202635072704,C2五組,盛岡,4,ダ,1200,13:30,9
20260727,202635072705,C2四組,盛岡,5,ダ,1200,14:05,10
20260727,202635072706,2歳,盛岡,6,ダ,1400,14:40,6
20260727,202635072707,2歳,盛岡,7,ダ,1400,15:15,7
20260727,202635072708,B1,盛岡,8,ダ,1200,15:50,9
20260727,202635072709,B1,盛岡,9,ダ,1200,16:25,10
20260727,202635072710,B2二組,盛岡,10,ダ,1600,17:05,9
20260727,202635072711,夢・希望 未来へ前進(B2),盛岡,11,芝,1600,17:40,12
20260727,202635072712,B2一組,盛岡,12,ダ,1600,18:15,9
20260727,202645072701,C3一二,川崎,1,ダ,1400,15:00,9
20260727,202645072702,C3一二,川崎,2,ダ,1400,15:30,7
20260727,202645072703,モルゲンロート賞(3歳),川崎,3,ダ,900,16:00,11
20260727,202645072704,2歳4,川崎,4,ダ,1400,16:30,7
20260727,202645072705,スミナガシ賞(2歳),川崎,5,ダ,1400,17:00,7
20260727,202645072706,未勝利(2歳),川崎,6,ダ,1600,17:30,8
20260727,202645072707,3歳6,川崎,7,ダ,1400,18:00,11
20260727,202645072708,3歳5,川崎,8,ダ,1400,18:30,11
20260727,202645072709,雷光賞(C2),川崎,9,ダ,900,19:05,12
20260727,202645072710,キリマンジェロ賞(C1),川崎,10,ダ,1500,19:40,10
20260727,202645072711,星火燎原賞(A2B1),川崎,11,ダ,900,20:15,7
20260727,202645072712,夏草特別(B3二),川崎,12,ダ,1600,20:50,11
20260727,202646072701,佐藤家&生頼家★結婚記念杯(C2),金沢,1,ダ,1500,15:20,8
20260727,202646072702,C26,金沢,2,ダ,1400,15:55,9
20260727,202646072703,祝!雅也&里佳ブライダル記念(C2),金沢,3,ダ,1400,16:35,7
20260727,202646072704,C24,金沢,4,ダ,1500,17:10,9
20260727,202646072705,すずしゅう20歳誕生日記念(C2),金沢,5,ダ,1500,17:45,9
20260727,202646072706,能登復興支援 福浦港賞(C2),金沢,6,ダ,1400,18:20,10
20260727,202646072707,スマホで投票!楽天競馬特別(C2),金沢,7,ダ,1400,18:55,12
20260727,202646072708,油断大敵 水分補給を忘れずにしま賞(B2),金沢,8,ダ,1500,19:30,9
20260727,202646072709,夏野菜でおいしく水分とカリウム補給しま賞(B2),金沢,9,ダ,1400,20:05,10
20260727,202646072710,新鮮野菜がいっぱい金沢山里朝市特別(B2),金沢,10,ダ,1400,20:40,10
