kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260901,202630090101,日高山脈襟裳十勝国立公園賞(2歳),門別,1,ダ,1000,14:30,10
20260901,202630090102,優駿の里サラブレッド銀座賞(2歳),門別,2,ダ,1000,15:00,12
20260901,202630090103,新冠富士賞(2歳),門別,3,ダ,1000,15:30,10
20260901,202630090104,にいかっぷホロシリ賞(2歳),門別,4,ダ,1100,16:05,9
20260901,202630090105,新冠産駒応援賞(C4),門別,5,ダ,1000,16:40,12
20260901,202630090106,新冠産米「判官伝説」賞(C4),門別,6,ダ,1000,17:10,10
20260901,202630090107,JAにいかっぷピーマン賞(C4),門別,7,ダ,1200,17:45,11
20260901,202630090108,新冠で新規就農の夢叶えま賞(C4),門別,8,ダ,1200,18:20,12
20260901,202630090109,新冠・新ひだか2デイズ特別(B4),門別,9,ダ,1000,18:50,10
20260901,202630090110,グランシャリオドリーム53(B4),門別,10,ダ,1000,19:25,10
20260901,202630090111,新冠ライオンズクラブ特別(B4),門別,11,ダ,1000,20:00,10
20260901,202630090112,新冠町長杯レコードな町新冠特別(B1),門別,12,ダ,1700,20:35,11
20260901,202635090101,C2二組,盛岡,1,ダ,1400,11:45,11
20260901,202635090102,C2一組,盛岡,2,ダ,1400,12:20,11
20260901,202635090103,3歳C2八組,盛岡,3,ダ,1200,12:55,12
20260901,202635090104,うまレター賞(3歳C2),盛岡,4,ダ,1200,13:30,12
20260901,202635090105,いつでもどこでも!楽天競馬賞(C1),盛岡,5,ダ,1200,14:05,11
20260901,202635090106,オッズパーク賞(C1),盛岡,6,ダ,1200,14:40,11
20260901,202635090107,大船渡市観光物産協会賞(C1),盛岡,7,ダ,1400,15:15,10
20260901,202635090108,OROターフ特別OP,盛岡,8,芝,1600,15:50,11
20260901,202635090109,東京カップけやき賞(A),盛岡,9,ダ,1600,16:30,9
20260901,202635090110,不来方賞Jpn2,盛岡,10,ダ,2000,17:05,11
20260901,202635090111,いわてくじ山形村短角牛賞(C1),盛岡,11,ダ,1400,17:40,11
20260901,202635090112,初秋特別(A),盛岡,12,ダ,1600,18:15,10
20260901,202644090101,C3三四,大井,1,ダ,1600,14:50,10
20260901,202644090102,C3三四,大井,2,ダ,1200,15:22,14
20260901,202644090103,2歳新馬,大井,3,ダ,1400,15:54,6
20260901,202644090104,2歳新馬,大井,4,ダ,1200,16:26,6
20260901,202644090105,3歳八九十(3歳九),大井,5,ダ,1600,16:58,10
20260901,202644090106,3歳八九十(3歳九),大井,6,ダ,1400,17:30,12
20260901,202644090107,ディーヴァ賞競走(A2),大井,7,ダ,1600,18:02,11
20260901,202644090108,ピンク・ジン賞(3歳九),大井,8,ダ,1200,18:35,16
20260901,202644090109,C1六七八(C1七),大井,9,ダ,1600,19:07,14
20260901,202644090110,宵風賞(C1七),大井,10,ダ,1400,19:40,11
20260901,202644090111,貴船坂賞競走(B3),大井,11,ダ,1200,20:15,15
20260901,202644090112,秋麗賞(C1七),大井,12,ダ,1200,20:50,12
20260901,202646090101,熊谷登まだまだ現役記念(C2),金沢,1,ダ,1400,14:00,8
20260901,202646090102,江川小林ウエディング杯(C2),金沢,2,ダ,1400,14:35,7
20260901,202646090103,春日部「おれん家」11周年おめでとう記念(C2),金沢,3,ダ,1400,15:10,8
20260901,202646090104,C22,金沢,4,ダ,1500,15:45,9
20260901,202646090105,今日は防災の日特別(C2),金沢,5,ダ,1500,16:20,8
20260901,202646090106,3歳A3,金沢,6,ダ,1500,16:55,6
20260901,202646090107,3歳A2,金沢,7,ダ,1500,17:35,12
20260901,202646090108,夫婦岩特別(3歳),金沢,8,ダ,1400,18:10,9
20260901,202646090109,B13,金沢,9,ダ,1500,18:45,8
20260901,202646090110,B12,金沢,10,ダ,1400,19:20,8
20260901,202646090111,能登復興支援 増穂浦特別(B1),金沢,11,ダ,1400,19:55,7
20260901,202646090112,金沢競馬は楽天競馬で投票!特別(A2),金沢,12,ダ,1700,20:30,8
20260901,202648090101,3歳19組,名古屋,1,ダ,1500,14:25,10
20260901,202648090102,2歳疾風戦,名古屋,2,ダ,920,15:05,11
20260901,202648090103,3歳18組,名古屋,3,ダ,1500,15:40,10
20260901,202648090104,3歳17組,名古屋,4,ダ,1500,16:10,10
20260901,202648090105,3歳16組,名古屋,5,ダ,1500,16:45,11
20260901,202648090106,あゆみ誕生日おめでとう(3歳),名古屋,6,ダ,1500,17:20,11
20260901,202648090107,C14組,名古屋,7,ダ,1500,17:55,10
20260901,202648090108,C13組,名古屋,8,ダ,1500,18:25,10
20260901,202648090109,ミラク特別(B),名古屋,9,ダ,1700,18:55,10
20260901,202648090110,アルフェラッツ大空特別(B),名古屋,10,ダ,2000,19:30,10
20260901,202648090111,レディス・アンドロメダ特別(B),名古屋,11,ダ,1500,20:05,12
20260901,202648090112,金シャチ最終戦(3歳),名古屋,12,ダ,1500,20:40,12
