kaisai_date,race_id,race_name,racecourse,race_number,surface,distance_m,start_time,field_size
20260805,202630080501,2歳 未勝利,門別,1,ダ,1000,14:25,10
20260805,202630080502,2歳 未勝利,門別,2,ダ,1100,14:55,8
20260805,202630080503,JRA認定競走アタックチャレンジ競走(2歳),門別,3,ダ,1000,15:25,8
20260805,202630080504,3歳以上 C4ー3,門別,4,ダ,1600,16:05,7
20260805,202630080505,JRA認定競走フレッシュチャレンジ競走(2歳),門別,5,ダ,1000,16:35,10
20260805,202630080506,YJSトライアルラウンド門別 第1戦(B4),門別,6,ダ,1200,17:05,12
20260805,202630080507,BTC賞(C4),門別,7,ダ,1000,17:40,8
20260805,202630080508,YJSトライアルラウンド門別 第2戦(B4),門別,8,ダ,1700,18:15,12
20260805,202630080509,カセンソウ特別(C4),門別,9,ダ,1000,18:50,12
20260805,202630080510,グランシャリオドリーム42(C4),門別,10,ダ,1000,19:25,12
20260805,202630080511,ヒマワリ特別(C3),門別,11,ダ,1200,20:00,10
20260805,202630080512,スイレン特別(B3),門別,12,ダ,1000,20:35,12
20260805,202643080501,虹色スプリント(C3),船橋,1,ダ,1200,14:45,7
20260805,202643080502,ガーベラスプリント(3歳),船橋,2,ダ,1200,15:15,6
20260805,202643080503,ハイビスカスデビュー(2歳),船橋,3,ダ,1500,15:45,6
20260805,202643080504,ハイビスカスデビュー(2歳),船橋,4,ダ,1000,16:20,7
20260805,202643080505,ハイビスカスデビュー(2歳),船橋,5,ダ,1000,16:50,7
20260805,202643080506,40周年ありがとう株式会社柊ソフト開発(C1),船橋,6,ダ,1600,17:20,10
20260805,202643080507,蝉しぐれスプリント(C2),船橋,7,ダ,1200,17:55,9
20260805,202643080508,黒勾玉スプリント(B1B2),船橋,8,ダ,1200,18:30,9
20260805,202643080509,馬い!洲本農園玉ねぎ記念(B2),船橋,9,ダ,1200,19:05,9
20260805,202643080510,ナティビット特別(3歳C1),船橋,10,ダ,1600,19:40,12
20260805,202643080511,スターマイン特別(C1),船橋,11,ダ,1800,20:15,10
20260805,202643080512,スパイラルカーブ賞(B3),船橋,12,ダ,1800,20:50,12
20260805,202650080501,C3二,園田,1,ダ,1400,10:40,10
20260805,202650080502,NewBeginning 2歳初出走,園田,2,ダ,820,11:10,7
20260805,202650080503,NewBeginning 2歳初出走,園田,3,ダ,820,11:40,8
20260805,202650080504,守道7ハロンC3一,園田,4,ダ,1400,12:10,10
20260805,202650080505,平城山スプリントC3,園田,5,ダ,1230,12:45,12
20260805,202650080506,C2二,園田,6,ダ,820,13:15,12
20260805,202650080507,C2一,園田,7,ダ,1400,13:50,10
20260805,202650080508,C2二,園田,8,ダ,1400,14:20,9
20260805,202650080509,B1,園田,9,ダ,1400,14:55,7
20260805,202650080510,C2一,園田,10,ダ,820,15:30,12
20260805,202650080511,近畿畜産特別B2,園田,11,ダ,1400,16:05,10
20260805,202650080512,C1,園田,12,ダ,1230,16:40,12
