race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize
202630072301,1,2歳未勝利,ダ,1500,曇,稍重,14:30,2026-07-23,門別,1,7,9,2024102912,ブリエテーション,牝2,55,05592,小野楓馬,1:39.5,,1-1-1-1,40.5,26.2,7,442(-14),05688,[地]小野望,330031,高岡浩行,50.0
202630072301,1,2歳未勝利,ダ,1500,曇,稍重,14:30,2026-07-23,門別,2,8,12,2024103724,バージンレインボー,牝2,55,05389,岩橋勇二,1:39.7,1,3-3-4-3,40.2,16.5,6,392(-8),05108,[地]桧森邦夫,246002,芳住革二,14.0
202630072301,1,2歳未勝利,ダ,1500,曇,稍重,14:30,2026-07-23,門別,3,8,11,2024101850,ヴァンケール,牡2,55,05534,石川倭,1:40.1,2,1-1-3-3,40.9,6.9,4,510(+8),05790,[地]五十嵐冬,728800,（有）稲葉牧場,10.5
202630072301,1,2歳未勝利,ダ,1500,曇,稍重,14:30,2026-07-23,門別,4,2,2,2024102878,マーラータン,牝2,55,05578,落合玄太,1:40.1,ハナ,7-7-7-5,40.3,3.3,1,458(-2),05630,[地]田中淳司,988033,程田真司,7.0
202630072301,1,2歳未勝利,ダ,1500,曇,稍重,14:30,2026-07-23,門別,5,6,7,2024105114,アヤサンカンバック,牝2,55,05492,阿部龍,1:40.1,アタマ,4-3-4-5,40.6,3.7,2,534(+2),05630,[地]田中淳司,x0aa77,高山義朋,3.5
202630072301,1,2歳未勝利,ダ,1500,曇,稍重,14:30,2026-07-23,門別,6,1,1,2024100393,フロアガリノビール,牡2,55,05411,桑村真明,1:40.2,1/2,7-7-1-1,41.2,3.9,3,440(-2),05736,[地]佐々木国,x0a519,福原聡,
202630072301,1,2歳未勝利,ダ,1500,曇,稍重,14:30,2026-07-23,門別,7,3,3,2024104803,ナガイアイダ,牡2,54,a05df,近藤翔月,1:41.9,8,4-3-4-7,42.4,28.7,8,442(-2),05509,[地]米川昇,776033,西村知也,
202630072301,1,2歳未勝利,ダ,1500,曇,稍重,14:30,2026-07-23,門別,8,5,6,2024105715,スルーザレイン,牝2,55,05371,亀井洋司,1:42.0,1/2,12-12-12-10,40.5,250.9,12,408(+2),05736,[地]佐々木国,x0afed,佐藤祥悦,
202630072301,1,2歳未勝利,ダ,1500,曇,稍重,14:30,2026-07-23,門別,9,4,4,2024100158,ササキンビンチャン,牝2,55,05477,黒澤愛斗,1:42.2,3/4,11-11-9-9,41.2,46.1,9,466(+2),05758,[地]小国博行,x0aa23,佐々木均,
202630072301,1,2歳未勝利,ダ,1500,曇,稍重,14:30,2026-07-23,門別,10,6,8,2024109065,メンコイコイ,牝2,55,05502,松井伸也,1:42.2,アタマ,6-6-7-7,42.4,9.1,5,434(+2),05758,[地]小国博行,x0670f,村上幹夫,
202630072301,1,2歳未勝利,ダ,1500,曇,稍重,14:30,2026-07-23,門別,11,7,10,2024103709,ギフトオブマジック,牝2,53,05686,藤田凌駕,1:44.4,大,9-9-10-11,43.4,188.7,11,504(+4),05723,[地]川島雅人,641030,日下部勝徳,
