race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize,corner1_raw,corner1_rank,corner1_group_size,corner1_gap_len_est,corner1_is_leader,corner2_raw,corner2_rank,corner2_group_size,corner2_gap_len_est,corner2_is_leader,corner3_raw,corner3_rank,corner3_group_size,corner3_gap_len_est,corner3_is_leader,corner4_raw,corner4_rank,corner4_group_size,corner4_gap_len_est,corner4_is_leader,track_index,track_comment
202636090601,1,C2,ダ,850,曇,良,12:00,2026-09-06,水沢,1,3,3,2021107306,ルーナ,牝5,52,a03fd,関本玲花,0:52.7,,2-1,37.3,31.0,8,459(+4),a02a4,[地]関本浩司,x09afa,山本国広,43.0,,,,,,,,,,,"9,(3,6,8),7,(1,5),2,4",2,3,1.5,False,"3,9,(1,8),6,2,(5,7)-4",1,1,0.0,False,-10,
202636090601,1,C2,ダ,850,曇,良,12:00,2026-09-06,水沢,2,8,8,2020102649,ハートループ,牝6,54,05560,小林凌,0:53.2,3,2-3,37.4,1.6,1,491(+3),a028f,[地]高橋純,a00021,大黒富美子,15.1,,,,,,,,,,,"9,(3,6,8),7,(1,5),2,4",2,3,1.5,False,"3,9,(1,8),6,2,(5,7)-4",3,2,3.0,False,-10,
202636090601,1,C2,ダ,850,曇,良,12:00,2026-09-06,水沢,3,8,9,2021102940,ポンドレイディ,牝5,53,05687,坂井瑛音,0:53.4,1,1-2,38.0,118.9,9,433(+3),05033,[地]菅原右吉,x09ace,シグラップ・マネジメ,8.6,,,,,,,,,,,"9,(3,6,8),7,(1,5),2,4",1,1,0.0,False,"3,9,(1,8),6,2,(5,7)-4",2,1,1.5,False,-10,
202636090601,1,C2,ダ,850,曇,良,12:00,2026-09-06,水沢,4,2,2,2020102354,クリノサクセス,牝6,54,a02b0,山本聡紀,0:53.4,クビ,8-6,37.4,11.4,4,459(+12),a028f,[地]高橋純,133031,山口謙太郎,5.6,,,,,,,,,,,"9,(3,6,8),7,(1,5),2,4",8,1,6.0,False,"3,9,(1,8),6,2,(5,7)-4",6,1,6.0,False,-10,
202636090601,1,C2,ダ,850,曇,良,12:00,2026-09-06,水沢,5,5,5,2020101804,リスクテイカー,牝6,54,a050e,佐々木志,0:53.5,1/2,6-7,37.7,17.9,6,471(+1),a02e4,[地]小林俊彦,x01f51,高橋清彦,3.0,,,,,,,,,,,"9,(3,6,8),7,(1,5),2,4",6,2,4.5,False,"3,9,(1,8),6,2,(5,7)-4",7,2,7.5,False,-10,
202636090601,1,C2,ダ,850,曇,良,12:00,2026-09-06,水沢,6,1,1,2022102023,コンバットベラ,牝4,54,05577,岩本怜,0:53.6,3/4,6-3,37.9,13.4,5,469(-1),05555,[地]三野宮通,x09d53,（株）アプエンテ,,,,,,,,,,,,"9,(3,6,8),7,(1,5),2,4",6,2,4.5,False,"3,9,(1,8),6,2,(5,7)-4",3,2,3.0,False,-10,
202636090601,1,C2,ダ,850,曇,良,12:00,2026-09-06,水沢,7,4,4,2019101772,ローガンマウンテン,牝7,54,05183,南郷家全,0:53.7,クビ,9-9,37.3,25.9,7,480(+10),a0668,[地]陶文峰,x09ace,シグラップ・マネジメ,,,,,,,,,,,,"9,(3,6,8),7,(1,5),2,4",9,1,7.5,False,"3,9,(1,8),6,2,(5,7)-4",9,1,11.0,False,-10,
202636090601,1,C2,ダ,850,曇,良,12:00,2026-09-06,水沢,8,6,6,2022100137,ティルナノーグ,セ4,56,05119,阿部英俊,0:53.7,クビ,2-5,38.0,4.6,2,480(+3),05709,[地]千葉博次,x0beb5,ジェイアイ（株）,,,,,,,,,,,,"9,(3,6,8),7,(1,5),2,4",2,3,1.5,False,"3,9,(1,8),6,2,(5,7)-4",5,1,4.5,False,-10,
202636090601,1,C2,ダ,850,曇,良,12:00,2026-09-06,水沢,9,7,7,2018100767,ブラウオリゾン,牡8,56,05591,塚本涼人,0:54.1,2.1/2,5-7,38.1,8.6,3,516(0),a0218,[地]酒井仁,673031,小橋亮太,,,,,,,,,,,,"9,(3,6,8),7,(1,5),2,4",5,1,3.0,False,"3,9,(1,8),6,2,(5,7)-4",7,2,7.5,False,-10,
202636090602,2,C2十組,ダ,1300,曇,良,12:35,2026-09-06,水沢,1,7,7,2021104521,コンバットトーラス,牡5,56,05577,岩本怜,1:22.0,,1-1-1-1,38.5,4.3,3,550(+14),05555,[地]三野宮通,x09d53,（株）アプエンテ,43.0,"7,(4,8),1,5,9,6-3-2",1,1,0.0,False,"7,4,8,1-(6,5),9-3-2",1,1,0.0,False,"7,4,8-1-5-6-9-3-2",1,1,0.0,False,"7-4-1,8-5,6=9,3,2",1,1,0.0,False,-8,
