race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize
202630081801,1,2歳未勝利,ダ,1000,曇,良,14:30,2026-08-18,門別,1,7,8,2024101176,エムティルージュ,牝2,55,05411,桑村真明,1:03.2,,1-1,39.0,4.9,3,398(-2),05311,[地]角川秀樹,x0878b,（株）門別牧場,50.0
202630081801,1,2歳未勝利,ダ,1000,曇,良,14:30,2026-08-18,門別,2,4,4,2024100538,サージェントペパー,牡2,55,05286,服部茂史,1:03.2,アタマ,5-5,38.1,8.3,4,454(-2),05551,[地]石本孝博,x0751c,（有）新生ファーム,14.0
202630081801,1,2歳未勝利,ダ,1000,曇,良,14:30,2026-08-18,門別,3,8,10,2024109065,メンコイコイ,牝2,55,05578,落合玄太,1:03.2,ハナ,3-1,38.3,3.5,2,436(+4),05758,[地]小国博行,x0670f,村上幹夫,10.5
202630081801,1,2歳未勝利,ダ,1000,曇,良,14:30,2026-08-18,門別,4,6,6,2024105180,ウィルマティック,牡2,55,05389,岩橋勇二,1:03.8,3,7-7,38.5,19.0,5,464(+6),05758,[地]小国博行,677009,西森鶴,7.0
202630081801,1,2歳未勝利,ダ,1000,曇,良,14:30,2026-08-18,門別,5,8,11,2024105000,ステラマームード,牝2,55,05592,小野楓馬,1:04.0,1,5-1,38.9,1.8,1,444(-6),05736,[地]佐々木国,416031,下川欣一,3.5
202630081801,1,2歳未勝利,ダ,1000,曇,良,14:30,2026-08-18,門別,6,6,7,2024100810,アノコロイチバン,牝2,55,05601,金山昇馬,1:04.0,クビ,7-7,38.7,106.9,8,460(0),05660,[地]斉藤正弘,822033,和田博美,
202630081801,1,2歳未勝利,ダ,1000,曇,良,14:30,2026-08-18,門別,7,7,9,2024100320,ダブルデコイ,牝2,52,a06c2,小川悠汰,1:04.3,1.1/2,1-1,40.0,86.1,6,408(-2),05688,[地]小野望,822033,和田博美,
202630081801,1,2歳未勝利,ダ,1000,曇,良,14:30,2026-08-18,門別,8,2,2,2024101286,カプリチオテソーロ,牝2,55,05477,黒澤愛斗,1:05.2,4,3-5,40.3,88.1,7,410(+6),05512,[地]山田和久,x09067,遠藤喜和,
202630081801,1,2歳未勝利,ダ,1000,曇,良,14:30,2026-08-18,門別,9,1,1,2024100900,ベビーギャング,牝2,53,05686,藤田凌駕,1:05.9,3,9-9,40.0,209.1,9,426(-6),05723,[地]川島雅人,x0a855,吉田郁実,
202630081801,1,2歳未勝利,ダ,1000,曇,良,14:30,2026-08-18,門別,10,3,3,2024108079,ウルトラマックス,牡2,55,00837,井上俊彦,1:07.1,6,9-10,41.1,234.9,10,456(0),05749,[地]櫻井拓章,221033,中野真吾,
202630081801,1,2歳未勝利,ダ,1000,曇,良,14:30,2026-08-18,門別,除,5,5,2024105201,アンビティオー,牡2,55,05502,松井伸也,,,,,---,,計不,05790,[地]五十嵐冬,x0c009,（株）ジャパン・エ,
202630081802,2,2歳未勝利,ダ,1000,曇,良,15:05,2026-08-18,門別,1,8,11,2024102365,アフロケロ,牝2,55,05492,阿部龍,1:02.4,,1-1,38.7,2.6,2,424(+2),05736,[地]佐々木国,872033,伊藤恵介,50.0
202630081802,2,2歳未勝利,ダ,1000,曇,良,15:05,2026-08-18,門別,2,1,1,2024100165,ジンダバード,牝2,55,05477,黒澤愛斗,1:02.6,1,5-3,37.5,281.1,9,450(+2),a03d6,[地]森山雄大,757031,沖田方子,14.0
202630081802,2,2歳未勝利,ダ,1000,曇,良,15:05,2026-08-18,門別,3,2,2,2024101870,タイセイアルーア,牝2,55,05389,岩橋勇二,1:02.8,1,2-2,38.6,1.5,1,456(-6),05630,[地]田中淳司,224007,田中成奉,10.5
202630081802,2,2歳未勝利,ダ,1000,曇,良,15:05,2026-08-18,門別,4,3,3,2024101056,バリサンダー,牡2,52,a06c2,小川悠汰,1:03.5,3,5-6,38.4,38.9,5,452(-6),05758,[地]小国博行,677009,西森鶴,7.0
202630081802,2,2歳未勝利,ダ,1000,曇,良,15:05,2026-08-18,門別,5,5,6,2024103268,スティールライズ,牝2,55,05411,桑村真明,1:03.6,1/2,3-3,38.7,11.2,3,456(-2),05311,[地]角川秀樹,701033,菅野守雄,3.5
202630081802,2,2歳未勝利,ダ,1000,曇,良,15:05,2026-08-18,門別,6,6,7,2024107298,カームリン,牝2,55,05592,小野楓馬,1:04.3,3,3-5,39.6,15.9,4,434(-2),05660,[地]斉藤正弘,x0c0e0,兒島義明,
202630081802,2,2歳未勝利,ダ,1000,曇,良,15:05,2026-08-18,門別,7,4,4,2024104125,フトウフクツ,牝2,53,05686,藤田凌駕,1:04.4,3/4,7-7,39.0,48.3,6,408(-2),05688,[地]小野望,851009,岡田牧雄,
202630081802,2,2歳未勝利,ダ,1000,曇,良,15:05,2026-08-18,門別,8,7,10,2024101047,サノノレーザー,牡2,55,05286,服部茂史,1:04.6,1,11-10,38.1,65.8,7,418(-2),05453,[地]松本隆宏,735033,佐野信幸,
202630081802,2,2歳未勝利,ダ,1000,曇,良,15:05,2026-08-18,門別,9,5,5,2024102911,グリーズキャット,牝2,55,05685,宮内勇樹,1:05.1,2.1/2,8-9,39.3,210.1,8,416(0),05706,[地]川島洋人,z01998,（有）アサヒ牧場,
202630081802,2,2歳未勝利,ダ,1000,曇,良,15:05,2026-08-18,門別,10,8,12,2024100938,アドミレリッチー,牝2,55,05502,松井伸也,1:05.5,2,8-8,39.8,316.8,10,420(0),05301,[地]村上正和,x0a6d6,蔀英二,
202630081802,2,2歳未勝利,ダ,1000,曇,良,15:05,2026-08-18,門別,11,7,9,2024104394,ジャスパーロマン,牝2,55,05608,若杉朝飛,1:08.5,大,10-11,43.2,362.9,11,446(+6),05615,[地]佐久間雅,672033,加藤和夫,
