race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize
202630073001,1,2歳未勝利,ダ,1100,曇,稍重,14:20,2026-07-30,門別,1,8,10,2024109058,コンチワッチ,牝2,55,05411,桑村真明,1:08.4,,3-1,37.2,2.3,2,476(+4),05108,[地]桧森邦夫,x06945,（有）フォレブルー,50.0
202630073001,1,2歳未勝利,ダ,1100,曇,稍重,14:20,2026-07-30,門別,2,8,11,2024100312,ディアローラ,牝2,55,05502,松井伸也,1:08.8,2,5-4,37.5,22.8,5,442(-4),05364,[地]柳澤好美,x0acaf,（株）Ｌｏｙａｌｔ,14.0
202630073001,1,2歳未勝利,ダ,1100,曇,稍重,14:20,2026-07-30,門別,3,7,9,2024107280,ルナベレッツァ,牝2,55,05534,石川倭,1:09.1,1.1/2,1-1,38.0,19.6,4,456(+6),05758,[地]小国博行,x0bd32,釜石康平,10.5
202630073001,1,2歳未勝利,ダ,1100,曇,稍重,14:20,2026-07-30,門別,4,5,5,2024106000,フォアサイトゲイズ,牡2,55,05578,落合玄太,1:09.3,3/4,5-5,37.9,1.8,1,474(+2),05630,[地]田中淳司,758005,吉田照哉,7.0
202630073001,1,2歳未勝利,ダ,1100,曇,稍重,14:20,2026-07-30,門別,5,7,8,2024101042,フェリンヴァラー,牡2,55,05592,小野楓馬,1:09.4,1/2,1-1,38.4,13.3,3,472(-2),05688,[地]小野望,x0be9b,（株）ナレッジクリ,3.5
202630073001,1,2歳未勝利,ダ,1100,曇,稍重,14:20,2026-07-30,門別,6,1,1,2024101453,ベストメッセージ,牡2,55,05685,宮内勇樹,1:09.6,1,7-7,37.9,31.4,7,482(-2),05301,[地]村上正和,856033,山口明彦,
202630073001,1,2歳未勝利,ダ,1100,曇,稍重,14:20,2026-07-30,門別,7,2,2,2024102882,トーケンオーパス,牡2,52,a06c2,小川悠汰,1:09.6,ハナ,3-5,38.2,24.5,6,466(-6),05736,[地]佐々木国,317803,トーケンサービス（,
202630073001,1,2歳未勝利,ダ,1100,曇,稍重,14:20,2026-07-30,門別,8,3,3,2024100545,リヴァモアザン,牝2,55,05477,黒澤愛斗,1:09.8,3/4,7-7,38.1,148.7,10,424(-2),a03d6,[地]森山雄大,168031,渋谷健作,
202630073001,1,2歳未勝利,ダ,1100,曇,稍重,14:20,2026-07-30,門別,9,6,7,2024101495,ハッピーアフリート,牝2,55,05492,阿部龍,1:10.1,1.1/2,11-11,37.5,61.5,9,388(+6),05660,[地]斉藤正弘,963031,前田敏文,
202630073001,1,2歳未勝利,ダ,1100,曇,稍重,14:20,2026-07-30,門別,10,4,4,2024100857,ユーデンブルク,牡2,53,05686,藤田凌駕,1:10.2,3/4,7-7,38.6,38.6,8,452(-4),05790,[地]五十嵐冬,454031,田村誠,
202630073001,1,2歳未勝利,ダ,1100,曇,稍重,14:20,2026-07-30,門別,11,6,6,2024105527,レラノア,牡2,55,00837,井上俊彦,1:10.3,1/2,10-10,38.2,204.7,11,470(+8),05660,[地]斉藤正弘,x0b897,岡内義幸,
202630073002,2,2歳未勝利,ダ,1700,曇,稍重,14:50,2026-07-30,門別,1,8,11,2024101158,オリザレコルト,牡2,55,05592,小野楓馬,1:53.5,,1-1-1-1,39.2,35.0,8,468(-4),05688,[地]小野望,x0c004,稲玉亮,50.0
202630073002,2,2歳未勝利,ダ,1700,曇,稍重,14:50,2026-07-30,門別,2,8,12,2024106730,リュウノパイレーツ,牡2,55,05534,石川倭,1:53.5,アタマ,2-2-1-1,39.1,3.2,2,488(+2),05790,[地]五十嵐冬,099031,蓑島竜一,14.0
202630073002,2,2歳未勝利,ダ,1700,曇,稍重,14:50,2026-07-30,門別,3,6,8,2024100377,リヴェンドラ,セ2,55,05389,岩橋勇二,1:54.5,5,8-8-10-9,38.9,32.9,7,490(+4),05364,[地]柳澤好美,074033,伊達泰明,10.5
202630073002,2,2歳未勝利,ダ,1700,曇,稍重,14:50,2026-07-30,門別,4,3,3,2024104906,アクタール,牡2,55,05685,宮内勇樹,1:54.6,1/2,7-8-8-7,39.2,5.7,3,486(-4),05630,[地]田中淳司,x09d41,川上量生,7.0
202630073002,2,2歳未勝利,ダ,1700,曇,稍重,14:50,2026-07-30,門別,5,7,9,2024105176,ライヴユアドリーム,牡2,55,05492,阿部龍,1:54.6,アタマ,8-5-7-7,39.2,2.2,1,440(0),05311,[地]角川秀樹,416031,下川欣一,3.5
202630073002,2,2歳未勝利,ダ,1700,曇,稍重,14:50,2026-07-30,門別,6,7,10,2024104869,キングオブミラクル,牡2,55,05286,服部茂史,1:54.6,ハナ,4-3-3-3,40.1,11.9,4,490(-4),05630,[地]田中淳司,x0b51d,（株）ティケム,
202630073002,2,2歳未勝利,ダ,1700,曇,稍重,14:50,2026-07-30,門別,7,6,7,2024103945,バラデロ,牡2,55,05371,亀井洋司,1:55.0,2,5-5-5-5,39.9,98.1,10,448(+10),05736,[地]佐々木国,077031,佐々井美季,
202630073002,2,2歳未勝利,ダ,1700,曇,稍重,14:50,2026-07-30,門別,8,5,6,2024101536,カルリトス,牡2,55,05578,落合玄太,1:55.4,2,2-3-4-3,40.7,12.8,5,468(+8),05758,[地]小国博行,878033,清宮義男,
202630073002,2,2歳未勝利,ダ,1700,曇,稍重,14:50,2026-07-30,門別,9,1,1,2024100146,トシデンセツ,牡2,55,05411,桑村真明,1:55.5,3/4,5-5-5-5,40.4,13.8,6,464(+2),05660,[地]斉藤正弘,822033,和田博美,
202630073002,2,2歳未勝利,ダ,1700,曇,稍重,14:50,2026-07-30,門別,10,2,2,2024109005,リュウノゴウワン,牡2,54,a05df,近藤翔月,1:57.2,8,8-11-8-11,41.6,94.4,9,494(0),05723,[地]川島雅人,099031,蓑島竜一,
202630073002,2,2歳未勝利,ダ,1700,曇,稍重,14:50,2026-07-30,門別,11,4,4,2024101061,ヤングゼネラル,牡2,53,05686,藤田凌駕,1:57.4,1,8-8-12-11,41.6,243.5,12,466(+6),05660,[地]斉藤正弘,x04060,大栗芳一,
202630073002,2,2歳未勝利,ダ,1700,曇,稍重,14:50,2026-07-30,門別,12,5,5,2024105717,マダムアイ,牝2,55,05502,松井伸也,1:58.1,3,12-11-10-10,42.6,161.7,11,488(-2),a03d6,[地]森山雄大,x0b350,川副真姫,
202630073003,3,3歳以上C4ー2,ダ,1200,曇,稍重,15:25,2026-07-30,門別,1,8,10,2023105393,ブラストブラック,牡3,57,05578,落合玄太,1:14.9,,2-2,38.2,1.4,1,470(-2),05630,[地]田中淳司,547800,（株）ヒダカ・ブリ,40.0
202630073003,3,3歳以上C4ー2,ダ,1200,曇,稍重,15:25,2026-07-30,門別,2,4,4,2023100836,スティールアンバー,牡3,57,05411,桑村真明,1:15.2,1.1/2,1-1,38.7,3.7,2,494(-10),05311,[地]角川秀樹,701033,菅野守雄,11.2
202630073003,3,3歳以上C4ー2,ダ,1200,曇,稍重,15:25,2026-07-30,門別,3,3,3,2023106591,ブールドネージュ,牝3,55,05534,石川倭,1:15.4,1,8-7,37.2,8.3,3,456(-2),a0374,[地]沼澤英知,232033,門脇竜一,8.4
202630073003,3,3歳以上C4ー2,ダ,1200,曇,稍重,15:25,2026-07-30,門別,4,1,1,2023105167,ラカーリア,牝3,55,05389,岩橋勇二,1:15.6,1,2-2,38.8,124.6,9,492(0),05233,[地]廣森久雄,917031,八嶋長久,5.6
202630073003,3,3歳以上C4ー2,ダ,1200,曇,稍重,15:25,2026-07-30,門別,5,7,9,2021104476,ツムグ,牡5,57,05592,小野楓馬,1:16.4,4,5-6,39.3,110.9,8,494(-2),05660,[地]斉藤正弘,x0ba08,谷口凜人,2.8
202630073003,3,3歳以上C4ー2,ダ,1200,曇,稍重,15:25,2026-07-30,門別,6,8,11,2022103273,ミラコレジェンヌ,牝4,55,05371,亀井洋司,1:16.4,クビ,5-5,39.4,11.4,4,472(0),05736,[地]佐々木国,805033,吉田智,
