race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize
202635080301,1,C2,ダ,1000,晴,重,11:45,2026-08-03,盛岡,1,7,9,2021101333,プケッティ,牝5,54,05571,菅原辰徳,1:01.0,,2-2,37.0,2.5,1,410(-2),05481,[地]瀬戸幸一,x09fd6,安藤浩也,43.0
202635080301,1,C2,ダ,1000,晴,重,11:45,2026-08-03,盛岡,2,5,5,2021102126,バエル,牝5,54,05560,小林凌,1:01.2,1.1/4,7-3,36.6,2.5,2,477(-1),05778,[地]飯田弘道,x0a03e,Ｉレーシング（株）,15.1
202635080301,1,C2,ダ,1000,晴,重,11:45,2026-08-03,盛岡,3,2,2,2022100821,キタノフローラ,牝4,54,05490,山本政聡,1:01.2,アタマ,1-1,37.3,4.0,3,441(0),05778,[地]飯田弘道,x0a72d,北所拓也,8.6
202635080301,1,C2,ダ,1000,晴,重,11:45,2026-08-03,盛岡,4,6,7,2020104815,フークレグルス,牡6,52,a06c0,斉藤友香,1:01.8,4,4-6,37.5,36.4,8,529(+2),a02a4,[地]関本浩司,x0a673,福岡隆史,5.6
202635080301,1,C2,ダ,1000,晴,重,11:45,2026-08-03,盛岡,5,1,1,2022107176,ダンストンローザ,牝4,54,a050e,佐々木志,1:01.9,3/4,5-5,37.5,19.6,4,456(-4),a02e4,[地]小林俊彦,x0241e,伊藤治子,3.0
202635080301,1,C2,ダ,1000,晴,重,11:45,2026-08-03,盛岡,6,8,11,2021107306,ルーナ,牝5,52,a03fd,関本玲花,1:02.0,クビ,8-9,37.0,24.4,5,454(-5),a02a4,[地]関本浩司,x09afa,山本国広,
202635080301,1,C2,ダ,1000,晴,重,11:45,2026-08-03,盛岡,7,4,4,2022100053,ゴダルティチェコ,牝4,54,05552,鈴木祐,1:02.2,1,5-7,37.6,66.1,9,419(-1),a024c,[地]櫻田康二,989031,谷脇智恵子,
202635080301,1,C2,ダ,1000,晴,重,11:45,2026-08-03,盛岡,8,6,8,2019101772,ローガンマウンテン,牝7,54,a02b0,山本聡紀,1:02.4,1.1/2,10-10,37.2,27.9,6,471(-3),a0668,[地]陶文峰,x09ace,シグラップ・マネジメ,
202635080301,1,C2,ダ,1000,晴,重,11:45,2026-08-03,盛岡,9,8,12,2022100137,ティルナノーグ,セ4,56,05591,塚本涼人,1:02.7,1.3/4,2-4,38.6,31.8,7,474(+1),05709,[地]千葉博次,x0beb5,ジェイアイ（株）,
202635080301,1,C2,ダ,1000,晴,重,11:45,2026-08-03,盛岡,10,7,10,2020106108,スカイロック,牡6,56,05577,岩本怜,1:03.1,2.1/2,11-11,37.1,110.5,10,462(-3),a02a4,[地]関本浩司,673031,小橋亮太,
