race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize,corner1_raw,corner1_rank,corner1_group_size,corner1_gap_len_est,corner1_is_leader,corner2_raw,corner2_rank,corner2_group_size,corner2_gap_len_est,corner2_is_leader,corner3_raw,corner3_rank,corner3_group_size,corner3_gap_len_est,corner3_is_leader,corner4_raw,corner4_rank,corner4_group_size,corner4_gap_len_est,corner4_is_leader,track_index,track_comment
202644090401,1,3歳一 二三,ダ,1600,曇,良,14:50,2026-09-04,大井,1,2,2,2023102966,ミエノワイルド,牡3,56,05399,和田譲治,1:43.7,,10-9-4-4,39.4,5.4,3,506(+5),a03d7,[地]坂井英光,414030,里見美惠子,150.0,"4,3,5-8,(6,10),(7,9),1-2",10,1,14.5,False,"4,3,5,(6,8),10,(7,9),(1,2)",9,2,9.0,False,"(4,3,5),2,(6,8),9,(7,10),1",4,1,1.5,False,"(4,3,5),2,8,(6,10,9),(7,1)",4,1,1.5,False,,
202644090401,1,3歳一 二三,ダ,1600,曇,良,14:50,2026-09-04,大井,2,7,8,2023103541,エンリッチザハート,牡3,56,05559,藤田凌,1:43.8,1/2,4-4-5-5,39.3,1.7,1,555(+4),05711,[地]的場直之,758005,吉田照哉,60.0,"4,3,5-8,(6,10),(7,9),1-2",4,1,6.5,False,"4,3,5,(6,8),10,(7,9),(1,2)",4,2,4.5,False,"(4,3,5),2,(6,8),9,(7,10),1",5,2,3.0,False,"(4,3,5),2,8,(6,10,9),(7,1)",5,1,3.0,False,,
202644090401,1,3歳一 二三,ダ,1600,曇,良,14:50,2026-09-04,大井,3,4,4,2023103990,ミュウチャン,牝3,54,a02d7,西啓太,1:43.9,1/2,1-1-1-1,39.7,8.1,4,461(+1),05607,[地]堀千亜樹,x003a4,池田喜吉,37.5,"4,3,5-8,(6,10),(7,9),1-2",1,1,0.0,False,"4,3,5,(6,8),10,(7,9),(1,2)",1,1,0.0,False,"(4,3,5),2,(6,8),9,(7,10),1",1,3,0.0,False,"(4,3,5),2,8,(6,10,9),(7,1)",1,3,0.0,False,,
202644090401,1,3歳一 二三,ダ,1600,曇,良,14:50,2026-09-04,大井,4,5,5,2023101130,ハルイチバン,牡3,56,05690,安藤洋一,1:44.1,1,3-3-1-1,39.9,5.4,2,491(+9),05593,[地]小野寺晋,x0bc33,北村祐人,22.5,"4,3,5-8,(6,10),(7,9),1-2",3,1,3.0,False,"4,3,5,(6,8),10,(7,9),(1,2)",3,1,3.0,False,"(4,3,5),2,(6,8),9,(7,10),1",1,3,0.0,False,"(4,3,5),2,8,(6,10,9),(7,1)",1,3,0.0,False,,
202644090401,1,3歳一 二三,ダ,1600,曇,良,14:50,2026-09-04,大井,5,8,10,2023101253,フラワーキングエス,セ3,56,a0260,中村尚平,1:44.2,1/2,5-6-8-6,39.5,288.7,10,454(-4),a01b0,[地]栗田泰昌,714031,酒井孝敏,15.0,"4,3,5-8,(6,10),(7,9),1-2",5,2,8.0,False,"4,3,5,(6,8),10,(7,9),(1,2)",6,1,6.0,False,"(4,3,5),2,(6,8),9,(7,10),1",8,2,6.0,False,"(4,3,5),2,8,(6,10,9),(7,1)",6,3,4.5,False,,
202644090401,1,3歳一 二三,ダ,1600,曇,良,14:50,2026-09-04,大井,6,8,9,2023102500,タリスマンチャント,牡3,53,05652,木澤奨,1:44.3,1/2,7-7-7-6,39.7,27.7,7,465(+3),05729,[地]高橋清顕,428033,今中俊平,,"4,3,5-8,(6,10),(7,9),1-2",7,2,9.5,False,"4,3,5,(6,8),10,(7,9),(1,2)",7,2,7.5,False,"(4,3,5),2,(6,8),9,(7,10),1",7,1,4.5,False,"(4,3,5),2,8,(6,10,9),(7,1)",6,3,4.5,False,,
202644090401,1,3歳一 二三,ダ,1600,曇,良,14:50,2026-09-04,大井,7,7,7,2023100489,ユーロハートビート,セ3,56,05675,Ｆ．ゴン,1:44.4,1/2,7-7-8-9,39.5,71.7,8,488(-10),05667,[地]渡辺和雄,385031,星加浩一,,"4,3,5-8,(6,10),(7,9),1-2",7,2,9.5,False,"4,3,5,(6,8),10,(7,9),(1,2)",7,2,7.5,False,"(4,3,5),2,(6,8),9,(7,10),1",8,2,6.0,False,"(4,3,5),2,8,(6,10,9),(7,1)",9,2,6.0,False,,
202644090401,1,3歳一 二三,ダ,1600,曇,良,14:50,2026-09-04,大井,8,1,1,2023101288,キャリアラダー,牡3,56,05404,御神本訓,1:45.0,3,9-9-10-9,39.9,12.5,5,445(+3),a0239,[地]澤佳宏,510033,天堀忠博,,"4,3,5-8,(6,10),(7,9),1-2",9,1,11.0,False,"4,3,5,(6,8),10,(7,9),(1,2)",9,2,9.0,False,"(4,3,5),2,(6,8),9,(7,10),1",10,1,7.5,False,"(4,3,5),2,8,(6,10,9),(7,1)",9,2,6.0,False,,
202644090401,1,3歳一 二三,ダ,1600,曇,良,14:50,2026-09-04,大井,9,3,3,2023102679,エドノスターウッド,牡3,56,05443,本田正重,1:45.1,1/2,2-2-1-1,40.9,19.9,6,530(-2),05750,[地]佐宗応和,x05a61,遠藤正子,,"4,3,5-8,(6,10),(7,9),1-2",2,1,1.5,False,"4,3,5,(6,8),10,(7,9),(1,2)",2,1,1.5,False,"(4,3,5),2,(6,8),9,(7,10),1",1,3,0.0,False,"(4,3,5),2,8,(6,10,9),(7,1)",1,3,0.0,False,,
202644090401,1,3歳一 二三,ダ,1600,曇,良,14:50,2026-09-04,大井,10,6,6,2023106676,ハヤマデイズ,牝3,54,a041e,田中洸多,1:45.6,2.1/2,5-4-5-6,41.0,163.9,9,485(+8),a05d5,[地]穂刈隆志,050803,（株）ＭＭＣ,,"4,3,5-8,(6,10),(7,9),1-2",5,2,8.0,False,"4,3,5,(6,8),10,(7,9),(1,2)",4,2,4.5,False,"(4,3,5),2,(6,8),9,(7,10),1",5,2,3.0,False,"(4,3,5),2,8,(6,10,9),(7,1)",6,3,4.5,False,,
