race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize,corner1_raw,corner1_rank,corner1_group_size,corner1_gap_len_est,corner1_is_leader,corner2_raw,corner2_rank,corner2_group_size,corner2_gap_len_est,corner2_is_leader,corner3_raw,corner3_rank,corner3_group_size,corner3_gap_len_est,corner3_is_leader,corner4_raw,corner4_rank,corner4_group_size,corner4_gap_len_est,corner4_is_leader,track_index,track_comment
202630090201,1,涼夏少雪の郷「新ひだ,ダ,1000,雨,稍重,14:30,2026-09-02,門別,1,2,2,2024108178,プロメッサヘーザ,牝2,55,05601,金山昇馬,1:03.1,,1-1,38.6,6.0,4,454(0),05364,[地]柳澤好美,x0792f,織田洋介,50.0,,,,,,,,,,,"2,(5,10),(3,7),(1,4,6),11,8,9",1,1,0.0,False,"(2,5,10),(1,7,6),(3,4),(8,9),11",1,3,0.0,False,,
202630090201,1,涼夏少雪の郷「新ひだ,ダ,1000,雨,稍重,14:30,2026-09-02,門別,2,5,6,2024100922,マウンテントップ,牡2,55,05534,石川倭,1:03.4,1.1/2,6-4,38.4,8.1,6,458(+2),05509,[地]米川昇,x0c0a3,春木順二,14.0,,,,,,,,,,,"2,(5,10),(3,7),(1,4,6),11,8,9",6,3,4.5,False,"(2,5,10),(1,7,6),(3,4),(8,9),11",4,3,1.5,False,,
202630090201,1,涼夏少雪の郷「新ひだ,ダ,1000,雨,稍重,14:30,2026-09-02,門別,3,1,1,2024100350,エコロラグナ,牡2,55,05592,小野楓馬,1:03.7,1.1/2,6-4,38.7,3.8,2,430(0),05660,[地]斉藤正弘,783033,原村正紀,10.5,,,,,,,,,,,"2,(5,10),(3,7),(1,4,6),11,8,9",6,3,4.5,False,"(2,5,10),(1,7,6),(3,4),(8,9),11",4,3,1.5,False,,
202630090201,1,涼夏少雪の郷「新ひだ,ダ,1000,雨,稍重,14:30,2026-09-02,門別,4,6,7,2024105403,スキップストーン,牡2,54,05686,藤田凌駕,1:03.8,3/4,4-4,39.1,6.7,5,422(+2),05688,[地]小野望,663033,西村隆平,7.0,,,,,,,,,,,"2,(5,10),(3,7),(1,4,6),11,8,9",4,2,3.0,False,"(2,5,10),(1,7,6),(3,4),(8,9),11",4,3,1.5,False,,
202630090201,1,涼夏少雪の郷「新ひだ,ダ,1000,雨,稍重,14:30,2026-09-02,門別,5,7,10,2024102426,プラウドホウショウ,牡2,55,05411,桑村真明,1:03.9,クビ,2-1,39.3,4.6,3,488(+2),05736,[地]佐々木国,x0b70f,（株）邦昇,3.5,,,,,,,,,,,"2,(5,10),(3,7),(1,4,6),11,8,9",2,2,1.5,False,"(2,5,10),(1,7,6),(3,4),(8,9),11",1,3,0.0,False,,
202630090201,1,涼夏少雪の郷「新ひだ,ダ,1000,雨,稍重,14:30,2026-09-02,門別,6,7,9,2024109017,キュピタス,牡2,55,05608,若杉朝飛,1:03.9,ハナ,11-9,38.3,469.6,11,400(+8),05749,[地]櫻井拓章,x0a867,林龍馬,,,,,,,,,,,,"2,(5,10),(3,7),(1,4,6),11,8,9",11,1,9.0,False,"(2,5,10),(1,7,6),(3,4),(8,9),11",9,2,4.5,False,,
202630090201,1,涼夏少雪の郷「新ひだ,ダ,1000,雨,稍重,14:30,2026-09-02,門別,7,5,5,2024101006,スターロードナイト,牝2,55,05371,亀井洋司,1:04.7,4,2-1,40.1,199.4,9,426(+6),05758,[地]小国博行,x0c05b,（有）船越牧場,,,,,,,,,,,,"2,(5,10),(3,7),(1,4,6),11,8,9",2,2,1.5,False,"(2,5,10),(1,7,6),(3,4),(8,9),11",1,3,0.0,False,,
202630090201,1,涼夏少雪の郷「新ひだ,ダ,1000,雨,稍重,14:30,2026-09-02,門別,8,4,4,2024100538,サージェントペパー,牡2,55,05286,服部茂史,1:04.8,1/2,6-7,39.8,3.1,1,464(+10),05551,[地]石本孝博,x0751c,（有）新生ファーム,,,,,,,,,,,,"2,(5,10),(3,7),(1,4,6),11,8,9",6,3,4.5,False,"(2,5,10),(1,7,6),(3,4),(8,9),11",7,2,3.0,False,,
202630090201,1,涼夏少雪の郷「新ひだ,ダ,1000,雨,稍重,14:30,2026-09-02,門別,9,6,8,2024100961,ブラビット,牝2,55,05477,黒澤愛斗,1:05.6,4,10-9,40.1,136.6,7,420(-10),a03d6,[地]森山雄大,x0c14d,廣中繁子,,,,,,,,,,,,"2,(5,10),(3,7),(1,4,6),11,8,9",10,1,7.5,False,"(2,5,10),(1,7,6),(3,4),(8,9),11",9,2,4.5,False,,
202630090201,1,涼夏少雪の郷「新ひだ,ダ,1000,雨,稍重,14:30,2026-09-02,門別,10,8,11,2024108028,キジルクーム,牝2,55,05685,宮内勇樹,1:05.7,3/4,9-11,40.3,194.3,8,398(-4),05706,[地]川島洋人,368803,ウエスト．フォレスト,,,,,,,,,,,,"2,(5,10),(3,7),(1,4,6),11,8,9",9,1,6.0,False,"(2,5,10),(1,7,6),(3,4),(8,9),11",11,1,6.0,False,,
