race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize
202635082301,1,ファーストステップ2(2歳),ダ,1000,曇,重,13:00,2026-08-23,盛岡,1,1,1,2024103925,ヒルダズトルーパー,牝2,54,05571,菅原辰徳,1:00.4,,1-1,37.1,2.5,1,460(0),05481,[地]瀬戸幸一,838030,吉川朋宏,200.0
202635082301,1,ファーストステップ2(2歳),ダ,1000,曇,重,13:00,2026-08-23,盛岡,2,2,2,2024105254,ガウディーマスター,牡2,55,05542,高松亮,1:01.1,4,3-3,36.9,3.5,2,477(0),05762,[地]千葉幸喜,a00028,岩城光一,70.0
202635082301,1,ファーストステップ2(2歳),ダ,1000,曇,重,13:00,2026-08-23,盛岡,3,4,4,2024102472,マルケイライズ,牡2,55,05294,村上忍,1:02.4,8,4-4,37.5,5.1,4,475(0),05137,[地]石川栄,x03e92,熊谷清則,40.0
202635082301,1,ファーストステップ2(2歳),ダ,1000,曇,重,13:00,2026-08-23,盛岡,4,6,6,2024100860,スイートキャンドル,牝2,54,05462,大坪慎,1:03.4,6,6-6,38.0,56.8,6,438(0),a02f4,[地]橘友和,407033,堀口晴男,26.0
202635082301,1,ファーストステップ2(2歳),ダ,1000,曇,重,13:00,2026-08-23,盛岡,5,3,3,2024105375,ウェルドアヒード,牡2,55,05490,山本政聡,1:03.5,1/2,2-2,40.0,3.7,3,479(0),05739,[地]斉藤雄一,067034,森田至昭,14.0
202635082301,1,ファーストステップ2(2歳),ダ,1000,曇,重,13:00,2026-08-23,盛岡,6,5,5,2024108247,プラチナチケット,牡2,55,05183,南郷家全,1:04.5,6,5-5,39.3,10.5,5,419(0),05654,[地]櫻田浩樹,826033,欠畑圭一,
202635082302,2,C2八組,ダ,1200,曇,重,13:35,2026-08-23,盛岡,1,5,5,2021103250,サウンドノバ,牡5,56,05591,塚本涼人,1:13.7,,3-1,37.2,1.6,1,467(-4),a0218,[地]酒井仁,522030,山辺浩,43.0
202635082302,2,C2八組,ダ,1200,曇,重,13:35,2026-08-23,盛岡,2,7,7,2022106864,サクラトップスカイ,セ4,56,05571,菅原辰徳,1:14.6,6,1-1,38.2,2.3,2,441(-1),a073c,[地]西野直樹,018803,（株）トップフェロ,15.1
202635082302,2,C2八組,ダ,1200,曇,重,13:35,2026-08-23,盛岡,3,1,1,2022102556,ユニークカラー,牡4,56,05560,小林凌,1:15.6,6,6-6,37.7,44.6,6,462(+1),05199,[地]佐藤敏彦,x0b441,増田吉彦,8.6
202635082302,2,C2八組,ダ,1200,曇,重,13:35,2026-08-23,盛岡,4,8,8,2022109001,ハッサク,セ4,54,a03fd,関本玲花,1:16.2,4,5-5,38.8,22.6,5,419(+1),a03ff,[地]永田幸宏,x0be75,市江亮一,5.6
202635082302,2,C2八組,ダ,1200,曇,重,13:35,2026-08-23,盛岡,5,2,2,2022102686,ミヤビノオウザ,牡4,56,a050e,佐々木志,1:16.3,クビ,4-4,39.2,12.2,3,441(-4),a02e2,[地]工藤裕孝,z00825,河野洋平,3.0
202635082302,2,C2八組,ダ,1200,曇,重,13:35,2026-08-23,盛岡,6,6,6,2022102023,コンバットベラ,牝4,54,05577,岩本怜,1:16.9,4,2-3,40.4,17.6,4,470(+8),05555,[地]三野宮通,x09d53,（株）アプエンテ,
202635082302,2,C2八組,ダ,1200,曇,重,13:35,2026-08-23,盛岡,7,3,3,2020100041,ポイントバック,セ6,56,05183,南郷家全,1:17.4,3,7-7,38.6,135.8,8,510(+8),05654,[地]櫻田浩樹,872006,松尾正,
202635082302,2,C2八組,ダ,1200,曇,重,13:35,2026-08-23,盛岡,8,4,4,2021102446,ラストパラダイス,セ5,56,05552,鈴木祐,1:18.2,5,8-8,38.5,112.4,7,478(+2),a024c,[地]櫻田康二,253006,山本武司,
202635082303,3,C2七組,ダ,1200,曇,稍重,14:10,2026-08-23,盛岡,1,6,6,2022107001,ロンディネ,牝4,54,05542,高松亮,1:13.8,,1-1,37.4,1.9,1,429(-2),05709,[地]千葉博次,022803,（株）パニオロ,43.0
202635082303,3,C2七組,ダ,1200,曇,稍重,14:10,2026-08-23,盛岡,2,8,8,2021100065,ジョードプル,牡5,56,05577,岩本怜,1:14.6,5,4-3,37.9,37.3,6,457(0),05199,[地]佐藤敏彦,673031,小橋亮太,15.1
202635082303,3,C2七組,ダ,1200,曇,稍重,14:10,2026-08-23,盛岡,3,3,3,2022103000,アンテニトルス,牝4,50,a06c0,斉藤友香,1:14.7,1/2,5-6,37.7,2.4,2,474(+6),05762,[地]千葉幸喜,850030,熊谷貴之,8.6
202635082303,3,C2七組,ダ,1200,曇,稍重,14:10,2026-08-23,盛岡,4,1,1,2022104532,サンホワイトクリフ,牡4,55,05687,坂井瑛音,1:14.8,1/2,8-8,37.4,31.9,5,415(+1),05683,[地]菅原勲,x0bf57,大山口洋平,5.6
202635082303,3,C2七組,ダ,1200,曇,稍重,14:10,2026-08-23,盛岡,5,4,4,2022100218,アルデムラータ,牝4,54,05560,小林凌,1:14.9,1/2,6-7,37.8,18.1,4,441(+7),05199,[地]佐藤敏彦,x0b441,増田吉彦,3.0
202635082303,3,C2七組,ダ,1200,曇,稍重,14:10,2026-08-23,盛岡,6,7,7,2020100336,バララララララ,牝6,54,05490,山本政聡,1:15.4,3,3-4,38.8,6.5,3,431(0),05739,[地]斉藤雄一,741031,古谷剛彦,
202635082303,3,C2七組,ダ,1200,曇,稍重,14:10,2026-08-23,盛岡,7,2,2,2022102533,カゼヨウビ,牝4,54,05462,大坪慎,1:15.6,1.1/4,6-5,38.6,37.4,7,436(+3),05199,[地]佐藤敏彦,x09067,遠藤喜和,
202635082303,3,C2七組,ダ,1200,曇,稍重,14:10,2026-08-23,盛岡,8,5,5,2020100232,アステルグロリアス,牝6,54,a02b0,山本聡紀,1:15.7,クビ,2-2,39.1,48.2,8,410(-8),05685,[地]板垣吉則,216031,小島正宏,
202635082304,4,C2六組,ダ,1200,曇,稍重,14:45,2026-08-23,盛岡,1,4,4,2021103185,ヘクトプリンセス,牝5,53,05687,坂井瑛音,1:13.8,,6-5,36.8,1.3,1,427(+1),05683,[地]菅原勲,131031,会田裕一,43.0
202635082304,4,C2六組,ダ,1200,曇,稍重,14:45,2026-08-23,盛岡,2,6,6,2020103185,マーゴットミトス,牡6,56,05591,塚本涼人,1:14.3,3,2-2,37.7,6.0,2,472(-6),a02f4,[地]橘友和,900031,前田良平,15.1
202635082304,4,C2六組,ダ,1200,曇,稍重,14:45,2026-08-23,盛岡,3,3,3,2019106283,カニフ,牝7,54,05462,大坪慎,1:14.3,アタマ,5-4,37.5,10.6,3,460(+2),a02f4,[地]橘友和,074031,谷口祐人,8.6
202635082304,4,C2六組,ダ,1200,曇,稍重,14:45,2026-08-23,盛岡,4,2,2,2022100515,クレストライン,牝4,54,05560,小林凌,1:14.4,1/2,9-9,37.0,99.5,8,439(-7),a073c,[地]西野直樹,x09067,遠藤喜和,5.6
202635082304,4,C2六組,ダ,1200,曇,稍重,14:45,2026-08-23,盛岡,5,5,5,2021105324,ファイストス,牝5,54,05571,菅原辰徳,1:14.5,クビ,1-1,38.0,14.0,6,469(+3),05762,[地]千葉幸喜,850030,熊谷貴之,3.0
202635082304,4,C2六組,ダ,1200,曇,稍重,14:45,2026-08-23,盛岡,6,8,9,2022100051,ミエノシリウス,セ4,56,05463,高橋悠里,1:14.6,3/4,4-3,37.8,12.3,5,447(-11),05720,[地]伊藤和忍,414030,里見美惠子,
202635082304,4,C2六組,ダ,1200,曇,稍重,14:45,2026-08-23,盛岡,7,7,7,2017104254,ユーアーマイソウル,牡9,56,05119,阿部英俊,1:14.8,3/4,8-6,37.8,11.9,4,485(-2),a0269,[地]吉田司,673031,小橋亮太,
202635082304,4,C2六組,ダ,1200,曇,稍重,14:45,2026-08-23,盛岡,8,1,1,2019101772,ローガンマウンテン,牝7,54,a050e,佐々木志,1:15.1,2,6-8,38.1,112.4,9,470(-1),a0668,[地]陶文峰,x09ace,シグラップ・マネジメ,
202635082304,4,C2六組,ダ,1200,曇,稍重,14:45,2026-08-23,盛岡,9,8,8,2021105822,エバーアリエル,牝5,54,05294,村上忍,1:15.4,1.3/4,3-7,38.6,81.8,7,452(0),a02e2,[地]工藤裕孝,x0845c,男澤喜惠子,
202635082305,5,B1,芝,1700,曇,稍重,15:20,2026-08-23,盛岡,1,4,4,2022101685,プレシャスアセット,牝4,54,05490,山本政聡,1:44.8,,1-1-1-1,36.4,2.5,2,452(+9),a03ff,[地]永田幸宏,x0a03e,Ｉレーシング（株）,80.0
