race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize,corner1_raw,corner1_rank,corner1_group_size,corner1_gap_len_est,corner1_is_leader,corner2_raw,corner2_rank,corner2_group_size,corner2_gap_len_est,corner2_is_leader,corner3_raw,corner3_rank,corner3_group_size,corner3_gap_len_est,corner3_is_leader,corner4_raw,corner4_rank,corner4_group_size,corner4_gap_len_est,corner4_is_leader,track_index,track_comment
202630090801,1,2歳未勝利,ダ,1000,晴,良,14:25,2026-09-08,門別,1,7,10,2024102189,サザンザバロン,牡2,55,05286,服部茂史,1:01.5,,1-1,37.2,2.8,1,442(+4),05706,[地]川島洋人,096006,村山忠弘,50.0,,,,,,,,,,,"10,(2,8)-(1,6),11,(5,7),(3,4,12)-9",1,1,0.0,False,"10,(2,8)-1,(6,11),(5,7),(4,12)-3-9",1,1,0.0,False,,
202630090801,1,2歳未勝利,ダ,1000,晴,良,14:25,2026-09-08,門別,2,2,2,2024104488,キューティーホープ,牝2,55,05592,小野楓馬,1:02.5,5,2-2,37.8,17.3,7,434(-6),05688,[地]小野望,144803,エスペランサ（株）,14.0,,,,,,,,,,,"10,(2,8)-(1,6),11,(5,7),(3,4,12)-9",2,2,1.5,False,"10,(2,8)-1,(6,11),(5,7),(4,12)-3-9",2,2,1.5,False,,
202630090801,1,2歳未勝利,ダ,1000,晴,良,14:25,2026-09-08,門別,3,1,1,2024108199,ツムギノワンワン,牝2,55,05371,亀井洋司,1:02.8,1.1/2,4-4,37.6,274.2,11,402(+2),05364,[地]柳澤好美,863033,成富直行,10.5,,,,,,,,,,,"10,(2,8)-(1,6),11,(5,7),(3,4,12)-9",4,2,5.0,False,"10,(2,8)-1,(6,11),(5,7),(4,12)-3-9",4,1,5.0,False,,
202630090801,1,2歳未勝利,ダ,1000,晴,良,14:25,2026-09-08,門別,4,8,11,2024100308,クラエンデバー,牝2,55,05685,宮内勇樹,1:03.1,1.1/2,6-5,37.7,10.4,6,484(+4),05453,[地]松本隆宏,396031,倉見利弘,7.0,,,,,,,,,,,"10,(2,8)-(1,6),11,(5,7),(3,4,12)-9",6,1,6.5,False,"10,(2,8)-1,(6,11),(5,7),(4,12)-3-9",5,2,6.5,False,,
202630090801,1,2歳未勝利,ダ,1000,晴,良,14:25,2026-09-08,門別,5,8,12,2024100598,スタニングアロー,牡2,55,05502,松井伸也,1:03.3,1,9-9,37.3,8.2,4,418(-2),05723,[地]川島雅人,x0a320,松本光弘,3.5,,,,,,,,,,,"10,(2,8)-(1,6),11,(5,7),(3,4,12)-9",9,3,9.5,False,"10,(2,8)-1,(6,11),(5,7),(4,12)-3-9",9,2,9.5,False,,
202630090801,1,2歳未勝利,ダ,1000,晴,良,14:25,2026-09-08,門別,6,6,7,2024101365,エムティアイビー,牝2,55,05534,石川倭,1:03.3,ハナ,7-7,37.7,4.6,2,446(+2),05509,[地]米川昇,x0878b,（株）門別牧場,,,,,,,,,,,,"10,(2,8)-(1,6),11,(5,7),(3,4,12)-9",7,2,8.0,False,"10,(2,8)-1,(6,11),(5,7),(4,12)-3-9",7,2,8.0,False,,
202630090801,1,2歳未勝利,ダ,1000,晴,良,14:25,2026-09-08,門別,7,5,6,2024101677,ヘルエッジロード,牡2,55,05492,阿部龍,1:03.3,アタマ,4-5,38.1,4.8,3,426(+2),05615,[地]佐久間雅,798008,一村哲也,,,,,,,,,,,,"10,(2,8)-(1,6),11,(5,7),(3,4,12)-9",4,2,5.0,False,"10,(2,8)-1,(6,11),(5,7),(4,12)-3-9",5,2,6.5,False,,
202630090801,1,2歳未勝利,ダ,1000,晴,良,14:25,2026-09-08,門別,8,4,4,2024103965,イイヒタビダチ,牡2,55,05601,金山昇馬,1:03.6,1.1/2,9-9,37.6,39.3,9,432(+2),05301,[地]村上正和,117030,中西功,,,,,,,,,,,,"10,(2,8)-(1,6),11,(5,7),(3,4,12)-9",9,3,9.5,False,"10,(2,8)-1,(6,11),(5,7),(4,12)-3-9",9,2,9.5,False,,
202630090801,1,2歳未勝利,ダ,1000,晴,良,14:25,2026-09-08,門別,9,6,8,2024107266,ポコアポコ,牡2,55,05666,望月洵輝,1:03.6,ハナ,2-2,39.0,8.5,5,448(-4),05758,[地]小国博行,338031,牧野聖子,,,,,,,,,,,,"10,(2,8)-(1,6),11,(5,7),(3,4,12)-9",2,2,1.5,False,"10,(2,8)-1,(6,11),(5,7),(4,12)-3-9",2,2,1.5,False,,
202630090801,1,2歳未勝利,ダ,1000,晴,良,14:25,2026-09-08,門別,10,3,3,2024101221,テーオーベリー,牝2,55,05389,岩橋勇二,1:03.6,アタマ,9-11,37.3,18.9,8,450(+4),05630,[地]田中淳司,304008,小笹公也,,,,,,,,,,,,"10,(2,8)-(1,6),11,(5,7),(3,4,12)-9",9,3,9.5,False,"10,(2,8)-1,(6,11),(5,7),(4,12)-3-9",11,1,13.0,False,,
