race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize
202643082801,1,3歳八　未受賞,ダ,1200,晴,良,14:45,2026-08-28,船橋,1,2,2,2023100507,レオセラフィム,牝3,54,a01f6,實川純一,1:17.9,,3-5-4,39.5,13.4,3,536(0),a02af,[地]渡辺貴光,910008,田中博之,120.0
202643082801,1,3歳八　未受賞,ダ,1200,晴,良,14:45,2026-08-28,船橋,2,3,3,2023100129,ダイレンジャー,牡3,56,05675,Ｆ．ゴン,1:18.8,4,1-1-1,40.8,14.8,4,460(-2),05681,[地]新井清重,641030,日下部勝徳,48.0
202643082801,1,3歳八　未受賞,ダ,1200,晴,良,14:45,2026-08-28,船橋,3,6,6,2023100315,スクーデリア,牡3,56,05443,本田正重,1:19.3,2.1/2,2-1-1,41.3,1.7,1,434(0),05646,[地]川島正一,x03564,大輝興産（株）,30.0
202643082801,1,3歳八　未受賞,ダ,1200,晴,良,14:45,2026-08-28,船橋,4,4,4,2023101680,シュヴァルムーン,牝3,54,05488,本橋孝太,1:19.4,1/2,5-1-4,41.4,2.3,2,502(0),05647,[地]石井勝男,768008,飯田総一郎,18.0
202643082801,1,3歳八　未受賞,ダ,1200,晴,良,14:45,2026-08-28,船橋,5,1,1,2023105160,ミノシャルム,牝3,54,05521,藤原幹生,1:19.6,1,7-6-6,40.8,28.6,5,484(+3),a0377,[地]林幻,x0b441,増田吉彦,12.0
202643082801,1,3歳八　未受賞,ダ,1200,晴,良,14:45,2026-08-28,船橋,6,8,8,2023109156,ナナチャン,牝3,54,05598,山中悠希,1:19.8,3/4,3-1-1,41.8,47.5,7,460(+9),a01c3,[地]阿井正雄,x08b15,（株）心頼ＬｏｏＰ,
202643082801,1,3歳八　未受賞,ダ,1200,晴,良,14:45,2026-08-28,船橋,7,5,5,2023101903,ラショウモン,牡3,55,a050f,所蛍,1:20.6,4,5-6-6,41.8,70.7,8,426(-4),05713,[地]山田信大,474008,大久保和夫,
202643082801,1,3歳八　未受賞,ダ,1200,晴,良,14:45,2026-08-28,船橋,8,7,7,2023103041,ヴィヴィッドマン,牡3,56,a025d,小杉亮,1:23.5,大,7-6-8,44.7,33.4,6,461(0),a0272,[地]矢内博,x09284,石井智,
202643082802,2,プルメリアデビュー(2歳),ダ,1200,晴,良,15:15,2026-08-28,船橋,1,3,3,2024100024,ヘニーザクイーン,牝2,54,05675,Ｆ．ゴン,1:16.5,,1-1-1,38.6,1.8,1,475(0),05753,[地]山下貴之,015803,サイプレスホールディ,410.0
202643082802,2,プルメリアデビュー(2歳),ダ,1200,晴,良,15:15,2026-08-28,船橋,2,4,4,2024100313,メイプルシップ,牡2,54,05549,張田昂,1:16.8,1.1/2,2-1-1,38.8,4.2,3,461(0),05717,[地]張田京,390002,節英司,164.0
202643082802,2,プルメリアデビュー(2歳),ダ,1200,晴,良,15:15,2026-08-28,船橋,3,5,5,2024102414,ツクバヴィヴァン,牡2,54,a01fb,山口達弥,1:18.2,7,4-3-3,40.0,2.7,2,443(0),05436,[地]林正人,363030,細谷武史,102.5
202643082802,2,プルメリアデビュー(2歳),ダ,1200,晴,良,15:15,2026-08-28,船橋,4,1,1,2024103795,レイナファミリア,牝2,54,a025d,小杉亮,1:20.1,9,2-4-4,41.1,13.8,4,458(0),a0377,[地]林幻,x0b422,玉井宏典,61.5
