race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize,corner1_raw,corner1_rank,corner1_group_size,corner1_gap_len_est,corner1_is_leader,corner2_raw,corner2_rank,corner2_group_size,corner2_gap_len_est,corner2_is_leader,corner3_raw,corner3_rank,corner3_group_size,corner3_gap_len_est,corner3_is_leader,corner4_raw,corner4_rank,corner4_group_size,corner4_gap_len_est,corner4_is_leader,track_index,track_comment
202654091201,1,3歳ー4,ダ,1400,曇,不良,15:00,2026-09-12,高知,1,2,2,2023105742,モズガネシア,牡3,57,05496,郷間勇太,1:31.9,,1-1-1-1,40.4,1.1,1,482(-3),a030b,[地]西山裕貴,673031,小橋亮太,60.0,"2,(3,7)-(4,12)-(6,10)-(1,11)-9-5",1,1,0.0,False,"2,(3,7)-4,(12,10),6-1-11,9-5",1,1,0.0,False,"2,(3,7),10,4,(12,6)-1-9,11-5",1,1,0.0,False,"2-10,(3,7)-6-(4,1),(11,9),(12,5)",1,1,0.0,False,,
202654091201,1,3歳ー4,ダ,1400,曇,不良,15:00,2026-09-12,高知,2,7,10,2023106563,メイショウゴウケツ,牡3,57,05670,新庄海誠,1:33.6,8,6-5-4-2,41.8,13.7,3,482(-15),05726,[地]那俄性哲,042803,（株）ファーストビ,24.0,"2,(3,7)-(4,12)-(6,10)-(1,11)-9-5",6,2,8.5,False,"2,(3,7)-4,(12,10),6-1-11,9-5",5,2,6.5,False,"2,(3,7),10,4,(12,6)-1-9,11-5",4,1,3.0,False,"2-10,(3,7)-6-(4,1),(11,9),(12,5)",2,1,3.5,False,,
202654091201,1,3歳ー4,ダ,1400,曇,不良,15:00,2026-09-12,高知,3,3,3,2023106328,ジーティービバ,牝3,54,a05df,近藤翔月,1:33.8,1,2-2-2-3,42.1,32.4,5,489(+13),a035f,[地]中西達也,464030,田畑利彦,18.0,"2,(3,7)-(4,12)-(6,10)-(1,11)-9-5",2,2,1.5,False,"2,(3,7)-4,(12,10),6-1-11,9-5",2,2,1.5,False,"2,(3,7),10,4,(12,6)-1-9,11-5",2,2,1.5,False,"2-10,(3,7)-6-(4,1),(11,9),(12,5)",3,2,5.0,False,,
202654091201,1,3歳ー4,ダ,1400,曇,不良,15:00,2026-09-12,高知,4,5,5,2023104895,リジョイシファイ,牡3,57,a03e2,多田羅誠,1:34.3,2.1/2,11-11-11-10,40.0,50.4,6,496(+5),05785,[地]工藤真司,198031,琴浦諒,12.0,"2,(3,7)-(4,12)-(6,10)-(1,11)-9-5",11,1,19.0,False,"2,(3,7)-4,(12,10),6-1-11,9-5",11,1,20.0,False,"2,(3,7),10,4,(12,6)-1-9,11-5",11,1,18.0,False,"2-10,(3,7)-6-(4,1),(11,9),(12,5)",10,2,15.0,False,,
202654091201,1,3歳ー4,ダ,1400,曇,不良,15:00,2026-09-12,高知,5,1,1,2023101935,ホットロッドスター,牡3,57,a0270,岡村卓弥,1:34.3,アタマ,8-8-8-6,41.6,21.6,4,494(-1),05785,[地]工藤真司,385031,星加浩一,6.0,"2,(3,7)-(4,12)-(6,10)-(1,11)-9-5",8,2,12.0,False,"2,(3,7)-4,(12,10),6-1-11,9-5",8,1,11.5,False,"2,(3,7),10,4,(12,6)-1-9,11-5",8,1,9.5,False,"2-10,(3,7)-6-(4,1),(11,9),(12,5)",6,2,12.0,False,,
202654091201,1,3歳ー4,ダ,1400,曇,不良,15:00,2026-09-12,高知,6,5,6,2023103900,オーケートムボーイ,牝3,55,a01bb,畑中信司,1:34.3,アタマ,6-7-6-5,42.0,8.7,2,447(+3),05726,[地]那俄性哲,042803,（株）ファーストビ,,"2,(3,7)-(4,12)-(6,10)-(1,11)-9-5",6,2,8.5,False,"2,(3,7)-4,(12,10),6-1-11,9-5",7,1,8.0,False,"2,(3,7),10,4,(12,6)-1-9,11-5",6,2,6.0,False,"2-10,(3,7)-6-(4,1),(11,9),(12,5)",5,1,8.5,False,,
202654091201,1,3歳ー4,ダ,1400,曇,不良,15:00,2026-09-12,高知,7,7,9,2023102055,アーユーリアル,牝3,55,a01ad,上田将司,1:35.1,4,10-10-9-8,41.7,86.0,11,450(+4),a01c8,[地]国澤輝幸,x0958e,岡田孝之,,"2,(3,7)-(4,12)-(6,10)-(1,11)-9-5",10,1,15.5,False,"2,(3,7)-4,(12,10),6-1-11,9-5",10,1,16.5,False,"2,(3,7),10,4,(12,6)-1-9,11-5",9,1,13.0,False,"2-10,(3,7)-6-(4,1),(11,9),(12,5)",8,2,13.5,False,,
202654091201,1,3歳ー4,ダ,1400,曇,不良,15:00,2026-09-12,高知,8,6,7,2023100760,アシャカバッハ,牡3,57,a0256,西森将司,1:35.4,1.1/2,2-2-2-3,43.7,72.5,8,474(+2),a02d3,[地]目迫大輔,905033,吉冨学,,"2,(3,7)-(4,12)-(6,10)-(1,11)-9-5",2,2,1.5,False,"2,(3,7)-4,(12,10),6-1-11,9-5",2,2,1.5,False,"2,(3,7),10,4,(12,6)-1-9,11-5",2,2,1.5,False,"2-10,(3,7)-6-(4,1),(11,9),(12,5)",3,2,5.0,False,,
202654091201,1,3歳ー4,ダ,1400,曇,不良,15:00,2026-09-12,高知,9,8,11,2023104428,エスケーブラッド,牡3,57,05689,城野慈尚,1:35.7,1.1/2,8-9-10-8,42.1,81.5,9,432(+4),a003f,[地]宮路洋一,x09b6c,上岡早苗,,"2,(3,7)-(4,12)-(6,10)-(1,11)-9-5",8,2,12.0,False,"2,(3,7)-4,(12,10),6-1-11,9-5",9,1,15.0,False,"2,(3,7),10,4,(12,6)-1-9,11-5",10,1,14.5,False,"2-10,(3,7)-6-(4,1),(11,9),(12,5)",8,2,13.5,False,,
202654091201,1,3歳ー4,ダ,1400,曇,不良,15:00,2026-09-12,高知,10,4,4,2023100872,シデレウス,牡3,57,a0258,山崎雅由,1:35.9,3/4,4-4-5-6,43.7,64.9,7,459(-5),a065b,[地]嬉勝則,074033,伊達泰明,,"2,(3,7)-(4,12)-(6,10)-(1,11)-9-5",4,2,5.0,False,"2,(3,7)-4,(12,10),6-1-11,9-5",4,1,5.0,False,"2,(3,7),10,4,(12,6)-1-9,11-5",5,1,4.5,False,"2-10,(3,7)-6-(4,1),(11,9),(12,5)",6,2,12.0,False,,
