race_id,segment_index,lap_time_sec
202642071401,1,12.1
202642071401,2,10.8
202642071401,3,12.4
202642071401,4,13.0
202642071402,1,12.1
202642071402,2,10.3
202642071402,3,12.1
202642071402,4,12.5
202642071403,1,13.5
202642071403,2,12.5
202642071403,3,12.6
202642071403,4,13.0
202642071403,5,12.0
202642071403,6,14.4
202642071403,7,14.7
202642071404,1,12.5
202642071404,2,12.4
202642071404,3,13.3
202642071404,4,13.2
202642071404,5,11.7
202642071404,6,13.8
202642071404,7,13.1
202642071405,1,12.5
202642071405,2,12.1
202642071405,3,12.9
202642071405,4,13.0
202642071405,5,12.1
202642071405,6,13.4
202642071405,7,13.6
202642071406,1,7.5
202642071406,2,11.1
202642071406,3,11.5
202642071406,4,13.0
202642071406,5,13.4
202642071406,6,12.3
202642071406,7,13.9
202642071406,8,14.1
202642071407,1,12.5
202642071407,2,11.7
202642071407,3,12.6
202642071407,4,13.2
202642071407,5,12.0
202642071407,6,13.4
202642071407,7,13.5
202642071408,1,12.3
202642071408,2,12.3
202642071408,3,12.6
202642071408,4,13.0
202642071408,5,11.7
202642071408,6,13.3
202642071408,7,13.4
202642071409,1,12.1
202642071409,2,11.7
202642071409,3,12.0
202642071409,4,12.5
202642071409,5,12.2
202642071409,6,13.6
202642071409,7,14.1
202642071410,1,12.3
202642071410,2,11.2
202642071410,3,13.7
202642071410,4,12.6
202642071410,5,13.5
202642071410,6,13.1
202642071410,7,13.4
202642071410,8,12.7
202642071410,9,13.5
202642071410,10,14.6
202642071411,1,7.5
202642071411,2,11.4
202642071411,3,12.5
202642071411,4,12.5
202642071411,5,13.0
202642071411,6,11.8
202642071411,7,13.0
202642071411,8,13.0
202642071412,1,13.1
202642071412,2,11.5
202642071412,3,13.8
202642071412,4,13.1
202642071412,5,13.4
202642071412,6,13.6
202642071412,7,13.7
202642071412,8,12.1
202642071412,9,13.5
202642071412,10,13.3
