race_id,segment_index,lap_time_sec
202644072001,1,12.7
202644072001,2,12.1
202644072001,3,12.7
202644072001,4,12.9
202644072001,5,12.9
202644072001,6,13.6
202644072001,7,13.7
202644072001,8,13.8
202644072002,1,12.4
202644072002,2,10.9
202644072002,3,12.0
202644072002,4,12.9
202644072002,5,12.9
202644072002,6,14.0
202644072003,1,13.2
202644072003,2,11.8
202644072003,3,12.2
202644072003,4,12.3
202644072003,5,12.6
202644072003,6,11.8
202644072003,7,13.0
202644072004,1,12.4
202644072004,2,11.5
202644072004,3,12.1
202644072004,4,12.8
202644072004,5,11.8
202644072004,6,12.0
202644072005,1,13.3
202644072005,2,11.7
202644072005,3,12.0
202644072005,4,12.9
202644072005,5,13.8
202644072005,6,12.9
202644072005,7,13.6
202644072006,1,12.8
202644072006,2,11.8
202644072006,3,12.4
202644072006,4,13.2
202644072006,5,12.7
202644072006,6,13.5
202644072007,1,12.7
202644072007,2,12.1
202644072007,3,13.3
202644072007,4,12.7
202644072007,5,12.4
202644072007,6,13.2
202644072007,7,13.1
202644072007,8,13.3
202644072008,1,13.4
202644072008,2,11.7
202644072008,3,11.9
202644072008,4,12.2
202644072008,5,12.5
202644072008,6,12.7
202644072008,7,14.3
202644072009,1,12.7
202644072009,2,12.2
202644072009,3,13.6
202644072009,4,13.1
202644072009,5,12.6
202644072009,6,12.7
202644072009,7,12.9
202644072009,8,12.1
202644072009,9,12.7
202644072010,1,12.5
202644072010,2,11.2
202644072010,3,11.9
202644072010,4,12.7
202644072010,5,12.3
202644072010,6,13.8
202644072011,1,13.0
202644072011,2,11.5
202644072011,3,11.5
202644072011,4,11.8
202644072011,5,12.3
202644072011,6,11.8
202644072011,7,13.0
202644072012,1,12.3
202644072012,2,10.9
202644072012,3,11.5
202644072012,4,12.5
202644072012,5,11.9
202644072012,6,13.3
