race_id,segment_index,lap_time_sec
202644072101,1,12.4
202644072101,2,11.6
202644072101,3,13.3
202644072101,4,13.2
202644072101,5,13.0
202644072101,6,13.9
202644072101,7,13.2
202644072101,8,12.9
202644072102,1,12.9
202644072102,2,11.6
202644072102,3,12.1
202644072102,4,12.7
202644072102,5,13.3
202644072102,6,12.0
202644072102,7,12.5
202644072103,1,12.3
202644072103,2,11.3
202644072103,3,12.1
202644072103,4,13.2
202644072103,5,12.2
202644072103,6,13.1
202644072104,1,12.9
202644072104,2,11.8
202644072104,3,12.1
202644072104,4,12.3
202644072104,5,12.9
202644072104,6,12.5
202644072104,7,13.5
202644072105,1,12.7
202644072105,2,11.6
202644072105,3,13.0
202644072105,4,12.9
202644072105,5,11.8
202644072105,6,12.5
202644072106,1,12.5
202644072106,2,12.0
202644072106,3,12.8
202644072106,4,12.8
202644072106,5,12.8
202644072106,6,13.6
202644072106,7,13.2
202644072106,8,13.2
202644072107,1,12.7
202644072107,2,11.5
202644072107,3,11.9
202644072107,4,12.6
202644072107,5,11.8
202644072107,6,12.9
202644072108,1,12.7
202644072108,2,11.7
202644072108,3,12.7
202644072108,4,12.9
202644072108,5,12.8
202644072108,6,13.0
202644072108,7,12.9
202644072108,8,13.1
202644072109,1,12.4
202644072109,2,11.5
202644072109,3,11.8
202644072109,4,12.5
202644072109,5,11.9
202644072109,6,12.7
202644072110,1,12.3
202644072110,2,11.8
202644072110,3,13.0
202644072110,4,13.3
202644072110,5,12.9
202644072110,6,12.8
202644072110,7,13.0
202644072110,8,13.6
202644072110,9,13.1
202644072110,10,13.9
202644072111,1,12.5
202644072111,2,11.2
202644072111,3,11.7
202644072111,4,12.3
202644072111,5,11.7
202644072111,6,12.9
202644072112,1,12.8
202644072112,2,11.5
202644072112,3,12.0
202644072112,4,12.3
202644072112,5,12.7
202644072112,6,13.2
202644072112,7,14.0
202644072112,8,12.5
202644072112,9,12.9
