race_id,segment_index,lap_time_sec
202644083101,1,13.2
202644083101,2,12.7
202644083101,3,13.5
202644083101,4,12.9
202644083101,5,12.0
202644083101,6,13.1
202644083101,7,13.6
202644083101,8,14.1
202644083102,1,12.3
202644083102,2,11.1
202644083102,3,12.0
202644083102,4,13.0
202644083102,5,12.9
202644083102,6,13.7
202644083103,1,13.3
202644083103,2,12.7
202644083103,3,12.6
202644083103,4,12.8
202644083103,5,12.8
202644083103,6,11.9
202644083103,7,13.4
202644083104,1,12.2
202644083104,2,11.5
202644083104,3,11.8
202644083104,4,12.4
202644083104,5,12.1
202644083104,6,14.0
202644083105,1,12.9
202644083105,2,11.8
202644083105,3,11.9
202644083105,4,12.4
202644083105,5,13.2
202644083105,6,12.9
202644083105,7,13.9
202644083106,1,12.8
202644083106,2,11.6
202644083106,3,12.0
202644083106,4,12.7
202644083106,5,12.3
202644083106,6,13.7
202644083107,1,13.2
202644083107,2,12.2
202644083107,3,12.6
202644083107,4,12.7
202644083107,5,12.8
202644083107,6,13.2
202644083107,7,13.5
202644083107,8,13.8
202644083108,1,13.3
202644083108,2,11.6
202644083108,3,11.7
202644083108,4,12.1
202644083108,5,12.9
202644083108,6,12.4
202644083108,7,13.2
202644083109,1,12.7
202644083109,2,12.6
202644083109,3,13.4
202644083109,4,13.8
202644083109,5,12.8
202644083109,6,12.4
202644083109,7,12.5
202644083109,8,13.3
202644083109,9,12.6
202644083109,10,13.1
202644083110,1,12.3
202644083110,2,10.7
202644083110,3,11.7
202644083110,4,12.7
202644083110,5,12.7
202644083110,6,13.8
202644083111,1,12.7
202644083111,2,11.3
202644083111,3,11.5
202644083111,4,12.0
202644083111,5,12.7
202644083111,6,12.4
202644083111,7,13.8
202644083112,1,12.7
202644083112,2,11.9
202644083112,3,13.2
202644083112,4,12.9
202644083112,5,12.5
202644083112,6,12.7
202644083112,7,13.4
202644083112,8,12.8
202644083112,9,13.1
