race_id,segment_index,lap_time_sec
202644090101,1,13.1
202644090101,2,12.2
202644090101,3,13.5
202644090101,4,13.3
202644090101,5,13.1
202644090101,6,13.2
202644090101,7,13.6
202644090101,8,13.1
202644090102,1,12.9
202644090102,2,11.5
202644090102,3,12.1
202644090102,4,12.8
202644090102,5,11.9
202644090102,6,12.9
202644090103,1,13.6
202644090103,2,12.4
202644090103,3,13.1
202644090103,4,13.1
202644090103,5,12.9
202644090103,6,12.0
202644090103,7,12.8
202644090104,1,12.4
202644090104,2,11.0
202644090104,3,12.1
202644090104,4,13.0
202644090104,5,12.0
202644090104,6,12.8
202644090105,1,13.3
202644090105,2,13.0
202644090105,3,13.5
202644090105,4,12.9
202644090105,5,12.0
202644090105,6,13.2
202644090105,7,13.4
202644090105,8,14.2
202644090106,1,13.4
202644090106,2,11.7
202644090106,3,12.1
202644090106,4,12.5
202644090106,5,13.1
202644090106,6,12.6
202644090106,7,13.2
202644090107,1,12.9
202644090107,2,11.6
202644090107,3,13.0
202644090107,4,12.9
202644090107,5,12.3
202644090107,6,13.0
202644090107,7,12.7
202644090107,8,12.7
202644090108,1,12.5
202644090108,2,11.0
202644090108,3,11.8
202644090108,4,12.9
202644090108,5,12.5
202644090108,6,13.3
202644090109,1,12.5
202644090109,2,12.4
202644090109,3,13.3
202644090109,4,12.6
202644090109,5,12.0
202644090109,6,12.5
202644090109,7,12.8
202644090109,8,13.7
202644090110,1,13.4
202644090110,2,11.9
202644090110,3,11.9
202644090110,4,12.3
202644090110,5,12.6
202644090110,6,12.1
202644090110,7,13.5
202644090111,1,12.1
202644090111,2,10.9
202644090111,3,11.6
202644090111,4,12.4
202644090111,5,12.2
202644090111,6,13.5
202644090112,1,12.5
202644090112,2,11.2
202644090112,3,11.8
202644090112,4,12.5
202644090112,5,12.1
202644090112,6,13.2
