race_id,segment_index,lap_time_sec
202644081501,1,13.1
202644081501,2,12.6
202644081501,3,13.5
202644081501,4,13.2
202644081501,5,12.8
202644081501,6,12.9
202644081501,7,13.3
202644081501,8,13.1
202644081502,1,12.5
202644081502,2,11.0
202644081502,3,11.8
202644081502,4,12.6
202644081502,5,12.6
202644081502,6,13.7
202644081503,1,12.8
202644081503,2,11.7
202644081503,3,12.2
202644081503,4,13.0
202644081503,5,12.0
202644081503,6,13.4
202644081504,1,13.0
202644081504,2,12.9
202644081504,3,13.6
202644081504,4,12.7
202644081504,5,12.0
202644081504,6,12.6
202644081504,7,12.6
202644081504,8,12.9
202644081505,1,13.1
202644081505,2,12.9
202644081505,3,13.2
202644081505,4,13.5
202644081505,5,12.8
202644081505,6,12.1
202644081505,7,12.4
202644081505,8,13.0
202644081505,9,12.5
202644081505,10,13.5
202644081506,1,12.8
202644081506,2,11.6
202644081506,3,11.8
202644081506,4,12.4
202644081506,5,12.8
202644081506,6,12.1
202644081506,7,13.2
202644081507,1,12.4
202644081507,2,10.9
202644081507,3,11.6
202644081507,4,12.4
202644081507,5,12.2
202644081507,6,13.5
202644081508,1,13.2
202644081508,2,11.6
202644081508,3,11.8
202644081508,4,12.2
202644081508,5,12.4
202644081508,6,11.7
202644081508,7,13.1
202644081509,1,12.8
202644081509,2,11.6
202644081509,3,12.0
202644081509,4,12.0
202644081509,5,12.7
202644081509,6,12.1
202644081509,7,12.8
202644081510,1,13.4
202644081510,2,13.6
202644081510,3,13.3
202644081510,4,13.4
202644081510,5,13.7
202644081510,6,13.9
202644081510,7,12.9
202644081510,8,12.5
202644081510,9,12.5
202644081510,10,13.3
202644081510,11,13.2
202644081510,12,14.3
