race_id,segment_index,lap_time_sec
202506010801,1,11.8
202506010801,2,10.6
202506010801,3,11.6
202506010801,4,12.2
202506010801,5,12.6
202506010801,6,13.3
202506010802,1,13.0
202506010802,2,12.3
202506010802,3,13.6
202506010802,4,13.0
202506010802,5,12.7
202506010802,6,12.5
202506010802,7,12.9
202506010802,8,12.8
202506010802,9,13.0
202506010803,1,12.1
202506010803,2,11.1
202506010803,3,11.8
202506010803,4,12.3
202506010803,5,12.6
202506010803,6,13.1
202506010804,1,12.9
202506010804,2,11.7
202506010804,3,13.9
202506010804,4,14.0
202506010804,5,13.3
202506010804,6,13.0
202506010804,7,13.3
202506010804,8,13.1
202506010804,9,13.5
202506010805,1,12.9
202506010805,2,11.3
202506010805,3,13.4
202506010805,4,13.1
202506010805,5,12.9
202506010805,6,12.9
202506010805,7,11.9
202506010805,8,11.9
202506010805,9,11.5
202506010805,10,11.8
202506010806,1,13.0
202506010806,2,12.0
202506010806,3,13.0
202506010806,4,12.8
202506010806,5,12.5
202506010806,6,12.3
202506010806,7,12.5
202506010806,8,12.4
202506010806,9,12.4
202506010807,1,11.7
202506010807,2,10.5
202506010807,3,11.2
202506010807,4,12.3
202506010807,5,12.5
202506010807,6,13.1
202506010808,1,12.9
202506010808,2,12.2
202506010808,3,12.7
202506010808,4,13.3
202506010808,5,12.8
202506010808,6,12.7
202506010808,7,12.8
202506010808,8,12.7
202506010808,9,13.0
202506010809,1,12.8
202506010809,2,11.8
202506010809,3,12.1
202506010809,4,12.1
202506010809,5,11.9
202506010809,6,11.4
202506010809,7,11.2
202506010809,8,11.8
202506010810,1,13.1
202506010810,2,12.1
202506010810,3,13.0
202506010810,4,13.1
202506010810,5,12.6
202506010810,6,12.3
202506010810,7,12.3
202506010810,8,12.5
202506010810,9,12.7
202506010811,1,12.8
202506010811,2,11.0
202506010811,3,13.0
202506010811,4,12.8
202506010811,5,11.6
202506010811,6,12.2
202506010811,7,11.7
202506010811,8,11.6
202506010811,9,11.6
202506010811,10,12.4
202506010812,1,12.9
202506010812,2,11.7
202506010812,3,12.1
202506010812,4,12.3
202506010812,5,12.1
202506010812,6,12.0
202506010812,7,11.4
202506010812,8,11.6
202507010801,1,12.7
202507010801,2,11.1
202507010801,3,11.5
202507010801,4,12.1
202507010801,5,11.9
202507010801,6,13.2
202507010802,1,13.2
202507010802,2,11.7
202507010802,3,13.0
202507010802,4,12.9
202507010802,5,12.9
202507010802,6,13.1
202507010802,7,13.0
202507010802,8,12.4
202507010802,9,13.2
202507010803,1,12.6
202507010803,2,11.0
202507010803,3,11.6
202507010803,4,12.5
202507010803,5,12.9
202507010803,6,12.7
202507010803,7,12.7
202507010804,1,12.9
202507010804,2,11.2
202507010804,3,13.9
202507010804,4,14.0
202507010804,5,12.5
202507010804,6,12.5
202507010804,7,13.2
202507010804,8,12.8
202507010804,9,13.4
202507010805,1,12.3
202507010805,2,11.0
202507010805,3,11.4
202507010805,4,12.1
202507010805,5,11.8
202507010805,6,11.4
202507010805,7,12.1
202507010806,1,12.4
202507010806,2,11.6
202507010806,3,12.1
202507010806,4,12.0
202507010806,5,12.4
202507010806,6,11.8
202507010806,7,11.5
202507010806,8,11.7
202507010807,1,12.7
202507010807,2,11.3
202507010807,3,13.0
202507010807,4,12.9
202507010807,5,12.7
202507010807,6,12.4
202507010807,7,12.4
202507010807,8,12.2
202507010807,9,13.5
202507010808,1,12.0
202507010808,2,11.1
202507010808,3,11.7
202507010808,4,12.3
202507010808,5,12.4
202507010808,6,11.8
202507010808,7,12.6
202507010809,1,12.8
202507010809,2,11.6
202507010809,3,13.1
202507010809,4,13.4
202507010809,5,12.5
202507010809,6,11.4
202507010809,7,12.0
202507010809,8,12.1
202507010809,9,11.4
202507010809,10,12.0
202507010810,1,13.0
202507010810,2,11.9
202507010810,3,13.4
202507010810,4,13.0
202507010810,5,12.4
202507010810,6,12.5
202507010810,7,12.2
202507010810,8,12.3
202507010810,9,12.8
202507010811,1,7.3
202507010811,2,11.6
202507010811,3,12.3
202507010811,4,13.4
202507010811,5,12.6
202507010811,6,12.0
202507010811,7,11.9
202507010811,8,12.5
202507010811,9,12.0
202507010811,10,12.4
202507010812,1,13.0
202507010812,2,11.2
202507010812,3,13.0
202507010812,4,12.6
202507010812,5,12.0
202507010812,6,11.6
202507010812,7,11.9
202507010812,8,12.1
202507010812,9,11.9
202507010812,10,12.3
202510010101,1,6.9
202510010101,2,11.5
202510010101,3,13.0
202510010101,4,12.6
202510010101,5,12.7
202510010101,6,12.3
202510010101,7,12.4
202510010101,8,12.4
202510010101,9,12.3
202510010102,1,11.8
202510010102,2,10.5
202510010102,3,11.0
202510010102,4,11.6
202510010102,5,11.9
202510010102,6,11.9
202510010103,1,12.2
202510010103,2,10.7
202510010103,3,11.5
202510010103,4,12.1
202510010103,5,12.2
202510010106,1,12.4
202510010106,2,10.7
202510010106,3,11.5
202510010106,4,12.0
202510010106,5,12.4
202510010106,6,12.8
202510010106,7,12.1
202510010106,8,12.3
202510010106,9,12.3
202510010106,10,12.4
202510010107,1,13.0
202510010107,2,11.7
202510010107,3,12.5
202510010107,4,12.7
202510010107,5,12.4
202510010107,6,12.1
202510010107,7,12.5
202510010107,8,12.3
202510010107,9,12.1
202510010107,10,11.9
202510010107,11,12.0
202510010107,12,12.0
202510010107,13,12.1
202510010108,1,7.1
202510010108,2,10.9
202510010108,3,12.6
202510010108,4,13.1
202510010108,5,12.3
202510010108,6,11.9
