race_id,segment_index,lap_time_sec
202504020201,1,13.0
202504020201,2,12.1
202504020201,3,13.1
202504020201,4,12.4
202504020201,5,12.4
202504020201,6,11.3
202504020201,7,10.6
202504020201,8,11.0
202504020202,1,12.9
202504020202,2,11.4
202504020202,3,12.0
202504020202,4,13.2
202504020202,5,12.9
202504020202,6,12.0
202504020202,7,11.0
202504020202,8,10.5
202504020202,9,11.5
202504020203,1,12.7
202504020203,2,11.9
202504020203,3,12.9
202504020203,4,13.4
202504020203,5,13.2
202504020203,6,11.3
202504020203,7,10.7
202504020203,8,11.0
202504020204,1,13.0
202504020204,2,11.1
202504020204,3,12.6
202504020204,4,12.8
202504020204,5,12.4
202504020204,6,12.6
202504020204,7,13.2
202504020204,8,12.8
202504020204,9,13.3
202504020205,1,11.9
202504020205,2,11.2
202504020205,3,11.8
202504020205,4,12.5
202504020205,5,11.9
202504020205,6,12.3
202504020206,1,12.1
202504020206,2,10.7
202504020206,3,11.3
202504020206,4,11.9
202504020206,5,11.9
202504020206,6,11.3
202504020206,7,11.2
202504020206,8,11.4
202504020207,1,12.2
202504020207,2,10.6
202504020207,3,11.1
202504020207,4,11.6
202504020207,5,11.4
202504020207,6,11.1
202504020207,7,11.5
202504020207,8,11.5
202504020208,1,11.6
202504020208,2,10.5
202504020208,3,11.4
202504020208,4,13.2
202504020208,5,12.5
202504020208,6,12.3
202504020209,1,12.9
202504020209,2,11.1
202504020209,3,12.8
202504020209,4,13.7
202504020209,5,13.0
202504020209,6,13.2
202504020209,7,13.2
202504020209,8,12.3
202504020209,9,12.3
202504020210,1,13.3
202504020210,2,10.8
202504020210,3,11.7
202504020210,4,12.9
202504020210,5,13.1
202504020210,6,11.9
202504020210,7,11.9
202504020210,8,12.0
202504020210,9,11.9
202504020210,10,11.6
202504020210,11,11.6
202504020211,1,11.9
202504020211,2,10.3
202504020211,3,10.6
202504020211,4,11.1
202504020211,5,11.1
202504020212,1,12.3
202504020212,2,10.3
202504020212,3,11.2
202504020212,4,11.8
202504020212,5,12.0
202504020212,6,11.3
202504020212,7,11.6
202507030202,1,13.0
202507030202,2,11.2
202507030202,3,12.9
202507030202,4,12.9
202507030202,5,12.7
202507030202,6,12.7
202507030202,7,12.9
202507030202,8,12.8
202507030202,9,13.0
202507030203,1,13.6
202507030203,2,12.0
202507030203,3,13.2
202507030203,4,12.8
202507030203,5,11.9
202507030203,6,11.5
202507030203,7,11.5
202507030203,8,11.5
202507030203,9,11.4
202507030203,10,12.1
202507030204,1,12.6
202507030204,2,10.8
202507030204,3,11.6
202507030204,4,12.3
202507030204,5,12.2
202507030204,6,12.8
202507030205,1,12.0
202507030205,2,10.7
202507030205,3,11.1
202507030205,4,11.5
202507030205,5,11.2
202507030205,6,11.3
202507030205,7,12.2
202507030206,1,13.0
202507030206,2,11.3
202507030206,3,12.8
202507030206,4,12.7
202507030206,5,12.4
202507030206,6,11.7
202507030206,7,11.6
202507030206,8,11.3
202507030206,9,11.2
202507030206,10,11.5
202507030207,1,11.8
202507030207,2,11.2
202507030207,3,11.6
202507030207,4,11.7
202507030207,5,11.7
202507030207,6,11.9
202507030207,7,12.3
202507030208,1,13.2
202507030208,2,10.9
202507030208,3,11.8
202507030208,4,11.7
202507030208,5,12.1
202507030208,6,12.3
202507030208,7,12.3
202507030208,8,11.5
202507030208,9,11.8
202507030208,10,11.6
202507030209,1,13.0
202507030209,2,11.5
202507030209,3,13.7
202507030209,4,13.4
202507030209,5,11.7
202507030209,6,12.6
202507030209,7,13.2
202507030209,8,12.4
202507030209,9,12.8
202507030210,1,12.2
202507030210,2,11.0
202507030210,3,11.6
202507030210,4,12.5
202507030210,5,12.4
202507030210,6,12.1
202507030210,7,12.8
202507030211,1,13.0
202507030211,2,11.2
202507030211,3,11.3
202507030211,4,12.5
202507030211,5,12.6
202507030211,6,12.9
202507030211,7,12.7
202507030211,8,12.4
202507030211,9,11.8
202507030211,10,11.5
202507030211,11,11.7
202507030212,1,12.3
202507030212,2,10.5
202507030212,3,10.9
202507030212,4,11.2
202507030212,5,11.2
202507030212,6,11.8
202501010201,1,6.7
202501010201,2,10.9
202501010201,3,11.8
202501010201,4,12.1
202501010201,5,12.2
202501010201,6,12.5
202501010201,7,12.6
202501010201,8,13.1
202501010201,9,13.3
202501010202,1,12.0
202501010202,2,10.8
202501010202,3,11.0
202501010202,4,11.4
202501010202,5,11.8
202501010202,6,12.2
202501010203,1,6.9
202501010203,2,11.2
202501010203,3,12.2
202501010203,4,12.7
202501010203,5,12.3
202501010203,6,12.0
202501010203,7,12.4
202501010203,8,12.8
202501010203,9,12.8
202501010204,1,12.7
202501010204,2,11.1
202501010204,3,12.2
202501010204,4,13.1
202501010204,5,13.3
202501010204,6,12.5
202501010204,7,12.1
202501010204,8,12.3
202501010204,9,11.9
202501010204,10,11.6
202501010205,1,13.3
202501010205,2,12.8
202501010205,3,13.4
202501010205,4,13.5
202501010205,5,13.1
202501010205,6,12.6
202501010205,7,12.0
202501010205,8,11.6
202501010205,9,11.2
202501010206,1,12.4
202501010206,2,10.8
202501010206,3,11.4
202501010206,4,11.7
202501010206,5,11.8
202501010207,1,6.9
202501010207,2,10.8
202501010207,3,11.8
202501010207,4,12.2
202501010207,5,12.1
202501010207,6,12.2
202501010207,7,12.8
202501010207,8,12.7
202501010207,9,12.6
202501010208,1,12.5
202501010208,2,11.7
202501010208,3,11.7
202501010208,4,11.7
202501010208,5,12.0
202501010208,6,12.2
202501010208,7,11.7
202501010208,8,11.8
202501010208,9,12.1
202501010209,1,6.8
202501010209,2,11.3
202501010209,3,11.4
202501010209,4,11.8
202501010209,5,11.8
202501010209,6,11.4
202501010209,7,11.5
202501010209,8,12.3
202501010210,1,6.8
202501010210,2,11.7
202501010210,3,12.2
202501010210,4,12.6
202501010210,5,12.0
202501010210,6,11.7
202501010210,7,11.9
202501010210,8,11.9
202501010210,9,12.0
202501010211,1,13.3
202501010211,2,11.9
202501010211,3,13.0
202501010211,4,13.0
202501010211,5,12.6
202501010211,6,13.0
202501010211,7,13.1
202501010211,8,12.7
202501010211,9,12.0
202501010211,10,11.5
202501010211,11,11.5
202501010211,12,11.9
202501010211,13,12.2
202501010212,1,6.7
202501010212,2,11.9
202501010212,3,11.2
202501010212,4,11.3
202501010212,5,11.3
202501010212,6,11.5
202501010212,7,11.9
202501010212,8,12.2
