race_id,bet_type,rank,combination,payout,popularity
202630081201,単勝,1,9,1380,4
202630081201,複勝,1,9,160,3
202630081201,複勝,2,2,100,1
202630081201,複勝,3,8,320,7
202630081201,枠連,1,2 - 7,530,3
202630081201,馬連,1,2 - 9,550,3
202630081201,ワイド,1,2 - 9,270,2
202630081201,ワイド,2,8 - 9,3800,26
202630081201,ワイド,3,2 - 8,1030,11
202630081201,馬単,1,9 → 2,3310,9
202630081201,3連複,1,2 - 8 - 9,5650,21
202630081201,3連単,1,9 → 2 → 8,46980,106
202630081202,単勝,1,6,180,1
202630081202,複勝,1,6,100,1
202630081202,複勝,2,7,110,2
202630081202,複勝,3,2,180,4
202630081202,枠連,1,5 - 6,180,1
202630081202,馬連,1,6 - 7,140,1
202630081202,ワイド,1,6 - 7,130,1
202630081202,ワイド,2,2 - 6,400,5
202630081202,ワイド,3,2 - 7,380,4
202630081202,馬単,1,6 → 7,330,2
202630081202,3連複,1,2 - 6 - 7,430,2
202630081202,3連単,1,6 → 7 → 2,990,3
202630081203,単勝,1,7,1080,6
202630081203,複勝,1,7,240,5
202630081203,複勝,2,1,190,4
202630081203,複勝,3,2,150,1
202630081203,枠連,1,1 - 7,1830,10
202630081203,馬連,1,1 - 7,2580,13
202630081203,ワイド,1,1 - 7,920,14
202630081203,ワイド,2,2 - 7,440,5
202630081203,ワイド,3,1 - 2,440,6
202630081203,馬単,1,7 → 1,6110,27
202630081203,3連複,1,1 - 2 - 7,2330,8
202630081203,3連単,1,7 → 1 → 2,22660,99
202630081204,単勝,1,8,340,2
202630081204,複勝,1,8,100,1
202630081204,複勝,2,3,120,4
202630081204,複勝,3,2,110,2
202630081204,枠連,1,3 - 7,1350,5
202630081204,馬連,1,3 - 8,920,4
202630081204,ワイド,1,3 - 8,160,2
202630081204,ワイド,2,2 - 8,120,1
202630081204,ワイド,3,2 - 3,160,3
202630081204,馬単,1,8 → 3,1120,4
202630081204,3連複,1,2 - 3 - 8,170,1
202630081204,3連単,1,8 → 3 → 2,2200,7
202630081205,単勝,1,5,1580,5
202630081205,複勝,1,5,190,4
202630081205,複勝,2,8,100,1
202630081205,複勝,3,1,140,2
202630081205,枠連,1,5 - 7,630,3
202630081205,馬連,1,5 - 8,860,4
202630081205,ワイド,1,5 - 8,370,4
202630081205,ワイド,2,1 - 5,740,10
202630081205,ワイド,3,1 - 8,190,1
202630081205,馬単,1,5 → 8,2910,8
202630081205,3連複,1,1 - 5 - 8,770,2
202630081205,3連単,1,5 → 8 → 1,8330,23
202630081206,単勝,1,11,150,1
202630081206,複勝,1,11,100,1
202630081206,複勝,2,4,190,3
202630081206,複勝,3,6,550,6
202630081206,枠連,1,4 - 8,710,4
202630081206,馬連,1,4 - 11,900,4
202630081206,ワイド,1,4 - 11,370,3
202630081206,ワイド,2,6 - 11,1140,12
202630081206,ワイド,3,4 - 6,2350,17
202630081206,馬単,1,11 → 4,1030,4
202630081206,3連複,1,4 - 6 - 11,6100,21
202630081206,3連単,1,11 → 4 → 6,16090,49
202630081207,単勝,1,4,230,1
202630081207,複勝,1,4,110,2
202630081207,複勝,2,10,110,1
202630081207,複勝,3,9,970,8
202630081207,枠連,1,4 - 8,350,1
202630081207,馬連,1,4 - 10,360,1
202630081207,ワイド,1,4 - 10,200,1
202630081207,ワイド,2,4 - 9,2880,22
202630081207,ワイド,3,9 - 10,2580,21
202630081207,馬単,1,4 → 10,610,1
202630081207,3連複,1,4 - 9 - 10,5390,20
202630081207,3連単,1,4 → 10 → 9,17430,56
202630081208,単勝,1,5,410,3
202630081208,複勝,1,5,160,4
202630081208,複勝,2,1,140,2
202630081208,複勝,3,2,1520,8
202630081208,枠連,1,1 - 5,310,2
202630081208,馬連,1,1 - 5,430,2
202630081208,ワイド,1,1 - 5,170,1
202630081208,ワイド,2,2 - 5,3910,24
202630081208,ワイド,3,1 - 2,3780,23
202630081208,馬単,1,5 → 1,1340,5
202630081208,3連複,1,1 - 2 - 5,10360,25
202630081208,3連単,1,5 → 1 → 2,33200,92
202630081209,単勝,1,6,120,1
202630081209,複勝,1,6,100,1
202630081209,複勝,2,4,120,2
202630081209,複勝,3,5,500,7
202630081209,馬連,1,4 - 6,320,2
202630081209,ワイド,1,4 - 6,170,2
202630081209,ワイド,2,5 - 6,950,9
202630081209,ワイド,3,4 - 5,1930,15
202630081209,馬単,1,6 → 4,360,2
202630081209,3連複,1,4 - 5 - 6,2600,10
202630081209,3連単,1,6 → 4 → 5,5030,17
202630081210,単勝,1,12,1270,4
202630081210,複勝,1,12,230,3
202630081210,複勝,2,6,250,4
202630081210,複勝,3,7,370,6
202630081210,枠連,1,5 - 8,240,1
202630081210,馬連,1,6 - 12,3060,10
202630081210,ワイド,1,6 - 12,1030,11
202630081210,ワイド,2,7 - 12,2070,19
202630081210,ワイド,3,6 - 7,980,10
202630081210,馬単,1,12 → 6,9910,28
202630081210,3連複,1,6 - 7 - 12,8530,28
202630081210,3連単,1,12 → 6 → 7,58560,158
202630081211,単勝,1,6,650,4
202630081211,複勝,1,6,400,4
202630081211,複勝,2,2,410,5
202630081211,馬連,1,2 - 6,1860,10
202630081211,ワイド,1,2 - 6,390,5
202630081211,ワイド,2,4 - 6,520,10
202630081211,ワイド,3,2 - 4,270,2
202630081211,馬単,1,6 → 2,3690,18
202630081211,3連複,1,2 - 4 - 6,1790,10
202630081211,3連単,1,6 → 2 → 4,14520,62
202630081212,単勝,1,7,220,1
202630081212,複勝,1,7,100,1
