race_id,bet_type,rank,combination,payout,popularity
202635071201,単勝,1,7,630,2
202635071201,複勝,1,7,180,2
202635071201,複勝,2,4,260,6
202635071201,複勝,3,2,190,3
202635071201,馬連,1,4 - 7,2640,11
202635071201,ワイド,1,4 - 7,650,7
202635071201,ワイド,2,2 - 7,660,8
202635071201,ワイド,3,2 - 4,670,9
202635071201,馬単,1,7 → 4,5010,22
202635071201,3連複,1,2 - 4 - 7,3340,12
202635071201,3連単,1,7 → 4 → 2,21790,76
202635071202,単勝,1,7,930,5
202635071202,複勝,1,7,280,5
202635071202,複勝,2,10,180,4
202635071202,複勝,3,8,110,1
202635071202,枠連,1,7 - 8,210,1
202635071202,馬連,1,7 - 10,2120,9
202635071202,ワイド,1,7 - 10,540,8
202635071202,ワイド,2,7 - 8,660,9
202635071202,ワイド,3,8 - 10,300,4
202635071202,馬単,1,7 → 10,3660,16
202635071202,3連複,1,7 - 8 - 10,1690,7
202635071202,3連単,1,7 → 10 → 8,14710,55
202635071203,単勝,1,2,5590,9
202635071203,複勝,1,2,790,8
202635071203,複勝,2,1,280,5
202635071203,複勝,3,3,130,1
202635071203,枠連,1,1 - 2,21740,25
202635071203,馬連,1,1 - 2,14840,29
202635071203,ワイド,1,1 - 2,2930,30
202635071203,ワイド,2,2 - 3,1140,15
202635071203,ワイド,3,1 - 3,520,5
202635071203,馬単,1,2 → 1,75290,67
202635071203,3連複,1,1 - 2 - 3,8520,28
202635071203,3連単,1,2 → 1 → 3,132380,249
202635071204,単勝,1,9,150,1
202635071204,複勝,1,9,110,1
202635071204,複勝,2,1,230,4
202635071204,複勝,3,11,660,10
202635071204,枠連,1,1 - 7,440,1
202635071204,馬連,1,1 - 9,470,1
202635071204,ワイド,1,1 - 9,290,1
202635071204,ワイド,2,9 - 11,610,7
202635071204,ワイド,3,1 - 11,2490,29
202635071204,馬単,1,9 → 1,610,1
202635071204,3連複,1,1 - 9 - 11,3590,17
202635071204,3連単,1,9 → 1 → 11,7660,20
202635071205,単勝,1,5,6470,9
202635071205,複勝,1,5,330,7
