race_id,bet_type,rank,combination,payout,popularity
202630081101,単勝,1,2,110,1
202630081101,複勝,1,2,100,1
202630081101,複勝,2,6,160,4
202630081101,複勝,3,9,140,3
202630081101,枠連,1,2 - 6,720,3
202630081101,馬連,1,2 - 6,590,3
202630081101,ワイド,1,2 - 6,190,2
202630081101,ワイド,2,2 - 9,230,3
202630081101,ワイド,3,6 - 9,670,8
202630081101,馬単,1,2 → 6,920,3
202630081101,3連複,1,2 - 6 - 9,910,3
202630081101,3連単,1,2 → 6 → 9,2560,8
202630081102,単勝,1,4,250,2
202630081102,複勝,1,4,130,2
202630081102,複勝,2,2,280,5
202630081102,複勝,3,6,150,3
202630081102,枠連,1,2 - 4,3370,10
202630081102,馬連,1,2 - 4,2010,6
202630081102,ワイド,1,2 - 4,510,6
202630081102,ワイド,2,4 - 6,240,3
202630081102,ワイド,3,2 - 6,820,9
202630081102,馬単,1,4 → 2,3670,9
202630081102,3連複,1,2 - 4 - 6,1830,6
202630081102,3連単,1,4 → 2 → 6,11050,30
202630081103,単勝,1,11,170,1
202630081103,複勝,1,11,120,1
202630081103,複勝,2,4,180,3
202630081103,複勝,3,1,370,7
202630081103,枠連,1,4 - 8,1170,4
202630081103,馬連,1,4 - 11,1160,3
202630081103,ワイド,1,4 - 11,410,4
202630081103,ワイド,2,1 - 11,840,8
202630081103,ワイド,3,1 - 4,3880,22
202630081103,馬単,1,11 → 4,1310,4
202630081103,3連複,1,1 - 4 - 11,4440,15
202630081103,3連単,1,11 → 4 → 1,10350,32
202630081104,単勝,1,8,130,1
202630081104,複勝,1,8,100,1
202630081104,複勝,2,3,160,4
202630081104,複勝,3,6,130,3
202630081104,馬連,1,3 - 8,580,3
202630081104,ワイド,1,3 - 8,230,3
202630081104,ワイド,2,6 - 8,200,2
202630081104,ワイド,3,3 - 6,500,6
202630081104,馬単,1,8 → 3,690,3
202630081104,3連複,1,3 - 6 - 8,610,2
202630081104,3連単,1,8 → 3 → 6,1610,5
202630081105,単勝,1,2,220,1
202630081105,複勝,1,2,140,2
202630081105,複勝,2,10,140,3
202630081105,複勝,3,6,200,5
202630081105,枠連,1,2 - 8,570,2
202630081105,馬連,1,2 - 10,570,2
202630081105,ワイド,1,2 - 10,190,1
202630081105,ワイド,2,2 - 6,300,4
202630081105,ワイド,3,6 - 10,360,6
202630081105,馬単,1,2 → 10,840,2
202630081105,3連複,1,2 - 6 - 10,760,3
202630081105,3連単,1,2 → 10 → 6,2970,5
202630081106,単勝,1,9,780,4
202630081106,複勝,1,9,260,5
202630081106,複勝,2,4,200,4
202630081106,複勝,3,10,170,2
202630081106,枠連,1,4 - 8,2800,8
202630081106,馬連,1,4 - 9,6430,15
202630081106,ワイド,1,4 - 9,1620,12
202630081106,ワイド,2,9 - 10,720,8
202630081106,ワイド,3,4 - 10,1670,14
202630081106,馬単,1,9 → 4,15550,34
202630081106,3連複,1,4 - 9 - 10,9150,31
202630081106,3連単,1,9 → 4 → 10,98590,223
202630081107,単勝,1,4,320,2
202630081107,複勝,1,4,110,2
202630081107,複勝,2,10,130,3
202630081107,複勝,3,9,100,1
202630081107,枠連,1,4 - 8,320,1
202630081107,馬連,1,4 - 10,980,5
202630081107,ワイド,1,4 - 10,350,5
202630081107,ワイド,2,4 - 9,190,1
202630081107,ワイド,3,9 - 10,200,2
202630081107,馬単,1,4 → 10,1550,5
202630081107,3連複,1,4 - 9 - 10,550,1
202630081107,3連単,1,4 → 10 → 9,2670,2
202630081108,単勝,1,8,350,3
202630081108,複勝,1,8,110,1
202630081108,複勝,2,1,470,6
202630081108,複勝,3,4,120,2
202630081108,枠連,1,1 - 8,2630,11
202630081108,馬連,1,1 - 8,3030,11
202630081108,ワイド,1,1 - 8,870,11
202630081108,ワイド,2,4 - 8,240,1
202630081108,ワイド,3,1 - 4,1440,13
202630081108,馬単,1,8 → 1,4260,19
202630081108,3連複,1,1 - 4 - 8,2240,10
202630081108,3連単,1,8 → 1 → 4,15060,59
202630081109,単勝,1,8,110,1
202630081109,複勝,1,8,100,1
202630081109,複勝,2,2,120,2
202630081109,複勝,3,7,160,5
202630081109,馬連,1,2 - 8,150,1
202630081109,ワイド,1,2 - 8,120,1
202630081109,ワイド,2,7 - 8,210,4
202630081109,ワイド,3,2 - 7,470,8
202630081109,馬単,1,8 → 2,170,1
202630081109,3連複,1,2 - 7 - 8,450,3
202630081109,3連単,1,8 → 2 → 7,830,3
202630081110,単勝,1,2,230,1
202630081110,複勝,1,2,120,1
202630081110,複勝,2,10,120,3
202630081110,複勝,3,7,120,2
202630081110,枠連,1,2 - 8,470,2
202630081110,馬連,1,2 - 10,770,3
202630081110,ワイド,1,2 - 10,250,4
202630081110,ワイド,2,2 - 7,180,1
202630081110,ワイド,3,7 - 10,210,2
202630081110,馬単,1,2 → 10,1030,4
202630081110,3連複,1,2 - 7 - 10,450,1
202630081110,3連単,1,2 → 10 → 7,2610,6
202630081111,単勝,1,2,570,4
202630081111,複勝,1,2,160,3
202630081111,複勝,2,10,140,2
202630081111,複勝,3,5,240,5
202630081111,枠連,1,2 - 8,790,4
202630081111,馬連,1,2 - 10,920,6
202630081111,ワイド,1,2 - 10,430,6
202630081111,ワイド,2,2 - 5,590,9
202630081111,ワイド,3,5 - 10,470,7
202630081111,馬単,1,2 → 10,2480,13
202630081111,3連複,1,2 - 5 - 10,1860,8
202630081111,3連単,1,2 → 10 → 5,9330,41
202630081112,単勝,1,6,250,2
202630081112,複勝,1,6,160,2
202630081112,複勝,2,7,200,5
202630081112,複勝,3,3,200,4
202630081112,枠連,1,6 - 7,1550,8
202630081112,馬連,1,6 - 7,1740,8
202630081112,ワイド,1,6 - 7,580,9
202630081112,ワイド,2,3 - 6,480,5
202630081112,ワイド,3,3 - 7,680,11
202630081112,馬単,1,6 → 7,2220,10
202630081112,3連複,1,3 - 6 - 7,2160,10
202630081112,3連単,1,6 → 7 → 3,7930,29
202635081101,単勝,1,6,120,1
202635081101,複勝,1,6,100,1
202635081101,複勝,2,5,100,2
202635081101,複勝,3,3,150,3
202635081101,馬連,1,5 - 6,200,1
202635081101,ワイド,1,5 - 6,120,1
202635081101,ワイド,2,3 - 6,180,2
202635081101,ワイド,3,3 - 5,380,7
202635081101,馬単,1,6 → 5,230,1
202635081101,3連複,1,3 - 5 - 6,480,1
202635081101,3連単,1,6 → 5 → 3,860,1
202635081102,単勝,1,3,310,2
202635081102,複勝,1,3,120,2
202635081102,複勝,2,2,160,4
202635081102,複勝,3,5,100,1
202635081102,枠連,1,2 - 3,1310,6
202635081102,馬連,1,2 - 3,1530,6
202635081102,ワイド,1,2 - 3,390,6
202635081102,ワイド,2,3 - 5,160,1
202635081102,ワイド,3,2 - 5,240,3
202635081102,馬単,1,3 → 2,2700,9
202635081102,3連複,1,2 - 3 - 5,670,2
202635081102,3連単,1,3 → 2 → 5,6580,20
202635081103,単勝,1,3,2570,6
202635081103,複勝,1,3,450,6
202635081103,複勝,2,4,250,4
202635081103,複勝,3,7,200,3
202635081103,枠連,1,3 - 4,11560,19
202635081103,馬連,1,3 - 4,13290,20
202635081103,ワイド,1,3 - 4,2000,18
202635081103,ワイド,2,3 - 7,1980,17
