race_id,bet_type,rank,combination,payout,popularity
202630071401,単勝,1,3,150,1
202630071401,複勝,1,3,100,1
202630071401,複勝,2,9,110,2
202630071401,複勝,3,4,120,3
202630071401,枠連,1,3 - 7,250,1
202630071401,馬連,1,3 - 9,280,1
202630071401,ワイド,1,3 - 9,200,2
202630071401,ワイド,2,3 - 4,170,1
202630071401,ワイド,3,4 - 9,380,5
202630071401,馬単,1,3 → 9,480,2
202630071401,3連複,1,3 - 4 - 9,320,1
202630071401,3連単,1,3 → 9 → 4,1190,1
202630071402,単勝,1,10,230,1
202630071402,複勝,1,10,130,1
202630071402,複勝,2,2,130,3
202630071402,複勝,3,7,140,4
202630071402,枠連,1,2 - 8,320,1
202630071402,馬連,1,2 - 10,380,1
202630071402,ワイド,1,2 - 10,180,2
202630071402,ワイド,2,7 - 10,490,6
202630071402,ワイド,3,2 - 7,370,4
202630071402,馬単,1,10 → 2,520,1
202630071402,3連複,1,2 - 7 - 10,790,2
202630071402,3連単,1,10 → 2 → 7,2430,5
202630071403,単勝,1,6,2290,7
202630071403,複勝,1,6,650,9
202630071403,複勝,2,5,200,4
202630071403,複勝,3,9,190,3
202630071403,枠連,1,5 - 5,5670,13
202630071403,馬連,1,5 - 6,9050,25
202630071403,ワイド,1,5 - 6,2820,25
202630071403,ワイド,2,6 - 9,2870,26
202630071403,ワイド,3,5 - 9,690,9
202630071403,馬単,1,6 → 5,26250,61
202630071403,3連複,1,5 - 6 - 9,15150,47
202630071403,3連単,1,6 → 5 → 9,117480,334
202630071404,単勝,1,4,390,3
202630071404,複勝,1,4,150,2
202630071404,複勝,2,3,120,1
202630071404,複勝,3,5,230,5
202630071404,馬連,1,3 - 4,440,2
202630071404,ワイド,1,3 - 4,280,3
202630071404,ワイド,2,4 - 5,540,5
202630071404,ワイド,3,3 - 5,620,7
202630071404,馬単,1,4 → 3,1270,6
202630071404,3連複,1,3 - 4 - 5,1620,6
202630071404,3連単,1,4 → 3 → 5,7760,27
202630071405,単勝,1,4,1710,5
202630071405,複勝,1,4,120,3
202630071405,複勝,2,1,120,2
202630071405,複勝,3,6,110,1
202630071405,枠連,1,1 - 4,1330,6
202630071405,馬連,1,1 - 4,1390,5
202630071405,ワイド,1,1 - 4,520,8
202630071405,ワイド,2,4 - 6,360,4
202630071405,ワイド,3,1 - 6,260,2
202630071405,馬単,1,4 → 1,5680,23
202630071405,3連複,1,1 - 4 - 6,1420,6
202630071405,3連単,1,4 → 1 → 6,14780,61
202630071406,単勝,1,6,160,1
202630071406,複勝,1,6,100,2
202630071406,複勝,2,8,100,1
202630071406,複勝,3,2,140,3
202630071406,馬連,1,6 - 8,170,1
202630071406,ワイド,1,6 - 8,120,1
202630071406,ワイド,2,2 - 6,390,8
202630071406,ワイド,3,2 - 8,430,10
202630071406,馬単,1,6 → 8,110,1
202630071406,3連複,1,2 - 6 - 8,520,3
202630071406,3連単,1,6 → 8 → 2,1440,5
202630071407,単勝,1,2,1850,6
202630071407,複勝,1,2,760,7
202630071407,複勝,2,1,190,4
202630071407,複勝,3,11,200,5
202630071407,枠連,1,1 - 2,7550,10
202630071407,馬連,1,1 - 2,9020,18
202630071407,ワイド,1,1 - 2,3010,22
202630071407,ワイド,2,2 - 11,2930,21
202630071407,ワイド,3,1 - 11,650,10
202630071407,馬単,1,2 → 1,22120,38
202630071407,3連複,1,1 - 2 - 11,11910,33
202630071407,3連単,1,2 → 1 → 11,131450,255
202630071408,単勝,1,8,130,1
202630071408,複勝,1,8,100,1
202630071408,複勝,2,5,190,5
202630071408,複勝,3,3,150,4
202630071408,馬連,1,5 - 8,880,4
202630071408,ワイド,1,5 - 8,290,5
202630071408,ワイド,2,3 - 8,190,2
202630071408,ワイド,3,3 - 5,740,9
202630071408,馬単,1,8 → 5,1120,3
202630071408,3連複,1,3 - 5 - 8,700,3
202630071408,3連単,1,8 → 5 → 3,3230,9
202630071409,単勝,1,8,150,1
202630071409,複勝,1,8,110,2
202630071409,複勝,2,6,100,1
202630071409,複勝,3,3,120,3
202630071409,馬連,1,6 - 8,360,2
202630071409,ワイド,1,6 - 8,140,1
202630071409,ワイド,2,3 - 8,210,4
202630071409,ワイド,3,3 - 6,170,2
202630071409,馬単,1,8 → 6,370,1
202630071409,3連複,1,3 - 6 - 8,220,1
202630071409,3連単,1,8 → 6 → 3,800,2
202630071410,単勝,1,6,1080,5
202630071410,複勝,1,6,300,5
202630071410,複勝,2,2,120,2
202630071410,複勝,3,8,210,3
202630071410,枠連,1,2 - 6,1610,9
202630071410,馬連,1,2 - 6,1510,7
