race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize
202504020301,1,障害3歳以上未勝利,芝,2850,晴,良,09:45,2025-08-02,新潟,1,8,14,2020101199,ロードプレイヤー,牡5,57,01211,坂口智康,3:02.8,,6-3-2-2,12.8,4.8,2,454(-2),01141,[東]尾形和幸,170800,ロードホースクラブ,840.0
202504020301,1,障害3歳以上未勝利,芝,2850,晴,良,09:45,2025-08-02,新潟,2,7,11,2017103293,ホウオウエクレール,牡8,60,01196,小牧加矢,3:03.6,5,1-1-1-1,12.9,2.0,1,518(+8),01018,[西]宮徹,906033,小笹芳央,340.0
202504020301,1,障害3歳以上未勝利,芝,2850,晴,良,09:45,2025-08-02,新潟,3,4,6,2019105578,ヴラディア,牡6,60,01087,上野翔,3:04.5,5,4-3-6-4,12.9,10.5,5,480(-12),00405,[東]小西一男,842033,小泉修,210.0
202504020301,1,障害3歳以上未勝利,芝,2850,晴,良,09:45,2025-08-02,新潟,4,6,9,2018110131,アメリカンピース,セ7,60,01063,小坂忠士,3:04.5,クビ,5-6-4-4,12.9,5.5,3,458(+2),01209,[西]東田明士,346803,吉澤ホールディングス,130.0
202504020301,1,障害3歳以上未勝利,芝,2850,晴,良,09:45,2025-08-02,新潟,5,4,5,2021106574,マグナレガリア,牡4,60,01069,五十嵐雄,3:05.1,3.1/2,3-3-3-3,13.0,8.3,4,484(0),01020,[東]相沢郁,547800,ヒダカ・ブリーダーズ・ユニオン,84.0
202504020301,1,障害3歳以上未勝利,芝,2850,晴,良,09:45,2025-08-02,新潟,6,3,4,2021105654,ダノンロッキー,牡4,60,01120,大江原圭,3:05.9,5,8-8-9-8,13.0,20.7,6,496(-4),01017,[東]萩原清,619800,ダノックス,
202504020301,1,障害3歳以上未勝利,芝,2850,晴,良,09:45,2025-08-02,新潟,7,5,7,2019100741,コスモゴレアドール,牡6,57,01198,土田真翔,3:06.2,1.1/2,9-8-7-6,13.1,44.3,8,434(-4),00417,[東]土田稔,714031,酒井孝敏,
202504020301,1,障害3歳以上未勝利,芝,2850,晴,良,09:45,2025-08-02,新潟,8,7,12,2020105734,オーバーザドリーム,牡5,60,01123,小野寺祐,3:07.2,6,6-7-7-8,13.1,95.6,11,474(+8),01110,[西]清水久詞,754033,槙和美,
202504020301,1,障害3歳以上未勝利,芝,2850,晴,良,09:45,2025-08-02,新潟,9,3,3,2019104842,ボルタドマール,セ6,60,01149,伴啓太,3:08.4,7,2-2-4-6,13.2,68.7,10,510(-8),01133,[東]黒岩陽一,428033,今中俊平,
202504020301,1,障害3歳以上未勝利,芝,2850,晴,良,09:45,2025-08-02,新潟,10,1,1,2020102956,ブライテストドーン,セ5,60,01072,黒岩悠,3:08.5,クビ,10-10-10-10,13.2,104.8,12,520(+8),01112,[東]田島俊明,310007,吉田千津,
202504020301,1,障害3歳以上未勝利,芝,2850,晴,良,09:45,2025-08-02,新潟,11,5,8,2018104268,リーゼントジャンボ,牡7,57,01201,水沼元輝,3:11.1,大,11-11-11-11,13.4,133.3,13,540(+24),01171,[東]小手川準,747030,三浦大輔,
