race_id,bet_type,rank,combination,payout,popularity
201706040801,単勝,1,3,440,2
201706040801,複勝,1,3,170,1
201706040801,複勝,2,10,390,6
201706040801,複勝,3,8,440,8
201706040801,枠連,1,2-5,660,1
201706040801,馬連,1,3-10,2870,10
201706040801,ワイド,1,3-10,1030,10
201706040801,ワイド,2,3-8,1140,14
201706040801,ワイド,3,8-10,3150,33
201706040801,馬単,1,3-10,4620,17
201706040801,3連複,1,3-8-10,12410,44
201706040801,3連単,1,3-10-8,58100,208
201706040802,単勝,1,11,290,1
201706040802,複勝,1,11,140,1
201706040802,複勝,2,12,180,3
201706040802,複勝,3,2,210,5
201706040802,枠連,1,6-7,410,1
201706040802,馬連,1,11-12,790,1
201706040802,ワイド,1,11-12,350,2
201706040802,ワイド,2,2-11,560,4
201706040802,ワイド,3,2-12,730,7
201706040802,馬単,1,11-12,1480,2
201706040802,3連複,1,2-11-12,1860,3
201706040802,3連単,1,11-12-2,8110,7
201706040803,単勝,1,9,260,1
201706040803,複勝,1,9,130,2
201706040803,複勝,2,5,120,1
201706040803,複勝,3,12,210,3
201706040803,枠連,1,3-5,320,1
201706040803,馬連,1,5-9,380,1
201706040803,ワイド,1,5-9,180,1
201706040803,ワイド,2,9-12,480,2
201706040803,ワイド,3,5-12,590,6
201706040803,馬単,1,9-5,700,1
201706040803,3連複,1,5-9-12,1350,3
201706040803,3連単,1,9-5-12,4290,3
201706040804,単勝,1,6,760,3
201706040804,複勝,1,6,270,3
201706040804,複勝,2,4,460,7
201706040804,複勝,3,2,4550,12
201706040804,枠連,1,3-4,890,3
201706040804,馬連,1,4-6,7470,26
201706040804,ワイド,1,4-6,2540,31
201706040804,ワイド,2,2-6,17740,64
201706040804,ワイド,3,2-4,14550,59
201706040804,馬単,1,6-4,13090,49
201706040804,3連複,1,2-4-6,180710,184
201706040804,3連単,1,6-4-2,881900,1026
201706040805,単勝,1,10,270,1
201706040805,複勝,1,10,140,1
201706040805,複勝,2,14,250,5
201706040805,複勝,3,12,1060,10
201706040805,枠連,1,6-8,900,3
201706040805,馬連,1,10-14,1380,5
201706040805,ワイド,1,10-14,570,5
201706040805,ワイド,2,10-12,2150,24
201706040805,ワイド,3,12-14,5000,40
201706040805,馬単,1,10-14,2040,4
201706040805,3連複,1,10-12-14,16540,52
201706040805,3連単,1,10-14-12,47780,152
201706040806,単勝,1,4,550,2
201706040806,複勝,1,4,140,2
201706040806,複勝,2,8,110,1
201706040806,複勝,3,9,160,3
201706040806,枠連,1,2-4,350,1
201706040806,馬連,1,4-8,570,1
201706040806,ワイド,1,4-8,260,2
201706040806,ワイド,2,4-9,530,6
201706040806,ワイド,3,8-9,260,1
201706040806,馬単,1,4-8,1670,6
201706040806,3連複,1,4-8-9,990,1
201706040806,3連単,1,4-8-9,6940,15
201706040807,単勝,1,14,270,1
201706040807,複勝,1,14,120,1
201706040807,複勝,2,1,160,3
201706040807,複勝,3,13,130,2
201706040807,枠連,1,1-7,320,1
201706040807,馬連,1,1-14,950,2
201706040807,ワイド,1,1-14,390,2
201706040807,ワイド,2,13-14,220,1
201706040807,ワイド,3,1-13,400,3
201706040807,馬単,1,14-1,1340,3
