race_id,bet_type,rank,combination,payout,popularity
202205010501,単勝,1,5,540,3
202205010501,複勝,1,5,200,3
202205010501,複勝,2,14,240,5
202205010501,複勝,3,1,160,2
202205010501,枠連,1,3-7,1830,11
202205010501,馬連,1,5-14,1820,7
202205010501,ワイド,1,5-14,470,3
202205010501,ワイド,2,1-5,500,6
202205010501,ワイド,3,1-14,750,10
202205010501,馬単,1,5-14,3900,18
202205010501,3連複,1,1-5-14,3430,10
202205010501,3連単,1,5-14-1,18130,62
202205010502,単勝,1,2,1020,3
202205010502,複勝,1,2,200,3
202205010502,複勝,2,16,110,1
202205010502,複勝,3,7,230,4
202205010502,枠連,1,1-8,490,2
202205010502,馬連,1,2-16,730,2
202205010502,ワイド,1,2-16,350,2
202205010502,ワイド,2,2-7,1090,10
202205010502,ワイド,3,7-16,420,3
202205010502,馬単,1,2-16,2560,8
202205010502,3連複,1,2-7-16,2350,6
202205010502,3連単,1,2-16-7,22300,60
202205010503,単勝,1,10,1780,3
202205010503,複勝,1,10,200,3
202205010503,複勝,2,13,120,2
202205010503,複勝,3,5,110,1
202205010503,枠連,1,5-7,2830,10
202205010503,馬連,1,10-13,3150,9
202205010503,ワイド,1,10-13,640,9
202205010503,ワイド,2,5-10,310,2
202205010503,ワイド,3,5-13,150,1
202205010503,馬単,1,10-13,8030,23
202205010503,3連複,1,5-10-13,910,1
202205010503,3連単,1,10-13-5,15550,45
202205010504,単勝,1,16,260,1
202205010504,複勝,1,16,140,1
202205010504,複勝,2,13,170,2
202205010504,複勝,3,1,1180,13
202205010504,枠連,1,7-8,430,1
202205010504,馬連,1,13-16,780,1
202205010504,ワイド,1,13-16,380,1
202205010504,ワイド,2,1-16,2920,40
202205010504,ワイド,3,1-13,5030,52
202205010504,馬単,1,16-13,1390,1
202205010504,3連複,1,1-13-16,18300,60
202205010504,3連単,1,16-13-1,53910,165
202205010505,単勝,1,16,810,5
202205010505,複勝,1,16,340,6
202205010505,複勝,2,13,210,3
202205010505,複勝,3,9,1720,12
202205010505,枠連,1,7-8,1240,6
202205010505,馬連,1,13-16,2480,10
202205010505,ワイド,1,13-16,1010,11
202205010505,ワイド,2,9-16,8300,55
202205010505,ワイド,3,9-13,6530,47
202205010505,馬単,1,16-13,5040,21
202205010505,3連複,1,9-13-16,47700,113
202205010505,3連単,1,16-13-9,177660,507
202205010506,単勝,1,14,700,3
202205010506,複勝,1,14,200,3
202205010506,複勝,2,3,130,1
202205010506,複勝,3,6,1530,11
202205010506,枠連,1,2-7,370,2
202205010506,馬連,1,3-14,790,2
202205010506,ワイド,1,3-14,420,2
202205010506,ワイド,2,6-14,4260,35
202205010506,ワイド,3,3-6,3830,33
202205010506,馬単,1,14-3,2260,6
202205010506,3連複,1,3-6-14,21050,53
202205010506,3連単,1,14-3-6,92490,245
202205010507,単勝,1,3,620,3
202205010507,複勝,1,3,230,3
202205010507,複勝,2,13,580,7
202205010507,複勝,3,10,390,6
202205010507,枠連,1,3-8,1570,8
202205010507,馬連,1,3-13,6610,21
202205010507,ワイド,1,3-13,2290,23
202205010507,ワイド,2,3-10,1290,15
202205010507,ワイド,3,10-13,3840,36
202205010507,馬単,1,3-13,11050,37
202205010507,3連複,1,3-10-13,25620,74
202205010507,3連単,1,3-13-10,134340,363
202205010508,単勝,1,8,310,2
